# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.187479
40000 0.191734
60000 0.183975
80000 0.185772
100000 0.184681
120000 0.189139
140000 0.193741
160000 0.185322
180000 0.18731
200000 0.194585
220000 0.189239
240000 0.189414
260000 0.195298
280000 0.196004
300000 0.192952
320000 0.192709
340000 0.19046
360000 0.192874
380000 0.189676
400000 0.19113
420000 0.193631
440000 0.194344
460000 0.189095
480000 0.189882
500000 0.195103
520000 0.195038
540000 0.201418
560000 0.199622
580000 0.193821
600000 0.198871
620000 0.196026
640000 0.191108
660000 0.193226
680000 0.194116
700000 0.190734
720000 0.195265
740000 0.192465
760000 0.196555
780000 0.188691
800000 0.193727
820000 0.192955
840000 0.189635
860000 0.187081
880000 0.199499
900000 0.192365
920000 0.191453
940000 0.199238
960000 0.20065
980000 0.200428
1000000 0.19591
1020000 0.19018
1040000 0.192238
1060000 0.194705
1080000 0.196788
1100000 0.189691
1120000 0.193412
1140000 0.198356
1160000 0.188853
1180000 0.199678
1200000 0.193813
1220000 0.198572
1240000 0.20035
1260000 0.192927
1280000 0.196364
1300000 0.196924
1320000 0.19664
1340000 0.201293
1360000 0.195157
1380000 0.19575
1400000 0.192887
1420000 0.19689
1440000 0.191589
1460000 0.193142
1480000 0.19062
1500000 0.194312
1520000 0.196468
1540000 0.199881
1560000 0.199403
1580000 0.197551
1600000 0.19724
1620000 0.19175
1640000 0.200172
1660000 0.196946
1680000 0.197475
1700000 0.204037
1720000 0.1982
1740000 0.202008
1760000 0.198605
1780000 0.200249
1800000 0.202673
1820000 0.199329
1840000 0.20585
1860000 0.198032
1880000 0.199733
1900000 0.200792
1920000 0.198051
1940000 0.197504
1960000 0.200434
1980000 0.194208
2000000 0.196168
