Date and Time     Completed      Estimated Time Left
01-01-2025 16:38      1%    1 days and  14 hours
01-01-2025 17:02      2%    1 days and  15 hours
01-01-2025 17:27      3%    1 days and  16 hours
01-01-2025 17:52      4%    1 days and  15 hours
01-01-2025 18:16      5%    1 days and  15 hours
01-01-2025 18:41      6%    1 days and  15 hours
01-01-2025 19:05      7%    1 days and  14 hours
01-01-2025 19:30      8%    1 days and  14 hours
01-01-2025 19:54      9%    1 days and  13 hours
01-01-2025 20:18     10%    1 days and  13 hours
01-01-2025 20:43     11%    1 days and  13 hours
01-01-2025 21:07     12%    1 days and  12 hours
01-01-2025 21:31     13%    1 days and  12 hours
01-01-2025 21:56     14%    1 days and  11 hours
01-01-2025 22:20     15%    1 days and  11 hours
01-01-2025 22:45     16%    1 days and  11 hours
01-01-2025 23:10     17%    1 days and  10 hours
01-01-2025 23:35     18%    1 days and  10 hours
02-01-2025 00:01     19%    1 days and  10 hours
02-01-2025 00:25     20%    1 days and   9 hours
02-01-2025 00:50     21%    1 days and   9 hours
02-01-2025 01:15     22%    1 days and   8 hours
02-01-2025 01:40     23%    1 days and   8 hours
02-01-2025 02:05     24%    1 days and   8 hours
02-01-2025 02:29     25%    1 days and   7 hours
02-01-2025 02:53     26%    1 days and   7 hours
02-01-2025 03:18     27%    1 days and   6 hours
02-01-2025 03:42     28%    1 days and   6 hours
02-01-2025 04:07     29%    1 days and   6 hours
02-01-2025 04:31     30%    1 days and   5 hours
02-01-2025 04:55     31%    1 days and   5 hours
02-01-2025 05:19     32%    1 days and   4 hours
02-01-2025 05:43     33%    1 days and   4 hours
02-01-2025 06:06     34%    1 days and   3 hours
02-01-2025 06:30     35%    1 days and   3 hours
02-01-2025 06:54     36%    1 days and   3 hours
02-01-2025 07:19     37%    1 days and   2 hours
02-01-2025 07:44     38%    1 days and   2 hours
02-01-2025 08:09     39%    1 days and   1 hours
02-01-2025 08:33     40%    1 days and   1 hours
02-01-2025 08:58     41%    1 days and   1 hours
02-01-2025 09:23     42%   23 hours and  40 minutes
02-01-2025 09:48     43%   23 hours and  15 minutes
02-01-2025 10:12     44%   22 hours and  50 minutes
02-01-2025 10:36     45%   22 hours and  26 minutes
02-01-2025 11:01     46%   22 hours and   2 minutes
02-01-2025 11:25     47%   21 hours and  37 minutes
02-01-2025 11:50     48%   21 hours and  13 minutes
02-01-2025 12:14     49%   20 hours and  48 minutes
02-01-2025 12:38     50%   20 hours and  23 minutes
02-01-2025 13:02     51%   19 hours and  58 minutes
02-01-2025 13:26     52%   19 hours and  33 minutes
02-01-2025 13:50     53%   19 hours and   8 minutes
02-01-2025 14:14     54%   18 hours and  44 minutes
02-01-2025 14:38     55%   18 hours and  19 minutes
02-01-2025 15:03     56%   17 hours and  55 minutes
02-01-2025 15:28     57%   17 hours and  30 minutes
02-01-2025 15:52     58%   17 hours and   6 minutes
02-01-2025 16:17     59%   16 hours and  41 minutes
02-01-2025 16:41     60%   16 hours and  17 minutes
02-01-2025 17:05     61%   15 hours and  52 minutes
02-01-2025 17:30     62%   15 hours and  28 minutes
02-01-2025 17:54     63%   15 hours and   4 minutes
02-01-2025 18:19     64%   14 hours and  39 minutes
02-01-2025 18:43     65%   14 hours and  15 minutes
02-01-2025 19:07     66%   13 hours and  50 minutes
02-01-2025 19:32     67%   13 hours and  26 minutes
02-01-2025 19:56     68%   13 hours and   1 minutes
02-01-2025 20:20     69%   12 hours and  37 minutes
02-01-2025 20:45     70%   12 hours and  12 minutes
02-01-2025 21:09     71%   11 hours and  48 minutes
02-01-2025 21:33     72%   11 hours and  23 minutes
02-01-2025 21:57     73%   10 hours and  59 minutes
02-01-2025 22:21     74%   10 hours and  34 minutes
02-01-2025 22:47     75%   10 hours and  10 minutes
02-01-2025 23:11     76%    9 hours and  46 minutes
02-01-2025 23:35     77%    9 hours and  21 minutes
03-01-2025 00:00     78%    8 hours and  57 minutes
03-01-2025 00:24     79%    8 hours and  32 minutes
03-01-2025 00:49     80%    8 hours and   8 minutes
03-01-2025 01:13     81%    7 hours and  44 minutes
03-01-2025 01:38     82%    7 hours and  19 minutes
03-01-2025 02:02     83%    6 hours and  55 minutes
03-01-2025 02:27     84%    6 hours and  30 minutes
03-01-2025 02:51     85%    6 hours and   6 minutes
03-01-2025 03:15     86%    5 hours and  41 minutes
03-01-2025 03:39     87%    5 hours and  17 minutes
03-01-2025 04:04     88%    4 hours and  53 minutes
03-01-2025 04:28     89%    4 hours and  28 minutes
03-01-2025 04:53     90%    4 hours and   4 minutes
03-01-2025 05:17     91%    3 hours and  39 minutes
03-01-2025 05:41     92%    3 hours and  15 minutes
03-01-2025 06:04     93%    2 hours and  50 minutes
03-01-2025 06:30     94%    2 hours and  26 minutes
03-01-2025 06:53     95%    2 hours and   2 minutes
03-01-2025 07:17     96%    1 hours and  37 minutes
03-01-2025 07:41     97%    1 hours and  13 minutes
03-01-2025 08:04     98%   48 minutes and 45 seconds
03-01-2025 08:28     99%   24 minutes and 22 seconds
03-01-2025 08:53    100%    0 minutes and  0 seconds
