# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.21052
40000 0.215545
60000 0.218271
80000 0.213605
100000 0.212577
120000 0.220109
140000 0.22281
160000 0.211974
180000 0.209153
200000 0.21478
220000 0.215437
240000 0.219102
260000 0.218738
280000 0.22296
300000 0.222504
320000 0.21788
340000 0.214039
360000 0.216293
380000 0.220246
400000 0.222072
420000 0.220186
440000 0.214196
460000 0.215446
480000 0.225784
500000 0.214102
520000 0.224077
540000 0.220284
560000 0.220454
580000 0.218524
600000 0.217716
620000 0.225735
640000 0.226062
660000 0.223983
680000 0.222893
700000 0.221262
720000 0.227312
740000 0.221126
760000 0.223554
780000 0.218917
800000 0.214353
820000 0.226239
840000 0.225255
860000 0.225275
880000 0.225719
900000 0.228697
920000 0.222758
940000 0.22523
960000 0.214848
980000 0.222199
1000000 0.223906
1020000 0.222748
1040000 0.225765
1060000 0.222402
1080000 0.222843
1100000 0.225151
1120000 0.223611
1140000 0.229737
1160000 0.232011
1180000 0.225434
1200000 0.22204
1220000 0.222565
1240000 0.230046
1260000 0.226737
1280000 0.233463
1300000 0.225845
1320000 0.227434
1340000 0.22352
1360000 0.229651
1380000 0.23813
1400000 0.227304
1420000 0.231394
1440000 0.22663
1460000 0.22755
1480000 0.231428
1500000 0.226103
1520000 0.230836
1540000 0.222735
1560000 0.22808
1580000 0.229079
1600000 0.229347
1620000 0.228137
1640000 0.227763
1660000 0.231054
1680000 0.23021
1700000 0.227181
1720000 0.225957
1740000 0.22363
1760000 0.224158
1780000 0.227544
1800000 0.225915
1820000 0.229709
1840000 0.233906
1860000 0.226192
1880000 0.229586
1900000 0.23024
1920000 0.228617
1940000 0.228306
1960000 0.220385
1980000 0.227024
2000000 0.244299
