Date and Time     Completed      Estimated Time Left
01-01-2025 16:34      1%    1 days and  12 hours
01-01-2025 16:57      2%    1 days and  12 hours
01-01-2025 17:20      3%    1 days and  12 hours
01-01-2025 17:43      4%    1 days and  12 hours
01-01-2025 18:06      5%    1 days and  12 hours
01-01-2025 18:28      6%    1 days and  12 hours
01-01-2025 18:51      7%    1 days and  11 hours
01-01-2025 19:14      8%    1 days and  11 hours
01-01-2025 19:36      9%    1 days and  11 hours
01-01-2025 19:59     10%    1 days and  10 hours
01-01-2025 20:22     11%    1 days and  10 hours
01-01-2025 20:44     12%    1 days and  10 hours
01-01-2025 21:07     13%    1 days and   9 hours
01-01-2025 21:29     14%    1 days and   9 hours
01-01-2025 21:51     15%    1 days and   8 hours
01-01-2025 22:14     16%    1 days and   8 hours
01-01-2025 22:36     17%    1 days and   8 hours
01-01-2025 22:59     18%    1 days and   7 hours
01-01-2025 23:22     19%    1 days and   7 hours
01-01-2025 23:44     20%    1 days and   7 hours
02-01-2025 00:07     21%    1 days and   6 hours
02-01-2025 00:30     22%    1 days and   6 hours
02-01-2025 00:53     23%    1 days and   5 hours
02-01-2025 01:15     24%    1 days and   5 hours
02-01-2025 01:37     25%    1 days and   5 hours
02-01-2025 02:00     26%    1 days and   4 hours
02-01-2025 02:23     27%    1 days and   4 hours
02-01-2025 02:45     28%    1 days and   4 hours
02-01-2025 03:07     29%    1 days and   3 hours
02-01-2025 03:30     30%    1 days and   3 hours
02-01-2025 03:53     31%    1 days and   2 hours
02-01-2025 04:16     32%    1 days and   2 hours
02-01-2025 04:38     33%    1 days and   2 hours
02-01-2025 05:01     34%    1 days and   1 hours
02-01-2025 05:23     35%    1 days and   1 hours
02-01-2025 05:45     36%    1 days and   1 hours
02-01-2025 06:07     37%   23 hours and  39 minutes
02-01-2025 06:29     38%   23 hours and  16 minutes
02-01-2025 06:51     39%   22 hours and  53 minutes
02-01-2025 07:13     40%   22 hours and  29 minutes
02-01-2025 07:34     41%   22 hours and   5 minutes
02-01-2025 07:56     42%   21 hours and  42 minutes
02-01-2025 08:19     43%   21 hours and  20 minutes
02-01-2025 08:42     44%   20 hours and  58 minutes
02-01-2025 09:05     45%   20 hours and  36 minutes
02-01-2025 09:27     46%   20 hours and  13 minutes
02-01-2025 09:49     47%   19 hours and  51 minutes
02-01-2025 10:12     48%   19 hours and  28 minutes
02-01-2025 10:35     49%   19 hours and   6 minutes
02-01-2025 10:58     50%   18 hours and  44 minutes
02-01-2025 11:20     51%   18 hours and  22 minutes
02-01-2025 11:43     52%   17 hours and  59 minutes
02-01-2025 12:05     53%   17 hours and  36 minutes
02-01-2025 12:27     54%   17 hours and  14 minutes
02-01-2025 12:50     55%   16 hours and  51 minutes
02-01-2025 13:12     56%   16 hours and  29 minutes
02-01-2025 13:35     57%   16 hours and   6 minutes
02-01-2025 13:57     58%   15 hours and  44 minutes
02-01-2025 14:19     59%   15 hours and  21 minutes
02-01-2025 14:42     60%   14 hours and  59 minutes
02-01-2025 15:04     61%   14 hours and  36 minutes
02-01-2025 15:28     62%   14 hours and  14 minutes
02-01-2025 15:51     63%   13 hours and  52 minutes
02-01-2025 16:13     64%   13 hours and  30 minutes
02-01-2025 16:36     65%   13 hours and   7 minutes
02-01-2025 16:58     66%   12 hours and  45 minutes
02-01-2025 17:20     67%   12 hours and  22 minutes
02-01-2025 17:43     68%   11 hours and  59 minutes
02-01-2025 18:05     69%   11 hours and  37 minutes
02-01-2025 18:27     70%   11 hours and  14 minutes
02-01-2025 18:50     71%   10 hours and  52 minutes
02-01-2025 19:12     72%   10 hours and  29 minutes
02-01-2025 19:35     73%   10 hours and   7 minutes
02-01-2025 19:57     74%    9 hours and  44 minutes
02-01-2025 20:19     75%    9 hours and  22 minutes
02-01-2025 20:42     76%    8 hours and  59 minutes
02-01-2025 21:05     77%    8 hours and  37 minutes
02-01-2025 21:27     78%    8 hours and  14 minutes
02-01-2025 21:50     79%    7 hours and  52 minutes
02-01-2025 22:11     80%    7 hours and  29 minutes
02-01-2025 22:34     81%    7 hours and   7 minutes
02-01-2025 22:56     82%    6 hours and  44 minutes
02-01-2025 23:19     83%    6 hours and  22 minutes
02-01-2025 23:41     84%    5 hours and  59 minutes
03-01-2025 00:04     85%    5 hours and  37 minutes
03-01-2025 00:26     86%    5 hours and  14 minutes
03-01-2025 00:48     87%    4 hours and  52 minutes
03-01-2025 01:10     88%    4 hours and  29 minutes
03-01-2025 01:33     89%    4 hours and   7 minutes
03-01-2025 01:55     90%    3 hours and  44 minutes
03-01-2025 02:18     91%    3 hours and  22 minutes
03-01-2025 02:40     92%    2 hours and  59 minutes
03-01-2025 03:03     93%    2 hours and  37 minutes
03-01-2025 03:25     94%    2 hours and  14 minutes
03-01-2025 03:47     95%    1 hours and  52 minutes
03-01-2025 04:08     96%    1 hours and  29 minutes
03-01-2025 04:30     97%    1 hours and   7 minutes
03-01-2025 04:53     98%   44 minutes and 53 seconds
03-01-2025 05:16     99%   22 minutes and 27 seconds
03-01-2025 05:39    100%    0 minutes and  0 seconds
