Date and Time     Completed      Estimated Time Left
01-01-2025 16:35      1%    1 days and  13 hours
01-01-2025 16:58      2%    1 days and  13 hours
01-01-2025 17:21      3%    1 days and  13 hours
01-01-2025 17:44      4%    1 days and  13 hours
01-01-2025 18:06      5%    1 days and  12 hours
01-01-2025 18:29      6%    1 days and  12 hours
01-01-2025 18:52      7%    1 days and  12 hours
01-01-2025 19:15      8%    1 days and  11 hours
01-01-2025 19:37      9%    1 days and  11 hours
01-01-2025 20:00     10%    1 days and  11 hours
01-01-2025 20:22     11%    1 days and  10 hours
01-01-2025 20:45     12%    1 days and  10 hours
01-01-2025 21:07     13%    1 days and   9 hours
01-01-2025 21:31     14%    1 days and   9 hours
01-01-2025 21:55     15%    1 days and   9 hours
01-01-2025 22:18     16%    1 days and   8 hours
01-01-2025 22:41     17%    1 days and   8 hours
01-01-2025 23:04     18%    1 days and   8 hours
01-01-2025 23:26     19%    1 days and   7 hours
01-01-2025 23:49     20%    1 days and   7 hours
02-01-2025 00:13     21%    1 days and   7 hours
02-01-2025 00:35     22%    1 days and   6 hours
02-01-2025 00:57     23%    1 days and   6 hours
02-01-2025 01:20     24%    1 days and   5 hours
02-01-2025 01:43     25%    1 days and   5 hours
02-01-2025 02:05     26%    1 days and   5 hours
02-01-2025 02:28     27%    1 days and   4 hours
02-01-2025 02:50     28%    1 days and   4 hours
02-01-2025 03:13     29%    1 days and   3 hours
02-01-2025 03:35     30%    1 days and   3 hours
02-01-2025 03:58     31%    1 days and   3 hours
02-01-2025 04:20     32%    1 days and   2 hours
02-01-2025 04:43     33%    1 days and   2 hours
02-01-2025 05:05     34%    1 days and   1 hours
02-01-2025 05:28     35%    1 days and   1 hours
02-01-2025 05:51     36%    1 days and   1 hours
02-01-2025 06:14     37%   23 hours and  51 minutes
02-01-2025 06:36     38%   23 hours and  28 minutes
02-01-2025 06:59     39%   23 hours and   5 minutes
02-01-2025 07:21     40%   22 hours and  42 minutes
02-01-2025 07:44     41%   22 hours and  19 minutes
02-01-2025 08:06     42%   21 hours and  56 minutes
02-01-2025 08:28     43%   21 hours and  32 minutes
02-01-2025 08:51     44%   21 hours and   9 minutes
02-01-2025 09:14     45%   20 hours and  47 minutes
02-01-2025 09:37     46%   20 hours and  25 minutes
02-01-2025 09:59     47%   20 hours and   2 minutes
02-01-2025 10:22     48%   19 hours and  39 minutes
02-01-2025 10:44     49%   19 hours and  16 minutes
02-01-2025 11:06     50%   18 hours and  53 minutes
02-01-2025 11:29     51%   18 hours and  30 minutes
02-01-2025 11:52     52%   18 hours and   8 minutes
02-01-2025 12:16     53%   17 hours and  46 minutes
02-01-2025 12:40     54%   17 hours and  24 minutes
02-01-2025 13:02     55%   17 hours and   1 minutes
02-01-2025 13:25     56%   16 hours and  39 minutes
02-01-2025 13:47     57%   16 hours and  16 minutes
02-01-2025 14:09     58%   15 hours and  53 minutes
02-01-2025 14:32     59%   15 hours and  30 minutes
02-01-2025 14:54     60%   15 hours and   7 minutes
02-01-2025 15:16     61%   14 hours and  44 minutes
02-01-2025 15:39     62%   14 hours and  21 minutes
02-01-2025 16:01     63%   13 hours and  58 minutes
02-01-2025 16:24     64%   13 hours and  36 minutes
02-01-2025 16:47     65%   13 hours and  13 minutes
02-01-2025 17:10     66%   12 hours and  50 minutes
02-01-2025 17:32     67%   12 hours and  28 minutes
02-01-2025 17:55     68%   12 hours and   5 minutes
02-01-2025 18:17     69%   11 hours and  42 minutes
02-01-2025 18:40     70%   11 hours and  19 minutes
02-01-2025 19:02     71%   10 hours and  57 minutes
02-01-2025 19:25     72%   10 hours and  34 minutes
02-01-2025 19:48     73%   10 hours and  11 minutes
02-01-2025 20:10     74%    9 hours and  49 minutes
02-01-2025 20:33     75%    9 hours and  26 minutes
02-01-2025 20:55     76%    9 hours and   3 minutes
02-01-2025 21:18     77%    8 hours and  41 minutes
02-01-2025 21:41     78%    8 hours and  18 minutes
02-01-2025 22:03     79%    7 hours and  55 minutes
02-01-2025 22:26     80%    7 hours and  33 minutes
02-01-2025 22:48     81%    7 hours and  10 minutes
02-01-2025 23:10     82%    6 hours and  47 minutes
02-01-2025 23:32     83%    6 hours and  24 minutes
02-01-2025 23:55     84%    6 hours and   2 minutes
03-01-2025 00:17     85%    5 hours and  39 minutes
03-01-2025 00:39     86%    5 hours and  16 minutes
03-01-2025 01:02     87%    4 hours and  54 minutes
03-01-2025 01:24     88%    4 hours and  31 minutes
03-01-2025 01:46     89%    4 hours and   8 minutes
03-01-2025 02:09     90%    3 hours and  46 minutes
03-01-2025 02:32     91%    3 hours and  23 minutes
03-01-2025 02:54     92%    3 hours and   0 minutes
03-01-2025 03:17     93%    2 hours and  38 minutes
03-01-2025 03:39     94%    2 hours and  15 minutes
03-01-2025 04:01     95%    1 hours and  53 minutes
03-01-2025 04:24     96%    1 hours and  30 minutes
03-01-2025 04:47     97%    1 hours and   7 minutes
03-01-2025 05:09     98%   45 minutes and 13 seconds
03-01-2025 05:31     99%   22 minutes and 36 seconds
03-01-2025 05:54    100%    0 minutes and  0 seconds
