# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.144574
40000 0.142253
60000 0.146247
80000 0.142846
100000 0.143603
120000 0.1416
140000 0.148961
160000 0.14844
180000 0.147433
200000 0.151616
220000 0.147558
240000 0.150528
260000 0.145312
280000 0.145773
300000 0.151063
320000 0.147721
340000 0.145638
360000 0.148618
380000 0.146035
400000 0.143876
420000 0.14985
440000 0.144014
460000 0.144531
480000 0.143688
500000 0.150649
520000 0.148407
540000 0.150718
560000 0.145544
580000 0.147038
600000 0.146658
620000 0.148236
640000 0.143609
660000 0.149448
680000 0.14801
700000 0.151519
720000 0.149091
740000 0.142346
760000 0.143591
780000 0.142751
800000 0.145927
820000 0.143701
840000 0.145473
860000 0.148162
880000 0.147273
900000 0.144549
920000 0.147379
940000 0.146431
960000 0.150205
980000 0.143755
1000000 0.14002
1020000 0.144971
1040000 0.151083
1060000 0.151291
1080000 0.144004
1100000 0.148571
1120000 0.146452
1140000 0.146878
1160000 0.147562
1180000 0.147856
1200000 0.147649
1220000 0.152613
1240000 0.146481
1260000 0.145208
1280000 0.148999
1300000 0.149641
1320000 0.153072
1340000 0.150817
1360000 0.154177
1380000 0.144656
1400000 0.149648
1420000 0.149067
1440000 0.148613
1460000 0.148873
1480000 0.144991
1500000 0.150198
1520000 0.150067
1540000 0.154743
1560000 0.144119
1580000 0.144188
1600000 0.149265
1620000 0.152094
1640000 0.14892
1660000 0.145913
1680000 0.148751
1700000 0.150902
1720000 0.145864
1740000 0.154354
1760000 0.150521
1780000 0.146665
1800000 0.14802
1820000 0.153682
1840000 0.148768
1860000 0.149031
1880000 0.149286
1900000 0.144254
1920000 0.145538
1940000 0.148778
1960000 0.145652
1980000 0.153431
2000000 0.154897
