# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.158282
40000 0.16405
60000 0.165309
80000 0.160762
100000 0.16302
120000 0.160886
140000 0.159742
160000 0.160102
180000 0.164094
200000 0.163281
220000 0.159939
240000 0.161271
260000 0.161418
280000 0.164218
300000 0.165479
320000 0.157057
340000 0.163525
360000 0.163742
380000 0.158244
400000 0.155038
420000 0.163027
440000 0.164577
460000 0.162593
480000 0.165823
500000 0.165547
520000 0.163983
540000 0.166624
560000 0.166064
580000 0.164394
600000 0.169913
620000 0.165962
640000 0.163035
660000 0.160493
680000 0.164878
700000 0.166655
720000 0.169599
740000 0.163694
760000 0.167471
780000 0.165169
800000 0.164874
820000 0.162472
840000 0.16223
860000 0.162814
880000 0.163286
900000 0.166665
920000 0.172033
940000 0.166384
960000 0.161618
980000 0.163179
1000000 0.168454
1020000 0.1615
1040000 0.166671
1060000 0.169888
1080000 0.16362
1100000 0.167473
1120000 0.16224
1140000 0.166885
1160000 0.164543
1180000 0.171237
1200000 0.171637
1220000 0.165213
1240000 0.161824
1260000 0.168637
1280000 0.168506
1300000 0.169482
1320000 0.167118
1340000 0.168879
1360000 0.171873
1380000 0.170089
1400000 0.167578
1420000 0.166889
1440000 0.16419
1460000 0.168349
1480000 0.166875
1500000 0.163387
1520000 0.170601
1540000 0.170339
1560000 0.174195
1580000 0.165728
1600000 0.165073
1620000 0.169893
1640000 0.166986
1660000 0.172796
1680000 0.167363
1700000 0.167661
1720000 0.16573
1740000 0.170678
1760000 0.169158
1780000 0.172806
1800000 0.169241
1820000 0.171639
1840000 0.165929
1860000 0.167511
1880000 0.165943
1900000 0.165329
1920000 0.164684
1940000 0.171036
1960000 0.176908
1980000 0.174981
2000000 0.1709
