Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.999167   50.664459

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.5554217936E+000
Box 2    0.2534805678E+002

Rotation per molecule type
Box 1    0.8711305939E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3593447726E+003
Box 2   0.1663633206E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 395   
Atomtype         X                  Y                   Z
  1       17.6785993920        4.9187559463       16.7543860798
  2       17.5096244492        5.4348267747       16.8416693473
  1       17.3288677262        5.9419112327       16.9543297157
  1       18.8030480434       24.0787499934       21.7114831577
  2       18.7004552096       23.5384665272       21.7197588257
  1       18.5973938662       22.9982405392       21.7256103448
  1       25.9629939901        3.4273685605       20.3336711145
  2       25.4207627971        3.3422766134       20.3689513329
  1       24.8776893520        3.2623557542       20.4033590128
  1        7.3955827285       21.5693110090       23.7188363192
  2        7.5764486269       21.9929380323       23.4182906956
  1        7.7529199669       22.4179264558       23.1170553971
  1        2.0335840068       11.1656384615       14.1451054729
  2        1.9507064992       11.3859124402       13.6480031766
  1        1.8751736605       11.5896782656       13.1427564273
  1       23.5548086997       13.9126831114        5.0281967158
  2       23.6425983268       14.4556121128        5.0236053283
  1       23.7403111523       14.9968622365        5.0228937454
  1        3.9140481096       14.2128251596       12.2609338151
  2        3.6170944620       14.6621532522       12.1494762162
  1        3.3102354433       15.1054372220       12.0406788643
  1       15.7764136537       19.1406422125        4.7432383307
  2       15.3987698304       19.4245538003        4.4616724360
  1       15.0415434562       19.7315489813        4.1776948393
  1        2.7276814391       15.5166014666       22.7205575887
  2        2.3181356942       15.8749838273       22.8001463211
  1        1.9163482935       16.2406793058       22.8857833497
  1        7.2650494590        8.5121835079       23.4842573304
  2        7.6822557136        8.8704337602       23.4744748011
  1        8.0966132438        9.2320766180       23.4791949205
  1        2.3074722102        3.6365854178        7.9098579542
  2        2.1202282571        4.0251410006        7.5685893487
  1        1.9076240220        4.4170786267        7.2465888278
  1       23.3114201699       23.8765186683       12.2823661965
  2       23.0092311547       23.5332126353       12.5878539487
  1       22.7094916101       23.1833524855       12.8882771169
  1       17.7337788569       13.2655431534        8.0290851495
  2       17.5882076674       13.6600224219        8.3836202473
  1       17.4594704033       14.0836625013        8.7098958960
