# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.114893
40000 0.112159
60000 0.110954
80000 0.106629
100000 0.110849
120000 0.114463
140000 0.115252
160000 0.11092
180000 0.113412
200000 0.113414
220000 0.111079
240000 0.109373
260000 0.113755
280000 0.111297
300000 0.10808
320000 0.110739
340000 0.116283
360000 0.115489
380000 0.11534
400000 0.112455
420000 0.108185
440000 0.106678
460000 0.103957
480000 0.108011
500000 0.109346
520000 0.108668
540000 0.110699
560000 0.109709
580000 0.112337
600000 0.114217
620000 0.110308
640000 0.110494
660000 0.110794
680000 0.110606
700000 0.110175
720000 0.105933
740000 0.104612
760000 0.111697
780000 0.114399
800000 0.113124
820000 0.113386
840000 0.110256
860000 0.112227
880000 0.117773
900000 0.11226
920000 0.116734
940000 0.111223
960000 0.110935
980000 0.109182
1000000 0.111825
1020000 0.113464
1040000 0.110387
1060000 0.110971
1080000 0.110033
1100000 0.113817
1120000 0.114906
1140000 0.117909
1160000 0.113522
1180000 0.109309
1200000 0.112525
1220000 0.115466
1240000 0.115724
1260000 0.113055
1280000 0.113919
1300000 0.114365
1320000 0.113167
1340000 0.113506
1360000 0.113243
1380000 0.112477
1400000 0.113478
1420000 0.114861
1440000 0.113626
1460000 0.114758
1480000 0.111943
1500000 0.116803
1520000 0.112716
1540000 0.110439
1560000 0.113698
1580000 0.114163
1600000 0.1141
1620000 0.115431
1640000 0.111716
1660000 0.114512
1680000 0.117809
1700000 0.115105
1720000 0.114954
1740000 0.114464
1760000 0.112737
1780000 0.108938
1800000 0.11339
1820000 0.110317
1840000 0.108927
1860000 0.115583
1880000 0.110877
1900000 0.115703
1920000 0.114213
1940000 0.112602
1960000 0.110483
1980000 0.112051
2000000 0.115375
