# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.17201
40000 0.170423
60000 0.172387
80000 0.166579
100000 0.171232
120000 0.17245
140000 0.171693
160000 0.180131
180000 0.177602
200000 0.174522
220000 0.176161
240000 0.177508
260000 0.176283
280000 0.176254
300000 0.175777
320000 0.171779
340000 0.177252
360000 0.174011
380000 0.174267
400000 0.17708
420000 0.173448
440000 0.177724
460000 0.178484
480000 0.181507
500000 0.173868
520000 0.169319
540000 0.174639
560000 0.174804
580000 0.178011
600000 0.181366
620000 0.17615
640000 0.175042
660000 0.178587
680000 0.177445
700000 0.181245
720000 0.182066
740000 0.174872
760000 0.175873
780000 0.177074
800000 0.176687
820000 0.173493
840000 0.178119
860000 0.179252
880000 0.178196
900000 0.176255
920000 0.176302
940000 0.18157
960000 0.181889
980000 0.177728
1000000 0.175495
1020000 0.179297
1040000 0.179715
1060000 0.17704
1080000 0.180942
1100000 0.180854
1120000 0.181192
1140000 0.172709
1160000 0.178205
1180000 0.176117
1200000 0.178236
1220000 0.17564
1240000 0.179014
1260000 0.174747
1280000 0.172389
1300000 0.175295
1320000 0.183076
1340000 0.177392
1360000 0.182832
1380000 0.181984
1400000 0.178745
1420000 0.17517
1440000 0.176444
1460000 0.177688
1480000 0.182004
1500000 0.183487
1520000 0.179893
1540000 0.181915
1560000 0.179131
1580000 0.178187
1600000 0.18148
1620000 0.178996
1640000 0.176283
1660000 0.175641
1680000 0.179775
1700000 0.182805
1720000 0.183879
1740000 0.17762
1760000 0.18104
1780000 0.180265
1800000 0.182773
1820000 0.187556
1840000 0.17819
1860000 0.184939
1880000 0.181919
1900000 0.18239
1920000 0.180875
1940000 0.178627
1960000 0.180766
1980000 0.18362
2000000 0.186234
