Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.892909   50.696767

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.5342535123E+000
Box 2    0.2532165009E+002

Rotation per molecule type
Box 1    0.8991885792E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3578438601E+003
Box 2   0.1656684538E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 398   
Atomtype         X                  Y                   Z
  1       11.1053369750        4.3430007751       25.1591728441
  2       10.6559898514        4.6578851395       25.1970542329
  1       10.2119296881        4.9815814905       25.2201029362
  1       13.4060433246       27.8689067176        4.3494221035
  2       13.1456827333       27.3946797187        4.4485236473
  1       12.8829042313       26.9182008461        4.5286194764
  1       22.0878560026       21.9314840653        4.7435946297
  2       22.4872658212       22.0795259045        5.0915248104
  1       22.8937331379       22.1966979551        5.4430287649
  1        2.4075810578       24.6488551995       12.7805288745
  2        2.7799989503       24.4689285289       12.4179943154
  1        3.1254053189       24.2753027167       12.0362830576
  1       25.4739503837        6.3159259118       23.5666306341
  2       25.3630102305        5.8522887526       23.8409167384
  1       25.2213848135        5.3955687161       24.1126685525
  1        9.7918847930       24.0634613917       27.4565232541
  2        9.7253320382       24.5283369199       27.1702341097
  1        9.6824369741       25.0109027602       26.9098685547
  1       12.0754530045        8.3179156067       19.3751068028
  2       11.9292449614        8.1549363866       19.8796471698
  1       11.8223809980        7.9888516360       20.3929657336
  1       15.8919684748       24.2383949371       10.2509875997
  2       16.3448473439       23.9285224938       10.2138419573
  1       16.8115537224       23.6414365406       10.1662309219
  1        6.1873519923        4.8039203014       22.7089555349
  2        6.2096674515        4.2700372718       22.8392280604
  1        6.2115079115        3.7384998202       22.9805240240
  1       11.5869632294        7.7588105427       23.7077061656
  2       11.1746035831        8.1044599911       23.5937501172
  1       10.7415196621        8.4297151987       23.4981082527
  1        4.2746595272        2.6694325389        1.0870664842
  2        4.0161354580        3.0864284021        1.3356218214
  1        3.7588663168        3.4933017911        1.6016418081
  1       13.9943611370        3.0921144521        7.2794768098
  2       13.7868135299        2.7919975108        6.8679506110
  1       13.5785911582        2.4904412378        6.4578198305
  1       24.7228615524       17.6293621179       10.4381950341
  2       24.9889816911       17.5989308393       10.9185636520
  1       25.2609571075       17.5519094922       11.3942929498
  1       22.3600531797       25.0132852057       20.4240020624
  2       22.3053294442       25.5590261881       20.3831108288
  1       22.2340171177       26.1035557417       20.3530755782
  1        6.3813954386       28.2631936376       20.9718760809
  2        6.6414428723       27.7858187098       20.8882787693
  1        6.9119649206       27.3204098385       20.7755294768
  1        6.9036192398       18.8279112404        5.3505839152
  2        7.2484957843       18.4423079252        5.5373196975
  1        7.6007660704       18.0709874695        5.7386322994
  1        5.1808935075       20.5747870353       10.4189872537
  2        4.7533699281       20.8710864098       10.2402968239
  1        4.3355450640       21.1827661148       10.0648598168
  1       22.5132898491        8.5974400498       19.5797735111
  2       22.0551941357        8.4175000616       19.8252728349
  1       21.5851735454        8.2518655552       20.0579654519
  1        5.3057610081       26.7946200012       11.2994034172
  2        5.6116751043       26.7672694991       11.7556582974
  1        5.9310220496       26.7634326427       12.2034336944
