Simulation state at cycle:     840000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.447794   50.524852

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.7461666568E+000
Box 2    0.2532579625E+002

Rotation per molecule type
Box 1    0.1531390524E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4798748444E+003
Box 2   0.2221642798E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 354   
Atomtype         X                  Y                   Z
  1       27.2683348037        0.6939901733        2.3474011648
  2       27.4514095855        1.1905927696        2.1978368456
  1       27.6698218124        1.6785823989        2.0687546245
  1        3.1026176862       20.8467720760        4.5294357527
  2        3.1776436221       21.3517653201        4.3248558604
  1        3.2371571906       21.8602515951        4.1238587402
  1       17.0547434490        1.5948593285       14.6046346455
  2       17.5591936410        1.8116935274       14.5728080203
  1       18.0574186874        2.0436923971       14.5516342970
  1       16.5170027106        8.3765268411        4.8804884806
  2       16.1649510184        7.9863499282        5.0427277564
  1       15.8171383101        7.5940996412        5.2090588456
  1       20.4319247363        8.2993575257       19.0801899297
  2       20.8156653706        8.2409882802       19.4698515223
  1       21.2120071464        8.2108935382       19.8499929464
  1       27.4167031278       11.9483980639        7.7320393847
  2       27.9189202033       11.9628476429        7.9558009069
  1       28.4266194970       11.9869168945        8.1659487055
  1        5.7631124971       14.1254279072       22.6937125738
  2        6.0318938558       14.5505616198       22.9162387692
  1        6.2674531784       14.9955745251       23.1375424489
  1       21.2414233412       11.5298851464       24.8084100145
  2       21.4973171948       11.9332088680       24.5357411471
  1       21.7484818324       12.3458418974       24.2727766878
  1       21.1126394995        6.3990584863        2.7621134365
  2       20.8045795254        6.1202691818        2.4017308951
  1       20.4758618377        5.8499707239        2.0533296546
  1        4.9352092878        6.9778152127       13.8472812600
  2        5.3145815002        7.0070942931       14.2444203539
  1        5.7020155202        7.0450568103       14.6329479930
  1       17.8000349028       16.5965704272       15.3707494036
  2       17.5286540485       16.1526493707       15.1924616378
  1       17.2757959062       15.6968304882       15.0169854137
  1        4.7953622574       23.9557302975        7.0809235740
  2        4.8133180854       23.6324600660        7.5255289559
  1        4.8330161077       23.2891615775        7.9547819521
  1        4.8724622973       26.7146555200       11.2969667809
  2        5.1985746767       26.2748419240       11.2448638375
  1        5.5412592442       25.8459082387       11.2119521399
  1       16.2975175364       21.9409620552       19.1920223394
  2       15.7955128253       21.7639701975       19.3304606015
  1       15.2956617787       21.5919119195       19.4822660005
  1       17.1281232170        9.1683200468       25.0248034606
  2       16.5915161793        9.2866611641       25.0013883571
  1       16.0544216420        9.4048165119       24.9930955399
  1       13.9662356987        6.5884203225        8.9730033142
  2       14.1802845177        7.0168920944        8.7026423633
  1       14.4006873849        7.4299899859        8.4140722555
  1       14.9607299739       21.1542394039       12.7335561175
  2       15.0603863733       21.3158503867       13.2497445447
  1       15.1472526619       21.4551175425       13.7746815944
  1       20.9213597904       17.6060684929       18.9146021827
  2       21.0081703208       17.1547904966       18.6124232592
  1       21.0800923431       16.7019073339       18.3087391097
  1        7.9469866307        0.9639703256        6.1023914423
  2        8.1985967515        1.0840642119        6.5764903831
  1        8.4444344224        1.1957933442        7.0556359137
  1       20.5339229541       20.5829747720       18.1194278348
  2       20.1169573340       20.6864426717       18.4628431306
  1       19.7079112973       20.7905859962       18.8154555337
  1       13.9579126112       20.2114297748        2.1597935462
  2       13.7531014810       20.2114394331        1.6493502087
  1       13.5372250527       20.1965370307        1.1437067720
  1       13.0341343358       25.9314676620        8.6375586227
  2       13.5831870756       25.9559218243        8.6165090899
  1       14.1320379262       25.9890985632        8.6037793311
  1       25.8341958021        7.7387592135       24.4495768178
  2       25.8020412462        7.9165682123       23.9301058904
  1       25.7624096681        8.1061875368       23.4153497843
  1       16.4575576627       28.6543216529        2.4520026665
  2       16.4455357067       28.1243566096        2.5986059594
  1       16.4533727440       27.5917369424        2.7355543803
  1        3.6226726351       22.3710701114       10.8595535279
  2        3.5428342428       22.8181338811       11.1698111901
  1        3.4730752286       23.2734072423       11.4704103344
  1       22.2611775779        7.4129117370        9.8167236316
  2       22.4410694725        6.9959479285        9.5064333020
  1       22.6204064219        6.5848283521        9.1881269221
  1       10.8676095595       14.1298594097       27.7959930395
  2       10.6479964245       14.0460713585       28.2932350665
  1       10.4260168126       13.9559155817       28.7883077751
  1        4.3154763345        3.7618174188       12.3822558475
  2        3.8007667069        3.7024945099       12.1977164431
  1        3.2838627221        3.6498029232       12.0173449758
  1       23.4444170579        4.9919209191       16.8892119706
  2       23.5449017270        4.6625489185       17.3180673267
  1       23.6512641354        4.3417118483       17.7519458943
  1        1.0527459640        6.2075836291       21.1303261800
  2        1.1421823587        6.1641422085       20.5893881296
  1        1.1957726240        6.1142430643       20.0442843250
  1        1.2464706761       10.8873204090       15.5011006076
  2        1.5346582253       10.7015661945       15.0710502520
  1        1.8080548226       10.5061807380       14.6356437489
  1       17.5015441163       18.6394184529        3.1294550977
  2       17.3144430655       18.7845211169        2.6330294600
  1       17.1423345515       18.9216703331        2.1289771305
  1       28.3119874321       24.9806090394       26.5603504351
  2       28.2790809284       24.6794889339       27.0194188876
  1       28.2648887827       24.3579477869       27.4654120185
  1       12.0362264909       15.8158620304       18.6775743987
  2       12.1815074944       16.2203201276       18.3343440422
  1       12.2740893370       16.6271091979       17.9759430745
  1       13.6991762886       27.2332089975       23.3076336359
  2       13.5856899784       27.7350175929       23.5020789775
  1       13.4912605744       28.2433688734       23.6895944764
  1       23.5175543466       15.6419383472       26.5980668171
  2       23.9755980449       15.3401012991       26.5581874135
  1       24.4347808339       15.0466805740       26.4836525672
  1       18.0277562178        9.4666864389       21.3417881687
  2       17.5332359209        9.4153646293       21.5769811698
  1       17.0389183390        9.3442343294       21.8073951617
  1        2.0431070414       10.1137611902       11.0444400336
  2        1.5086170488       10.2375734849       11.0830530309
  1        0.9721582834       10.3481608719       11.1328769384
  1        8.9168390640        8.9629791742       22.1866963450
  2        8.4453547334        8.8777020812       21.9166401593
  1        7.9736156191        8.8138352517       21.6411710411
  1        7.1567693215       12.6911609607       19.6426198575
  2        6.6615222893       12.9303894593       19.6429400821
  1        6.1713383303       13.1797730951       19.6481829333
  1        2.4798726437       13.3254996668        1.9440617199
  2        2.3627106564       13.3635809280        2.4800867998
  1        2.2499264471       13.3897660930        3.0177614767
  1        0.9670649520       11.9664874342       26.0647076197
  2        1.4211768143       11.8934050925       26.3662725180
  1        1.8698394043       11.7876847455       26.6663143277
  1        0.6949960883       17.3987700650       12.1218061030
  2        1.1288402759       17.5190820250       12.4377242145
  1        1.5539238766       17.6351540583       12.7668612901
  1       22.1204171535       15.1965633310        7.5968478745
  2       21.6039021842       15.2279058754        7.4104881917
  1       21.0916079829       15.2683959223        7.2144902161
  1        6.1669856341       15.6319377978       10.5996265332
  2        6.0389784056       15.5698120609       11.1309028664
  1        5.9418757411       15.5136287081       11.6693399587
  1        5.3984807329       10.2136549213       12.7235570616
  2        5.0543647260       10.3834710826       13.1175705704
  1        4.7084107872       10.5524108292       13.5103494309
  1       16.7570450854        1.0880685695       10.9062047578
  2       17.0069125587        0.7520228234       11.2627710241
  1       17.2483663253        0.4010499874       11.6106476487
  1       26.0322046515       25.8105232912       21.2113150862
  2       26.4166040110       25.4718971001       21.4114885985
  1       26.8006940624       25.1229925266       21.5938081806
  1       26.4544368362       19.4415775758       22.4543631531
  2       26.0392259269       19.6707118882       22.7329261940
  1       25.6151030250       19.8910938446       23.0050503501
  1        8.6906634258       12.1651875125       10.4483187071
  2        8.6244323936       12.4752326258       10.8977466525
  1        8.5497005704       12.7916327231       11.3413750240
  1        3.0435192219        4.4439422293        3.6705422974
  2        3.4475648106        4.7420533386        3.4460942438
  1        3.8349300673        5.0458603910        3.2008404330
  1       27.4330775348        8.7894291435       15.7863127152
  2       27.2317050590        8.8411381284       16.2955035506
  1       27.0715425733        8.8916993092       16.8192320529
  1        8.3253715581       23.6797977796       20.9139229985
  2        8.7869960279       23.7539029382       21.2035974267
  1        9.2508394944       23.8309895961       21.4889163443
  1       11.7847826845       20.0497738174       25.3493643432
  2       11.5687753275       20.4564187734       25.0485642410
  1       11.3533133134       20.8627844732       24.7469966076
  1        4.2702541543        0.4859024095       14.7195459434
  2        4.7019362424        0.5456041897       15.0550847226
  1        5.1375337462        0.6025464387       15.3860112914
  1        8.0592129267       27.5734282788       12.4653277149
  2        8.2221200373       27.1505013865       12.7769270042
  1        8.3889098455       26.7208442967       13.0770535509
  1       26.3093972347        8.1951305531       19.9909654776
  2       26.3985623831        7.6612223663       19.8935405095
  1       26.4783666240        7.1295282319       19.7776412876
  1        3.7830490954        5.6353852863       25.3895442018
  2        4.1809640341        5.7702573629       25.7444712709
  1        4.5837188518        5.9213325978       26.0872026952
  1        9.5027914819        3.6516194646       18.3094479788
  2        9.7362057238        3.9366219242       18.7178489946
  1        9.9712690537        4.2138696034       19.1306188510
  1       19.1976065833       17.2495173716       12.6143846044
  2       19.2051060380       17.7392932582       12.3642579585
  1       19.1936746850       18.2159038488       12.0900105006
  1       11.0036282640       19.8230566026       20.2821263641
  2       10.8458662725       20.3297501453       20.4266006102
  1       10.6830358095       20.8230955447       20.6071457741
  1       12.8702243744       21.1735783961        9.6898645716
  2       12.9217970529       21.7205119720        9.7163961064
  1       13.0035716980       22.2643918987        9.7136516880
  1       24.7052006095       15.3115585043        2.3095501595
  2       24.3455579142       15.6041533274        2.6054308807
  1       23.9926506433       15.8945211363        2.9114423064
  1       21.6722503479        5.7639999214       27.1167004455
  2       21.2566668291        5.6148591910       26.7887562713
  1       20.8461087153        5.4908147456       26.4444380904
  1        1.9354673092       27.1295702637        7.7436367297
  2        1.8410552029       27.6672285349        7.8107927988
  1        1.7738140358       28.2097798984        7.8709313251
  1        3.1705332560       -0.1108003864       19.1445997679
  2        2.9999704112        0.4069817123       19.0717299231
  1        2.8124420857        0.9145660359       18.9732856215
  1        3.3654545557       14.3159002658       15.6784470644
  2        2.9573165912       14.6800714362       15.7359167138
  1        2.5591392031       15.0515509648       15.8131030234
  1       11.6378821247        4.4180097981       26.8161420110
  2       11.9849175747        4.7270292906       26.5219085159
  1       12.3367526864        5.0261024691       26.2231321997
  1       10.3404358027       16.1327524178       13.6963301154
  2        9.8841417281       16.4197326046       13.5870685494
  1        9.4298434379       16.7067489262       13.4698734402
  1        1.5847829487        8.5299443527        6.7893057301
  2        1.3977299468        8.4742059816        7.3035084222
  1        1.2131702952        8.3892702689        7.8146088611
  1       18.5710634051       14.7426065981       21.1662118968
  2       18.8192333108       15.2017927946       20.9928344625
  1       19.0575380060       15.6724660323       20.8373430653
  1       10.1520512625       12.8061385511       20.2387513918
  2       10.2010761466       12.9427141169       20.7692640454
  1       10.2607339107       13.1058563444       21.2911122645
  1       12.2527503862        9.2849919894       21.4462633040
  2       12.2145018860        9.7316866212       21.7648554541
  1       12.1629451748       10.1801588103       22.0790442511
  1       17.1563434850       21.9443419716        9.6279615339
  2       17.3447916666       22.4574880803        9.6885284724
  1       17.5654683608       22.9579331721        9.7464638301
  1       16.3542251407       12.1038096611        2.5426744128
  2       16.2611528135       11.5618130254        2.5514601306
  1       16.1840733435       11.0173679208        2.5632194797
  1       11.2800241170       26.6832337031        0.6426757018
  2       11.0100885991       27.0946222743        0.8884281375
  1       10.7680365885       27.5290323546        1.1233721845
  1       19.0106198046        5.2525628338       18.2661907976
  2       18.8016935552        4.9244366690       17.8773681616
  1       18.6187336818        4.5722213476       17.4966188332
  1       18.2204822551       13.2113405957        5.7541211000
  2       18.5473983506       12.9886069495        6.1362409625
  1       18.8864827170       12.7686738125        6.5092707290
  1       14.1375349795       24.7984070403        2.6454879684
  2       13.9281831333       25.2857044720        2.4998410751
  1       13.7385004690       25.7810471129        2.3543895230
  1       13.0109829564       23.3061789132       23.4766880023
  2       13.0656213750       23.4625670419       22.9522288557
