# Molecule: N2                      
# Box 1                   Boltzmann             Biased
   0.1248703801E-001   0.8959916160E+003   0.8960602295E+003
   0.1248963041E-001   0.8960381382E+003   0.8961065918E+003
   0.1249222281E-001   0.8960846378E+003   0.8961529325E+003
   0.1249481521E-001   0.8961311148E+003   0.8961992516E+003
   0.1249740760E-001   0.8961775695E+003   0.8962455492E+003
   0.1250000000E-001   0.8962240020E+003   0.8962918256E+003
   0.1250259240E-001   0.8962704125E+003   0.8963380806E+003
   0.1250518479E-001   0.8963168010E+003   0.8963843146E+003
   0.1250777719E-001   0.8963631677E+003   0.8964305275E+003
   0.1251036959E-001   0.8964095129E+003   0.8964767195E+003
   0.1251296199E-001   0.8964558366E+003   0.8965228906E+003


# Box 2                   Boltzmann             Biased
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
           -Infinity                 NaN                 NaN
   0.1250000000E-001   0.1019810050E+000   0.1021087668E+000
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN
            Infinity                 NaN                 NaN


