# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.117689
40000 0.11745
60000 0.117718
80000 0.116611
100000 0.113486
120000 0.115526
140000 0.117735
160000 0.119944
180000 0.113776
200000 0.116825
220000 0.115695
240000 0.11298
260000 0.119603
280000 0.120064
300000 0.117597
320000 0.114799
340000 0.114868
360000 0.117007
380000 0.11851
400000 0.114219
420000 0.113177
440000 0.115514
460000 0.11937
480000 0.118268
500000 0.115036
520000 0.11732
540000 0.125698
560000 0.121207
580000 0.120182
600000 0.114484
620000 0.11604
640000 0.117227
660000 0.118063
680000 0.120101
700000 0.117499
720000 0.116035
740000 0.117044
760000 0.117507
780000 0.117222
800000 0.115074
820000 0.116641
840000 0.117287
860000 0.118172
880000 0.117873
900000 0.117878
920000 0.116356
940000 0.118778
960000 0.120089
980000 0.118445
1000000 0.119611
1020000 0.118999
1040000 0.122847
1060000 0.115763
1080000 0.119008
1100000 0.123375
1120000 0.122713
1140000 0.12083
1160000 0.121839
1180000 0.117374
1200000 0.11755
1220000 0.118699
1240000 0.12021
1260000 0.121048
1280000 0.121327
1300000 0.118786
1320000 0.117254
1340000 0.120004
1360000 0.123525
1380000 0.123983
1400000 0.122164
1420000 0.124164
1440000 0.122049
1460000 0.124416
1480000 0.125339
1500000 0.121159
1520000 0.120848
1540000 0.120734
1560000 0.117439
1580000 0.119642
1600000 0.123235
1620000 0.122763
1640000 0.120906
1660000 0.120116
1680000 0.119532
1700000 0.118631
1720000 0.117958
1740000 0.117995
1760000 0.117804
1780000 0.12338
1800000 0.124507
1820000 0.121289
1840000 0.126012
1860000 0.123002
1880000 0.12201
1900000 0.125054
1920000 0.119652
1940000 0.119639
1960000 0.124091
1980000 0.12186
2000000 0.121055
