# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.1377
40000 0.136608
60000 0.136008
80000 0.135554
100000 0.133658
120000 0.134131
140000 0.13597
160000 0.134454
180000 0.139067
200000 0.139081
220000 0.138033
240000 0.13787
260000 0.140618
280000 0.139752
300000 0.136693
320000 0.13252
340000 0.136393
360000 0.138773
380000 0.139848
400000 0.141559
420000 0.138551
440000 0.140437
460000 0.137996
480000 0.139667
500000 0.135708
520000 0.138176
540000 0.137742
560000 0.137456
580000 0.137959
600000 0.135686
620000 0.136938
640000 0.1318
660000 0.135702
680000 0.13701
700000 0.134356
720000 0.140644
740000 0.13791
760000 0.136568
780000 0.138325
800000 0.134969
820000 0.133865
840000 0.138863
860000 0.137535
880000 0.140615
900000 0.142574
920000 0.139246
940000 0.140227
960000 0.135893
980000 0.135888
1000000 0.13584
1020000 0.139002
1040000 0.134518
1060000 0.135461
1080000 0.136896
1100000 0.141681
1120000 0.142234
1140000 0.137892
1160000 0.141267
1180000 0.139969
1200000 0.138294
1220000 0.134408
1240000 0.139041
1260000 0.143212
1280000 0.135254
1300000 0.135096
1320000 0.13294
1340000 0.140334
1360000 0.135106
1380000 0.139027
1400000 0.136742
1420000 0.142071
1440000 0.137498
1460000 0.136745
1480000 0.138364
1500000 0.141519
1520000 0.137745
1540000 0.140561
1560000 0.143725
1580000 0.141856
1600000 0.137868
1620000 0.141178
1640000 0.13911
1660000 0.137885
1680000 0.141841
1700000 0.144293
1720000 0.142342
1740000 0.138743
1760000 0.138032
1780000 0.138688
1800000 0.139854
1820000 0.141088
1840000 0.140833
1860000 0.141903
1880000 0.14559
1900000 0.139982
1920000 0.142618
1940000 0.141453
1960000 0.139548
1980000 0.139376
2000000 0.137681
