# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.20274
40000 0.202291
60000 0.205928
80000 0.201449
100000 0.206523
120000 0.204627
140000 0.205669
160000 0.210812
180000 0.202307
200000 0.201864
220000 0.207181
240000 0.207424
260000 0.211163
280000 0.211146
300000 0.202595
320000 0.202648
340000 0.197501
360000 0.208583
380000 0.207339
400000 0.21361
420000 0.206548
440000 0.20981
460000 0.204746
480000 0.206557
500000 0.203512
520000 0.206957
540000 0.209405
560000 0.206721
580000 0.210782
600000 0.210834
620000 0.209728
640000 0.207372
660000 0.206858
680000 0.207029
700000 0.203066
720000 0.210842
740000 0.212191
760000 0.208454
780000 0.210831
800000 0.21158
820000 0.208096
840000 0.210806
860000 0.213159
880000 0.205188
900000 0.2087
920000 0.208212
940000 0.213575
960000 0.207978
980000 0.209818
1000000 0.207525
1020000 0.211135
1040000 0.211189
1060000 0.210897
1080000 0.211885
1100000 0.210439
1120000 0.224229
1140000 0.211743
1160000 0.210119
1180000 0.212029
1200000 0.211205
1220000 0.21064
1240000 0.208331
1260000 0.209329
1280000 0.210159
1300000 0.210944
1320000 0.210592
1340000 0.211784
1360000 0.210806
1380000 0.212099
1400000 0.212911
1420000 0.205862
1440000 0.21214
1460000 0.214934
1480000 0.209701
1500000 0.211701
1520000 0.214994
1540000 0.213164
1560000 0.213011
1580000 0.217356
1600000 0.216467
1620000 0.209961
1640000 0.213735
1660000 0.215041
1680000 0.215347
1700000 0.215041
1720000 0.206705
1740000 0.213127
1760000 0.210679
1780000 0.212299
1800000 0.210736
1820000 0.220206
1840000 0.214186
1860000 0.208343
1880000 0.214116
1900000 0.218891
1920000 0.215298
1940000 0.214781
1960000 0.216039
1980000 0.214331
2000000 0.214226
