# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.153185
40000 0.150444
60000 0.155624
80000 0.153997
100000 0.147123
120000 0.150873
140000 0.149362
160000 0.154673
180000 0.15376
200000 0.158565
220000 0.155071
240000 0.151621
260000 0.153971
280000 0.15576
300000 0.152564
320000 0.152547
340000 0.152529
360000 0.155618
380000 0.152358
400000 0.156172
420000 0.153385
440000 0.152369
460000 0.157569
480000 0.15372
500000 0.153285
520000 0.159485
540000 0.153473
560000 0.156771
580000 0.157079
600000 0.146632
620000 0.149531
640000 0.163175
660000 0.15266
680000 0.15515
700000 0.149249
720000 0.159039
740000 0.159649
760000 0.160527
780000 0.158322
800000 0.156463
820000 0.157309
840000 0.156476
860000 0.15066
880000 0.158765
900000 0.157182
920000 0.157844
940000 0.158517
960000 0.157775
980000 0.1587
1000000 0.155337
1020000 0.1554
1040000 0.153573
1060000 0.155368
1080000 0.156926
1100000 0.158607
1120000 0.159648
1140000 0.160873
1160000 0.157213
1180000 0.159581
1200000 0.157524
1220000 0.15874
1240000 0.157832
1260000 0.151426
1280000 0.156916
1300000 0.158429
1320000 0.157661
1340000 0.160908
1360000 0.154893
1380000 0.154701
1400000 0.161517
1420000 0.159416
1440000 0.155639
1460000 0.157146
1480000 0.154894
1500000 0.152711
1520000 0.154388
1540000 0.154807
1560000 0.162626
1580000 0.163452
1600000 0.16118
1620000 0.157365
1640000 0.161312
1660000 0.163076
1680000 0.161412
1700000 0.167462
1720000 0.159739
1740000 0.158879
1760000 0.16464
1780000 0.16386
1800000 0.163727
1820000 0.160027
1840000 0.161347
1860000 0.168198
1880000 0.162692
1900000 0.163377
1920000 0.158901
1940000 0.165282
1960000 0.166311
1980000 0.162938
2000000 0.163017
