Date and Time     Completed      Estimated Time Left
01-01-2025 16:39      1%    1 days and  17 hours
01-01-2025 17:05      2%    1 days and  18 hours
01-01-2025 17:31      3%    1 days and  18 hours
01-01-2025 17:59      4%    1 days and  18 hours
01-01-2025 18:25      5%    1 days and  18 hours
01-01-2025 18:52      6%    1 days and  17 hours
01-01-2025 19:18      7%    1 days and  17 hours
01-01-2025 19:44      8%    1 days and  17 hours
01-01-2025 20:11      9%    1 days and  16 hours
01-01-2025 20:38     10%    1 days and  16 hours
01-01-2025 21:04     11%    1 days and  15 hours
01-01-2025 21:30     12%    1 days and  15 hours
01-01-2025 21:57     13%    1 days and  15 hours
01-01-2025 22:24     14%    1 days and  14 hours
01-01-2025 22:50     15%    1 days and  14 hours
01-01-2025 23:17     16%    1 days and  13 hours
01-01-2025 23:44     17%    1 days and  13 hours
02-01-2025 00:11     18%    1 days and  13 hours
02-01-2025 00:38     19%    1 days and  12 hours
02-01-2025 01:05     20%    1 days and  12 hours
02-01-2025 01:32     21%    1 days and  11 hours
02-01-2025 01:58     22%    1 days and  11 hours
02-01-2025 02:25     23%    1 days and  11 hours
02-01-2025 02:51     24%    1 days and  10 hours
02-01-2025 03:17     25%    1 days and  10 hours
02-01-2025 03:44     26%    1 days and   9 hours
02-01-2025 04:11     27%    1 days and   9 hours
02-01-2025 04:38     28%    1 days and   8 hours
02-01-2025 05:05     29%    1 days and   8 hours
02-01-2025 05:32     30%    1 days and   7 hours
02-01-2025 05:58     31%    1 days and   7 hours
02-01-2025 06:25     32%    1 days and   7 hours
02-01-2025 06:52     33%    1 days and   6 hours
02-01-2025 07:19     34%    1 days and   6 hours
02-01-2025 07:45     35%    1 days and   5 hours
02-01-2025 08:12     36%    1 days and   5 hours
02-01-2025 08:39     37%    1 days and   4 hours
02-01-2025 09:06     38%    1 days and   4 hours
02-01-2025 09:33     39%    1 days and   4 hours
02-01-2025 09:59     40%    1 days and   3 hours
02-01-2025 10:26     41%    1 days and   3 hours
02-01-2025 10:53     42%    1 days and   2 hours
02-01-2025 11:19     43%    1 days and   2 hours
02-01-2025 11:46     44%    1 days and   1 hours
02-01-2025 12:13     45%    1 days and   1 hours
02-01-2025 12:40     46%   23 hours and  58 minutes
02-01-2025 13:06     47%   23 hours and  31 minutes
02-01-2025 13:33     48%   23 hours and   5 minutes
02-01-2025 14:00     49%   22 hours and  38 minutes
02-01-2025 14:27     50%   22 hours and  12 minutes
02-01-2025 14:54     51%   21 hours and  45 minutes
02-01-2025 15:21     52%   21 hours and  19 minutes
02-01-2025 15:48     53%   20 hours and  52 minutes
02-01-2025 16:14     54%   20 hours and  26 minutes
02-01-2025 16:41     55%   19 hours and  59 minutes
02-01-2025 17:08     56%   19 hours and  33 minutes
02-01-2025 17:35     57%   19 hours and   6 minutes
02-01-2025 18:02     58%   18 hours and  40 minutes
02-01-2025 18:29     59%   18 hours and  13 minutes
02-01-2025 18:56     60%   17 hours and  47 minutes
02-01-2025 19:22     61%   17 hours and  20 minutes
02-01-2025 19:49     62%   16 hours and  53 minutes
02-01-2025 20:16     63%   16 hours and  27 minutes
02-01-2025 20:42     64%   16 hours and   0 minutes
02-01-2025 21:09     65%   15 hours and  33 minutes
02-01-2025 21:36     66%   15 hours and   7 minutes
02-01-2025 22:03     67%   14 hours and  40 minutes
02-01-2025 22:30     68%   14 hours and  14 minutes
02-01-2025 22:56     69%   13 hours and  47 minutes
02-01-2025 23:23     70%   13 hours and  20 minutes
02-01-2025 23:50     71%   12 hours and  54 minutes
03-01-2025 00:17     72%   12 hours and  27 minutes
03-01-2025 00:44     73%   12 hours and   0 minutes
03-01-2025 01:11     74%   11 hours and  34 minutes
03-01-2025 01:38     75%   11 hours and   7 minutes
03-01-2025 02:05     76%   10 hours and  41 minutes
03-01-2025 02:32     77%   10 hours and  14 minutes
03-01-2025 02:59     78%    9 hours and  47 minutes
03-01-2025 03:26     79%    9 hours and  21 minutes
03-01-2025 03:52     80%    8 hours and  54 minutes
03-01-2025 04:19     81%    8 hours and  27 minutes
03-01-2025 04:46     82%    8 hours and   1 minutes
03-01-2025 05:13     83%    7 hours and  34 minutes
03-01-2025 05:39     84%    7 hours and   7 minutes
03-01-2025 06:06     85%    6 hours and  40 minutes
03-01-2025 06:33     86%    6 hours and  14 minutes
03-01-2025 07:00     87%    5 hours and  47 minutes
03-01-2025 07:26     88%    5 hours and  20 minutes
03-01-2025 07:53     89%    4 hours and  53 minutes
03-01-2025 08:19     90%    4 hours and  27 minutes
03-01-2025 08:46     91%    4 hours and   0 minutes
03-01-2025 09:13     92%    3 hours and  33 minutes
03-01-2025 09:39     93%    3 hours and   7 minutes
03-01-2025 10:06     94%    2 hours and  40 minutes
03-01-2025 10:32     95%    2 hours and  13 minutes
03-01-2025 10:59     96%    1 hours and  46 minutes
03-01-2025 11:26     97%    1 hours and  20 minutes
03-01-2025 11:53     98%   53 minutes and 25 seconds
03-01-2025 12:20     99%   26 minutes and 43 seconds
03-01-2025 12:47    100%    0 minutes and  0 seconds
