Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.197464   50.901254

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4108424811E+000
Box 2    0.2544719037E+002

Rotation per molecule type
Box 1    0.6502360650E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.2552232789E+003
Box 2   0.1181589254E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  1       17.2418107855       10.1864009963       24.3843844092
  2       17.2085128129       10.1349260386       23.8378118397
  1       17.1826849578       10.1057558093       23.2891935584
  1       16.6909798700        7.3735733657       10.1352477133
  2       16.6284129220        6.9364558387       10.4631404467
  1       16.5535149755        6.5036580389       10.7941636499
  1       23.3626990611       24.7484749304       10.3648933239
  2       23.1099172078       24.9553130873       10.8074080824
  1       22.8627841615       25.1435164964       11.2612855254
  1       16.5022299517        7.2460383614        3.5761416374
  2       16.0024343884        7.2401375991        3.3466431060
  1       15.5079293400        7.2407396874        3.1058851497
  1        3.6841026296       15.7866043761       15.6556679919
  2        3.5024417837       16.1657584053       16.0102685547
  1        3.3268562119       16.5551694891       16.3567201586
  1       20.9456990816       15.1641523839       12.4271353923
  2       20.9644952530       15.0365970426       12.9618094415
  1       20.9722918048       14.9069689019       13.4962584642
  1        8.5115305020        2.4532007191        2.0432809809
  2        8.4609288490        2.7451143056        2.5066662750
  1        8.4374128995        3.0462008721        2.9663334139
  1        2.5611288429       10.1927325479        0.7765456690
  2        2.5024611096        9.8611855357        1.2114418356
  1        2.4474716529        9.5483818936        1.6604741731
  1       11.5093988610       24.8384071891       13.9338853354
  2       11.4954048143       25.0893548737       13.4446722670
  1       11.4958522084       25.3395614317       12.9548799874
  1       12.3645058174        0.2457088585       25.5651863532
  2       12.1230965831        0.6932003433       25.7748836415
  1       11.8876519668        1.1423773821       25.9877352785
  1       24.2689254951       10.4199028903       24.2634433456
  2       24.2429363787        9.8705396424       24.2584847536
  1       24.2155361382        9.3212237880       24.2596327668
  1       26.1539770642       15.1441321926       20.0959677729
  2       25.7155012772       15.4746907915       20.0648229999
  1       25.2820402099       15.8100078284       20.0181969671
  1       18.5140721406        7.1737482272        6.5839610840
  2       18.8320000206        7.6036748730        6.7127436229
  1       19.1444458080        8.0367642424        6.8443157591
  1        0.6520033338       12.4118005519       14.6159991973
