Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.180617   50.608620

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.5622589732E+000
Box 2    0.2532864612E+002

Rotation per molecule type
Box 1    0.8748481907E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3618496337E+003
Box 2   0.1675229786E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 396   
Atomtype         X                  Y                   Z
  1       20.3346534301       27.9115138101       14.5095359191
  2       20.0810353410       27.6041330458       14.8886070610
  1       19.8425465932       27.2864843208       15.2690310398
  1        3.6113504126        4.6732006695       22.9866493761
  2        3.4848888170        4.1879983741       22.7606268169
  1        3.3538313973        3.6984037811       22.5470358847
  1        0.8884008811       26.4262941491        2.2162925570
  2        0.8736656497       26.9342615360        2.0059309474
  1        0.8424154429       27.4421411256        1.7971685322
  1        0.8342836293        4.0564199552        7.8587514264
  2        0.4101233638        3.7067015611        7.8756367426
  1       -0.0219423744        3.3672281055        7.8996569388
  1       25.2566786532       12.8353970017        3.6163293446
  2       25.6661758299       12.6117891674        3.9075536546
  1       26.0509012272       12.3726997141        4.2195193593
  1       25.9342028959       25.3413160673        6.4689171085
  2       25.7106951038       25.0370793999        6.8688975043
  1       25.4819008576       24.7287675310        7.2627210477
  1       23.7268883288       19.4196347610        2.5551890544
  2       23.9078803316       19.9228621699        2.4267208877
  1       24.1192247162       20.4142389130        2.2987269565
  1       12.7200815910       20.4638134161       23.5131041471
  2       12.6872383070       19.9894256128       23.2367392962
  1       12.6730099249       19.5233696705       22.9450384035
  1       10.5295318125       24.9724300502       19.0354173466
  2       10.8962115741       24.8752350932       18.6371723305
  1       11.2398352079       24.7868416867       18.2169231152
  1       18.4418268240        7.4218418281        5.0822084304
  2       18.3492022916        7.0015169974        4.7397938679
  1       18.2512751393        6.5673880905        4.4166184293
  1        1.7114683662       16.0768286006       17.6766299232
  2        1.5398009129       16.4796948207       17.3438701086
  1        1.3769478587       16.8959026868       17.0233238656
  1       19.4323915747       18.8046042172       26.7633231095
  2       19.1791187252       18.9177367073       26.2883979539
  1       18.9357435787       19.0334037963       25.8089298512
  1        6.5441185622        3.0424639503       10.9577280579
  2        7.0295115520        3.0728636858       10.7008827708
  1        7.5103746784        3.0924805346       10.4346388377
  1       10.5033994163        3.2543146632        6.8227875166
  2       10.1923754294        3.5967500733        6.5252945427
  1        9.8758237919        3.9289205657        6.2220490585
  1       17.6993667624       11.1014219223        9.8002040014
  2       17.2348339587       11.3954598434        9.8160462003
  1       16.7711520110       11.6907618638        9.8332440797
  1        7.7207330279       11.6458530569       -0.0519956565
  2        7.3922173969       11.8795578578        0.3221160197
  1        7.0588748393       12.1351065043        0.6771901353
  1       25.4899701785       24.4380599120       17.3458332952
  2       25.4194243343       24.0234107593       17.7002191923
  1       25.3548250969       23.6091740587       18.0562176381
  1        8.8465647931        9.7721044622        2.8581542003
  2        8.7764859631        9.4380451208        3.2894236219
  1        8.7060351778        9.1184770718        3.7314789894
  1        2.2728818098       15.2463235862       20.9190851554
  2        2.5542040119       14.8736233824       20.6284782444
  1        2.8156833530       14.4864545837       20.3382561321
  1       24.1457963927       18.9956575856        6.2385467842
  2       23.8740810151       18.7682627815        6.6592157237
  1       23.6047923169       18.5451583862        7.0837248812
  1       25.5832166420        5.5652920487       16.9991664353
  2       25.6461017821        6.0938935560       16.8608699941
  1       25.7274713756        6.6197372962       16.7217033703
  1       21.7343967954       -0.0662142153       27.1025920967
  2       22.2800410042       -0.0037680289       27.0730477032
  1       22.8228104675        0.0715616144       27.0258592140
  1        3.5785485781       14.6087975766       27.7340802912
  2        4.1109579579       14.6749624143       27.6129916188
  1        4.6391734448       14.7217736127       27.4670563244
  1       24.8504783332        2.5253582495       24.1031095378
  2       24.6392233022        2.6983840016       24.5805332500
  1       24.4467958858        2.8958193284       25.0564439351
  1       24.5867280569       16.2233992263       21.1625248506
  2       24.4327044251       16.2912790388       21.6861363973
  1       24.3057156805       16.3557844576       22.2173735465
  1       11.1765406244        4.4919743725       19.1989509967
  2       10.9174100577        4.5033383079       19.6839481208
  1       10.6405984272        4.5296659082       20.1584817631
  1       18.3413998413       14.3579125927       18.4272449705
  2       18.1259443332       14.8256125134       18.6204694725
  1       17.9233478271       15.2979423576       18.8163244522
  1       18.4709923492       15.4405537253       25.8986059514
  2       18.9698732535       15.5903793618       26.0751565732
  1       19.4680801978       15.7490452877       26.2457876476
  1       13.8389286994       11.3822586647        1.5651576040
  2       13.8325831368       11.7879452585        1.9364770372
  1       13.8127016180       12.1996153572        2.3006644258
  1       24.2232421128       10.5196518565       26.9587296538
  2       24.2985566683       10.5495498884       26.4147316525
  1       24.3715433154       10.5823820417       25.8705855342
  1       21.4694269729        8.7561216491       23.8212791393
  2       21.0523723437        8.5623148881       24.1229484543
  1       20.6485759043        8.3479772429       24.4287389192
  1       22.1321981236       13.9889914126       14.5098971389
  2       21.6332329922       14.0888737096       14.7186010545
  1       21.1283070158       14.1786011638       14.9173439569
  1        0.7463982953        6.4626609732       15.8026558442
  2        1.0604398618        6.0864571890       16.0523528751
  1        1.3608248832        5.7136320095       16.3230376057
  1       11.6527603639       19.1817424556        9.0938752066
  2       12.1372560652       19.4418734582        9.1036617768
  1       12.6309515999       19.6842055012        9.1099783281
