# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.191313
40000 0.19474
60000 0.192102
80000 0.19648
100000 0.189837
120000 0.188428
140000 0.195023
160000 0.191489
180000 0.189017
200000 0.187139
220000 0.187865
240000 0.18875
260000 0.182973
280000 0.190201
300000 0.192885
320000 0.193472
340000 0.191495
360000 0.189524
380000 0.190487
400000 0.190768
420000 0.193197
440000 0.195051
460000 0.19313
480000 0.192691
500000 0.191722
520000 0.189379
540000 0.193966
560000 0.194701
580000 0.194107
600000 0.191523
620000 0.191666
640000 0.190805
660000 0.188681
680000 0.191342
700000 0.194936
720000 0.1915
740000 0.196233
760000 0.198057
780000 0.193234
800000 0.193331
820000 0.195863
840000 0.199829
860000 0.193769
880000 0.194563
900000 0.197553
920000 0.195569
940000 0.198076
960000 0.194439
980000 0.198467
1000000 0.197443
1020000 0.196312
1040000 0.194327
1060000 0.195075
1080000 0.195308
1100000 0.190432
1120000 0.189381
1140000 0.192447
1160000 0.194884
1180000 0.19577
1200000 0.197895
1220000 0.198579
1240000 0.194071
1260000 0.200331
1280000 0.195039
1300000 0.193854
1320000 0.199809
1340000 0.200081
1360000 0.199125
1380000 0.19546
1400000 0.198265
1420000 0.197411
1440000 0.201264
1460000 0.196876
1480000 0.199139
1500000 0.194338
1520000 0.201472
1540000 0.200093
1560000 0.192963
1580000 0.195761
1600000 0.200727
1620000 0.197071
1640000 0.199397
1660000 0.199288
1680000 0.200947
1700000 0.197632
1720000 0.192826
1740000 0.195184
1760000 0.199236
1780000 0.200099
1800000 0.196181
1820000 0.194048
1840000 0.201258
1860000 0.202061
1880000 0.197102
1900000 0.19723
1920000 0.19718
1940000 0.195886
1960000 0.202012
1980000 0.204817
2000000 0.195392
