# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.225185
40000 0.220057
60000 0.217719
80000 0.222781
100000 0.221186
120000 0.216775
140000 0.222756
160000 0.218192
180000 0.217521
200000 0.215378
220000 0.2206
240000 0.220935
260000 0.224093
280000 0.224459
300000 0.226775
320000 0.222796
340000 0.225172
360000 0.220771
380000 0.223619
400000 0.218666
420000 0.233602
440000 0.22128
460000 0.220421
480000 0.225461
500000 0.222692
520000 0.219655
540000 0.219669
560000 0.22328
580000 0.217949
600000 0.221097
620000 0.221877
640000 0.22049
660000 0.231999
680000 0.223321
700000 0.217774
720000 0.220495
740000 0.222562
760000 0.223862
780000 0.220578
800000 0.21997
820000 0.2212
840000 0.225742
860000 0.230429
880000 0.221442
900000 0.225247
920000 0.232409
940000 0.222777
960000 0.22439
980000 0.219482
1000000 0.223103
1020000 0.224485
1040000 0.223953
1060000 0.227599
1080000 0.22801
1100000 0.220965
1120000 0.226898
1140000 0.225536
1160000 0.231259
1180000 0.230977
1200000 0.227343
1220000 0.220819
1240000 0.222753
1260000 0.225755
1280000 0.227999
1300000 0.229083
1320000 0.23203
1340000 0.229637
1360000 0.231588
1380000 0.234338
1400000 0.227083
1420000 0.229516
1440000 0.231387
1460000 0.229662
1480000 0.226276
1500000 0.231303
1520000 0.229602
1540000 0.234416
1560000 0.236343
1580000 0.228995
1600000 0.234655
1620000 0.233723
1640000 0.240124
1660000 0.235072
1680000 0.229598
1700000 0.235139
1720000 0.234023
1740000 0.233552
1760000 0.237497
1780000 0.227689
1800000 0.231706
1820000 0.236851
1840000 0.238014
1860000 0.236122
1880000 0.237232
1900000 0.226774
1920000 0.23795
1940000 0.235281
1960000 0.238166
1980000 0.23568
2000000 0.228154
