# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.228062
40000 0.221762
60000 0.224647
80000 0.226375
100000 0.226054
120000 0.229355
140000 0.224412
160000 0.231552
180000 0.230035
200000 0.224554
220000 0.231833
240000 0.236987
260000 0.230738
280000 0.235696
300000 0.231466
320000 0.223657
340000 0.223956
360000 0.234247
380000 0.232361
400000 0.230829
420000 0.22563
440000 0.231693
460000 0.230182
480000 0.23001
500000 0.225965
520000 0.230505
540000 0.230308
560000 0.232474
580000 0.228763
600000 0.232893
620000 0.236816
640000 0.2331
660000 0.227559
680000 0.229905
700000 0.236065
720000 0.238398
740000 0.228921
760000 0.229679
780000 0.233923
800000 0.230984
820000 0.227701
840000 0.232402
860000 0.228078
880000 0.228055
900000 0.234407
920000 0.234871
940000 0.23449
960000 0.22724
980000 0.232421
1000000 0.234464
1020000 0.232337
1040000 0.238175
1060000 0.235663
1080000 0.232026
1100000 0.234746
1120000 0.232527
1140000 0.239064
1160000 0.234454
1180000 0.234772
1200000 0.241389
1220000 0.234622
1240000 0.232345
1260000 0.233377
1280000 0.243106
1300000 0.236275
1320000 0.237089
1340000 0.231278
1360000 0.234289
1380000 0.236048
1400000 0.236164
1420000 0.233935
1440000 0.234709
1460000 0.226586
1480000 0.231964
1500000 0.231271
1520000 0.232849
1540000 0.236232
1560000 0.234478
1580000 0.238774
1600000 0.233755
1620000 0.235612
1640000 0.233886
1660000 0.230871
1680000 0.241825
1700000 0.234085
1720000 0.237647
1740000 0.238507
1760000 0.239652
1780000 0.234075
1800000 0.236183
1820000 0.240725
1840000 0.240194
1860000 0.233521
1880000 0.235474
1900000 0.232783
1920000 0.234109
1940000 0.232908
1960000 0.235869
1980000 0.23286
2000000 0.230915
