Date and Time     Completed      Estimated Time Left
01-01-2025 16:46      1%    2 days and   3 hours
01-01-2025 17:18      2%    2 days and   4 hours
01-01-2025 17:52      3%    2 days and   5 hours
01-01-2025 18:25      4%    2 days and   5 hours
01-01-2025 18:59      5%    2 days and   4 hours
01-01-2025 19:33      6%    2 days and   4 hours
01-01-2025 20:08      7%    2 days and   4 hours
01-01-2025 20:42      8%    2 days and   4 hours
01-01-2025 21:16      9%    2 days and   3 hours
01-01-2025 21:49     10%    2 days and   3 hours
01-01-2025 22:23     11%    2 days and   2 hours
01-01-2025 22:57     12%    2 days and   2 hours
01-01-2025 23:31     13%    2 days and   1 hours
02-01-2025 00:05     14%    2 days and   1 hours
02-01-2025 00:39     15%    1 days and  24 hours
02-01-2025 01:13     16%    1 days and  24 hours
02-01-2025 01:47     17%    1 days and  23 hours
02-01-2025 02:21     18%    1 days and  23 hours
02-01-2025 02:55     19%    1 days and  22 hours
02-01-2025 03:29     20%    1 days and  21 hours
02-01-2025 04:03     21%    1 days and  21 hours
02-01-2025 04:37     22%    1 days and  20 hours
02-01-2025 05:11     23%    1 days and  20 hours
02-01-2025 05:45     24%    1 days and  19 hours
02-01-2025 06:20     25%    1 days and  19 hours
02-01-2025 06:55     26%    1 days and  18 hours
02-01-2025 07:29     27%    1 days and  18 hours
02-01-2025 08:03     28%    1 days and  17 hours
02-01-2025 08:36     29%    1 days and  17 hours
02-01-2025 09:11     30%    1 days and  16 hours
02-01-2025 09:44     31%    1 days and  15 hours
02-01-2025 10:18     32%    1 days and  15 hours
02-01-2025 10:52     33%    1 days and  14 hours
02-01-2025 11:26     34%    1 days and  14 hours
02-01-2025 11:59     35%    1 days and  13 hours
02-01-2025 12:33     36%    1 days and  13 hours
02-01-2025 13:06     37%    1 days and  12 hours
02-01-2025 13:40     38%    1 days and  11 hours
02-01-2025 14:14     39%    1 days and  11 hours
02-01-2025 14:48     40%    1 days and  10 hours
02-01-2025 15:21     41%    1 days and  10 hours
02-01-2025 15:56     42%    1 days and   9 hours
02-01-2025 16:30     43%    1 days and   9 hours
02-01-2025 17:04     44%    1 days and   8 hours
02-01-2025 17:38     45%    1 days and   8 hours
02-01-2025 18:12     46%    1 days and   7 hours
02-01-2025 18:45     47%    1 days and   6 hours
02-01-2025 19:19     48%    1 days and   6 hours
02-01-2025 19:53     49%    1 days and   5 hours
02-01-2025 20:26     50%    1 days and   5 hours
02-01-2025 21:01     51%    1 days and   4 hours
02-01-2025 21:34     52%    1 days and   4 hours
02-01-2025 22:08     53%    1 days and   3 hours
02-01-2025 22:42     54%    1 days and   2 hours
02-01-2025 23:16     55%    1 days and   2 hours
02-01-2025 23:50     56%    1 days and   1 hours
03-01-2025 00:24     57%    1 days and   1 hours
03-01-2025 00:58     58%   23 hours and  41 minutes
03-01-2025 01:33     59%   23 hours and   8 minutes
03-01-2025 02:07     60%   22 hours and  34 minutes
03-01-2025 02:41     61%   22 hours and   0 minutes
03-01-2025 03:14     62%   21 hours and  26 minutes
03-01-2025 03:48     63%   20 hours and  52 minutes
03-01-2025 04:21     64%   20 hours and  18 minutes
03-01-2025 04:55     65%   19 hours and  44 minutes
03-01-2025 05:28     66%   19 hours and  10 minutes
03-01-2025 06:01     67%   18 hours and  35 minutes
03-01-2025 06:33     68%   18 hours and   1 minutes
03-01-2025 07:06     69%   17 hours and  27 minutes
