Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.522944   50.807041

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4600569144E+000
Box 2    0.2541634444E+002

Rotation per molecule type
Box 1    0.7288365609E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3007569161E+003
Box 2   0.1392393130E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  1       20.2351235655       15.0665380362       16.4458489416
  2       20.2761436551       14.5530088443       16.2532220450
  1       20.3084229437       14.0396014089       16.0586176982
  1        6.8069449054       24.3252266500       23.8094525932
  2        6.8243075634       24.3391525810       23.2599031354
  1        6.8294322143       24.3390863237       22.7099270154
  1       19.2282955266       22.8834542305        5.2332814425
  2       18.9500833906       23.1749878286        4.8589738571
  1       18.6721816683       23.4656025321        4.4837223070
  1       15.3651427954       13.6479417732        4.7818884809
  2       14.9444814684       13.3170843847        4.9086853121
  1       14.5179851946       12.9912241217        5.0287520285
  1        2.9534901300       10.2186345304       13.6798010523
  2        3.4750902144       10.0922080391       13.5595941713
  1        3.9981975386        9.9750822590       13.4365483341
  1       10.6008211919       17.6754434798       25.2706046586
  2       10.8161808793       18.1814819441       25.2638757886
  1       11.0332304361       18.6867367682       25.2742223648
  1       21.0897405687        6.9662018561        2.3315302010
  2       20.8609526236        6.6626340089        1.9340347440
  1       20.6426024799        6.3369302187        1.5483661625
  1        0.4681160020       14.2997901164       17.8197981443
  2        0.3757471205       14.7063328103       17.4610628270
  1        0.2999381496       15.1398959461       17.1312507500
  1        6.7976609296       13.7562932862       14.9960463142
  2        7.0529424241       13.6407916488       15.4693229039
  1        7.3093412504       13.5521428020       15.9477589214
  1       27.6712392996       23.0095836383        2.3854469530
  2       27.2803093449       22.6707502481        2.1987233492
  1       26.8954065300       22.3333992960        1.9973675517
