Simulation state at cycle:     700000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.171417   50.611472

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6403551965E+000
Box 2    0.2529345668E+002

Rotation per molecule type
Box 1    0.1052937757E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4286296939E+003
Box 2   0.1984396731E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 378   
Atomtype         X                  Y                   Z
  1       23.2945333660       17.3784930189        4.4008372393
  2       23.5814005847       16.9505526572        4.5933839755
  1       23.8628775618       16.5219500565        4.7923073804
  1        2.9502308609        3.6065121475       12.0825787740
  2        3.1028289853        3.3171902498       11.6404174324
  1        3.2758100782        3.0476902397       11.1932627779
  1        0.7360465971       10.9434760138       20.5760961495
  2        1.1631252785       10.6238191108       20.7099739457
  1        1.6055435760       10.3230611392       20.8376872635
  1       19.5442569663       23.6625739992       15.4474961113
  2       19.2734577992       23.1848410123       15.4168529329
  1       19.0057656769       22.7068086189       15.3686247514
  1       24.9214462819       10.5696228279       10.6517109451
  2       25.1530024999       10.5373818904       11.1495485088
  1       25.3762724974       10.4815970202       11.6490868511
  1       15.7239754836       20.3123523274        6.6924973356
  2       15.8185575071       19.8593485487        6.9897208497
  1       15.9257012176       19.3946569960        7.2637317712
  1        0.5092589818       13.3679192229       14.6323577231
  2        0.8218346516       13.5778281077       14.2314403865
  1        1.1365662635       13.7899123971       13.8333646831
  1        5.5549614641       11.1864902672        5.6531710511
  2        5.4033248715       11.5792288902        5.2992463164
  1        5.2385672736       11.9727600805        4.9521323076
  1        6.1508716195       20.3682449051       13.8270506897
  2        6.6591344998       20.5782044127       13.8177851769
  1        7.1726497986       20.7745453500       13.8336682863
  1       16.0555443291       16.7177706681       13.1904684040
  2       15.5187701086       16.7849770955       13.0911873267
  1       14.9795504222       16.8447531438       13.0008050669
  1        1.3973331149       27.7166607643       10.9346571950
  2        1.2437601263       27.8892204187       11.4337949544
  1        1.0878269669       28.0647369313       11.9311668501
  1       27.4685369737        7.9865707837       27.6204880991
  2       27.0598702549        7.6223389798       27.6736548744
  1       26.6487273584        7.2604433177       27.7235852999
  1       27.7435155532       18.4240538287       17.8923439546
  2       27.2467342811       18.4210206967       18.1283506658
  1       26.7498040553       18.4021591398       18.3633072392
  1       11.6099160008       11.7162630183        8.9145773854
  2       11.3827760809       12.1479396818        8.6604854434
  1       11.1358806242       12.5783872300        8.4232987224
  1       24.7806958408       19.6421125431       14.7580805888
  2       24.9596838767       19.8073679948       15.2511869857
  1       25.1345640261       19.9667120891       15.7477012271
  1       14.7032852999       16.4478311463       16.3865497933
  2       14.1766854970       16.4808953011       16.5417896377
  1       13.6552509826       16.5377238045       16.7072482952
  1       24.6298929319        2.1421113064       21.7010890608
  2       25.1740193714        2.2210537849       21.6871426308
  1       25.7164702576        2.3116873312       21.6814333990
  1       -0.3000995836       20.8238988788       12.6308231380
  2        0.0695246490       21.2072050693       12.4931485541
  1        0.4172808759       21.6037763157       12.3372740786
  1       16.9789617654        3.5859861883       20.5529859294
  2       17.2586159159        3.8991530197       20.9082606003
  1       17.5646413925        4.1988278403       21.2532872784
  1        9.9202067829        4.4540746238       10.0149074009
  2       10.0167526534        4.0607570886       10.3870366948
  1       10.1180175197        3.6831682794       10.7739115028
  1       22.2095067778       21.6026145764       22.7382013014
  2       21.8426458025       21.7022398532       22.3407244731
  1       21.4703982324       21.7934055334       21.9462367492
  1        0.7383937996       17.9868424701        3.8663814342
  2        1.2113145800       18.2377627362        3.7403459012
  1        1.6878069671       18.4808790095        3.6124808094
  1       21.0822985756        2.9527295256       21.9508829080
  2       21.1560211957        3.4648840167       21.7644351873
  1       21.2114338318        3.9792177084       21.5776457543
  1        5.0982354197       26.6047398455       23.0219670222
  2        5.1519366369       26.8373601687       22.5264834559
  1        5.2104610281       27.0364100869       22.0171171587
  1        2.1919584082       20.9280967048        6.4890017140
  2        2.0637690151       21.0279196908        5.9635468149
  1        1.9328455859       21.1244888123        5.4381579499
  1       25.7550891620       20.9088478986        1.6560076717
  2       25.9785978134       20.4143154756        1.7453472784
  1       26.2090336319       19.9227550597        1.8334817788
  1        8.6132737833        8.4387769693       12.8407231355
  2        8.7245422881        8.1763488398       13.3110961754
  1        8.8324166869        7.9134196380       13.7819797575
  1       13.4169723666       21.5029676883       21.6751105140
  2       13.4953073081       21.0081986869       21.9021947984
  1       13.5887385215       20.5101868996       22.1160986718
  1        8.1366590259       10.9753940858        9.4592397536
  2        8.1741261830       10.6819145604        8.9955955146
  1        8.2001818326       10.3760246313        8.5392486582
  1       14.6771229825       16.8921968381       20.4130317744
  2       14.1727680483       16.7058160802       20.5287396545
  1       13.6636796605       16.5227421703       20.6278000191
  1        1.7246847241        5.7867055639        0.4999741140
  2        2.1758197304        5.9306839210        0.7797015506
  1        2.6267953768        6.0783653613        1.0577503906
  1       19.0316688068       12.5344094269       27.2883278584
  2       19.5246655955       12.6727446210       27.4891201402
  1       20.0140726598       12.7991924997       27.7058957346
  1       21.7139276694        9.6343647986        7.3810961512
  2       22.2097148738        9.8530693647        7.2869507277
  1       22.6959280302       10.0813191608        7.1686342199
  1       25.3557850154        7.9860522113        5.5160312510
  2       25.1913937794        8.3017642389        5.0967444313
