# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.180025
40000 0.181655
60000 0.180732
80000 0.177865
100000 0.182932
120000 0.18151
140000 0.182573
160000 0.179885
180000 0.177824
200000 0.178302
220000 0.181636
240000 0.185554
260000 0.188071
280000 0.183494
300000 0.178728
320000 0.186722
340000 0.180207
360000 0.181681
380000 0.178713
400000 0.186707
420000 0.180638
440000 0.182593
460000 0.17607
480000 0.186247
500000 0.185041
520000 0.18266
540000 0.184086
560000 0.184176
580000 0.185877
600000 0.187651
620000 0.187669
640000 0.183626
660000 0.182766
680000 0.184415
700000 0.182846
720000 0.18071
740000 0.180766
760000 0.187718
780000 0.190264
800000 0.186304
820000 0.189429
840000 0.179041
860000 0.183708
880000 0.185261
900000 0.18608
920000 0.179694
940000 0.182787
960000 0.189607
980000 0.187745
1000000 0.186471
1020000 0.1889
1040000 0.185123
1060000 0.185569
1080000 0.183244
1100000 0.185766
1120000 0.188685
1140000 0.184277
1160000 0.18279
1180000 0.184352
1200000 0.186834
1220000 0.1918
1240000 0.186606
1260000 0.185581
1280000 0.180396
1300000 0.182099
1320000 0.186418
1340000 0.177699
1360000 0.183305
1380000 0.184087
1400000 0.190411
1420000 0.186653
1440000 0.188721
1460000 0.183668
1480000 0.189287
1500000 0.187898
1520000 0.186107
1540000 0.192102
1560000 0.186833
1580000 0.186783
1600000 0.186668
1620000 0.182674
1640000 0.191442
1660000 0.189327
1680000 0.189998
1700000 0.18498
1720000 0.188813
1740000 0.18659
1760000 0.181984
1780000 0.188465
1800000 0.184328
1820000 0.184211
1840000 0.186794
1860000 0.189448
1880000 0.196172
1900000 0.187751
1920000 0.187536
1940000 0.188661
1960000 0.192377
1980000 0.18769
2000000 0.186906
