# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.133184
40000 0.136514
60000 0.129721
80000 0.131456
100000 0.132285
120000 0.133335
140000 0.137865
160000 0.131649
180000 0.135233
200000 0.134531
220000 0.131697
240000 0.133724
260000 0.13985
280000 0.13772
300000 0.136023
320000 0.134978
340000 0.134397
360000 0.133851
380000 0.132257
400000 0.133634
420000 0.133511
440000 0.139678
460000 0.135359
480000 0.138707
500000 0.135321
520000 0.137452
540000 0.135615
560000 0.136168
580000 0.13411
600000 0.134946
620000 0.138259
640000 0.134187
660000 0.136474
680000 0.134253
700000 0.138611
720000 0.141556
740000 0.140597
760000 0.135338
780000 0.142382
800000 0.14044
820000 0.141555
840000 0.13608
860000 0.138291
880000 0.139183
900000 0.137336
920000 0.13831
940000 0.13544
960000 0.137401
980000 0.136095
1000000 0.138952
1020000 0.137131
1040000 0.137425
1060000 0.135409
1080000 0.1362
1100000 0.140642
1120000 0.137402
1140000 0.135565
1160000 0.130932
1180000 0.133691
1200000 0.138094
1220000 0.13946
1240000 0.13729
1260000 0.136274
1280000 0.137531
1300000 0.143335
1320000 0.141137
1340000 0.133919
1360000 0.137537
1380000 0.140836
1400000 0.141017
1420000 0.138901
1440000 0.137628
1460000 0.139672
1480000 0.146127
1500000 0.140927
1520000 0.137607
1540000 0.141895
1560000 0.13929
1580000 0.139934
1600000 0.142047
1620000 0.139103
1640000 0.136687
1660000 0.140882
1680000 0.138514
1700000 0.142235
1720000 0.139164
1740000 0.138146
1760000 0.142449
1780000 0.137033
1800000 0.136654
1820000 0.145189
1840000 0.139698
1860000 0.145282
1880000 0.146579
1900000 0.144696
1920000 0.140367
1940000 0.13956
1960000 0.138757
1980000 0.140535
2000000 0.141952
