Date and Time     Completed      Estimated Time Left
01-01-2025 16:31      1%    1 days and  10 hours
01-01-2025 16:53      2%    1 days and  10 hours
01-01-2025 17:15      3%    1 days and  11 hours
01-01-2025 17:37      4%    1 days and  11 hours
01-01-2025 18:00      5%    1 days and  11 hours
01-01-2025 18:22      6%    1 days and  11 hours
01-01-2025 18:44      7%    1 days and  10 hours
01-01-2025 19:07      8%    1 days and  10 hours
01-01-2025 19:29      9%    1 days and  10 hours
01-01-2025 19:51     10%    1 days and   9 hours
01-01-2025 20:13     11%    1 days and   9 hours
01-01-2025 20:36     12%    1 days and   9 hours
01-01-2025 20:58     13%    1 days and   8 hours
01-01-2025 21:20     14%    1 days and   8 hours
01-01-2025 21:42     15%    1 days and   8 hours
01-01-2025 22:05     16%    1 days and   7 hours
01-01-2025 22:27     17%    1 days and   7 hours
01-01-2025 22:49     18%    1 days and   7 hours
01-01-2025 23:11     19%    1 days and   6 hours
01-01-2025 23:34     20%    1 days and   6 hours
01-01-2025 23:56     21%    1 days and   6 hours
02-01-2025 00:19     22%    1 days and   5 hours
02-01-2025 00:41     23%    1 days and   5 hours
02-01-2025 01:03     24%    1 days and   5 hours
02-01-2025 01:24     25%    1 days and   4 hours
02-01-2025 01:46     26%    1 days and   4 hours
02-01-2025 02:08     27%    1 days and   3 hours
02-01-2025 02:29     28%    1 days and   3 hours
02-01-2025 02:51     29%    1 days and   3 hours
02-01-2025 03:12     30%    1 days and   2 hours
02-01-2025 03:34     31%    1 days and   2 hours
02-01-2025 03:55     32%    1 days and   1 hours
02-01-2025 04:17     33%    1 days and   1 hours
02-01-2025 04:39     34%    1 days and   1 hours
02-01-2025 05:00     35%   23 hours and  47 minutes
02-01-2025 05:22     36%   23 hours and  24 minutes
02-01-2025 05:43     37%   23 hours and   1 minutes
02-01-2025 06:05     38%   22 hours and  39 minutes
02-01-2025 06:26     39%   22 hours and  16 minutes
02-01-2025 06:47     40%   21 hours and  53 minutes
02-01-2025 07:09     41%   21 hours and  31 minutes
02-01-2025 07:30     42%   21 hours and   8 minutes
02-01-2025 07:52     43%   20 hours and  46 minutes
02-01-2025 08:13     44%   20 hours and  23 minutes
02-01-2025 08:35     45%   20 hours and   2 minutes
02-01-2025 08:57     46%   19 hours and  40 minutes
02-01-2025 09:18     47%   19 hours and  17 minutes
02-01-2025 09:40     48%   18 hours and  55 minutes
02-01-2025 10:02     49%   18 hours and  33 minutes
02-01-2025 10:23     50%   18 hours and  11 minutes
02-01-2025 10:45     51%   17 hours and  49 minutes
02-01-2025 11:06     52%   17 hours and  27 minutes
02-01-2025 11:28     53%   17 hours and   5 minutes
02-01-2025 11:49     54%   16 hours and  43 minutes
02-01-2025 12:11     55%   16 hours and  21 minutes
02-01-2025 12:32     56%   15 hours and  59 minutes
02-01-2025 12:54     57%   15 hours and  37 minutes
02-01-2025 13:15     58%   15 hours and  15 minutes
02-01-2025 13:37     59%   14 hours and  53 minutes
02-01-2025 13:58     60%   14 hours and  31 minutes
02-01-2025 14:20     61%   14 hours and   9 minutes
02-01-2025 14:41     62%   13 hours and  47 minutes
02-01-2025 15:03     63%   13 hours and  25 minutes
02-01-2025 15:24     64%   13 hours and   3 minutes
02-01-2025 15:46     65%   12 hours and  41 minutes
02-01-2025 16:07     66%   12 hours and  19 minutes
02-01-2025 16:29     67%   11 hours and  57 minutes
02-01-2025 16:50     68%   11 hours and  35 minutes
02-01-2025 17:12     69%   11 hours and  14 minutes
02-01-2025 17:33     70%   10 hours and  52 minutes
02-01-2025 17:53     71%   10 hours and  29 minutes
02-01-2025 18:14     72%   10 hours and   7 minutes
02-01-2025 18:35     73%    9 hours and  45 minutes
02-01-2025 18:55     74%    9 hours and  23 minutes
02-01-2025 19:15     75%    9 hours and   1 minutes
02-01-2025 19:35     76%    8 hours and  39 minutes
02-01-2025 19:56     77%    8 hours and  17 minutes
02-01-2025 20:16     78%    7 hours and  55 minutes
02-01-2025 20:37     79%    7 hours and  33 minutes
02-01-2025 20:57     80%    7 hours and  11 minutes
02-01-2025 21:18     81%    6 hours and  49 minutes
02-01-2025 21:38     82%    6 hours and  27 minutes
02-01-2025 21:58     83%    6 hours and   6 minutes
02-01-2025 22:19     84%    5 hours and  44 minutes
02-01-2025 22:39     85%    5 hours and  22 minutes
02-01-2025 23:00     86%    5 hours and   0 minutes
02-01-2025 23:20     87%    4 hours and  39 minutes
02-01-2025 23:40     88%    4 hours and  17 minutes
03-01-2025 00:00     89%    3 hours and  55 minutes
03-01-2025 00:21     90%    3 hours and  34 minutes
03-01-2025 00:41     91%    3 hours and  12 minutes
03-01-2025 01:02     92%    2 hours and  51 minutes
03-01-2025 01:22     93%    2 hours and  29 minutes
03-01-2025 01:43     94%    2 hours and   8 minutes
03-01-2025 02:03     95%    1 hours and  46 minutes
03-01-2025 02:24     96%    1 hours and  25 minutes
03-01-2025 02:44     97%    1 hours and   4 minutes
03-01-2025 03:05     98%   42 minutes and 43 seconds
03-01-2025 03:25     99%   21 minutes and 21 seconds
03-01-2025 03:45    100%    0 minutes and  0 seconds
