# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.160994
40000 0.159543
60000 0.160266
80000 0.159413
100000 0.162355
120000 0.161365
140000 0.162455
160000 0.163782
180000 0.156972
200000 0.155166
220000 0.159931
240000 0.156052
260000 0.16133
280000 0.158273
300000 0.161199
320000 0.1595
340000 0.159018
360000 0.157398
380000 0.157164
400000 0.159984
420000 0.163189
440000 0.159133
460000 0.163535
480000 0.160198
500000 0.158044
520000 0.160808
540000 0.160046
560000 0.161275
580000 0.161603
600000 0.16069
620000 0.156539
640000 0.160653
660000 0.161416
680000 0.160496
700000 0.162247
720000 0.157909
740000 0.168922
760000 0.165537
780000 0.161592
800000 0.160887
820000 0.163939
840000 0.164584
860000 0.157923
880000 0.160851
900000 0.159884
920000 0.165965
940000 0.16202
960000 0.162042
980000 0.161379
1000000 0.161084
1020000 0.164089
1040000 0.167446
1060000 0.161797
1080000 0.16497
1100000 0.1666
1120000 0.166231
1140000 0.161146
1160000 0.163825
1180000 0.163614
1200000 0.161393
1220000 0.162124
1240000 0.160336
1260000 0.163536
1280000 0.162869
1300000 0.164159
1320000 0.164555
1340000 0.162247
1360000 0.165897
1380000 0.165477
1400000 0.16378
1420000 0.164054
1440000 0.168619
1460000 0.169264
1480000 0.164848
1500000 0.163411
1520000 0.163747
1540000 0.165851
1560000 0.163783
1580000 0.165289
1600000 0.172084
1620000 0.169571
1640000 0.169005
1660000 0.16321
1680000 0.163778
1700000 0.1704
1720000 0.167436
1740000 0.165983
1760000 0.165719
1780000 0.169682
1800000 0.167308
1820000 0.174167
1840000 0.173322
1860000 0.163479
1880000 0.163562
1900000 0.169844
1920000 0.167369
1940000 0.165327
1960000 0.165196
1980000 0.168399
2000000 0.166133
