Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.244678   50.588705

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.5635597753E+000
Box 2    0.2534720925E+002

Rotation per molecule type
Box 1    0.9681609236E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3775173877E+003
Box 2   0.1747765684E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 397   
Atomtype         X                  Y                   Z
  1        0.7396233818       16.9821306078       20.0501571684
  2        1.0752501215       17.3439020145       20.2930072062
  1        1.3752889687       17.7044829919       20.5801623000
  1       22.5167605071        7.1427969296       14.4842233549
  2       22.5641461566        7.1319166962       13.9363764596
  1       22.6254724238        7.1333429633       13.3898080250
  1       20.4789987052       14.5136021940       12.3415179027
  2       20.4394636551       14.0554265595       12.6431999668
  1       20.4084125750       13.5992383267       12.9488601141
  1       25.2774052873        7.4269328238       23.8845426557
  2       25.1480625585        6.8924693264       23.8736234773
  1       25.0372979463        6.3537526943       23.8775718799
  1       22.2335940903        8.5424202895       23.5716153415
  2       22.2054574255        8.1667303838       23.9723214966
  1       22.1813420255        7.7945464664       24.3765461595
  1       19.6323826805       23.8830310875       11.7850620436
  2       19.5219293701       23.9791581797       12.3152126339
  1       19.3899245842       24.1138621315       12.8318649162
  1       23.0985327392       17.1314119089       11.4031614867
  2       23.4381117278       16.7253541630       11.5525041046
  1       23.7845857012       16.3185066883       11.6826229618
  1       14.1901842825        4.4311731365       18.0056940261
  2       14.1157080247        4.5584852267       17.4758403494
  1       14.0454256735        4.6673978312       16.9413326931
  1        7.4016564549       -0.1590806222       10.5444500088
  2        7.5958135913        0.2125360329       10.1884948599
  1        7.7882678410        0.5703651335        9.8177932339
  1       27.8286487133       24.7994923701        3.7320755486
  2       28.0092636844       24.9543505810        3.2361953547
  1       28.1722224414       25.1058137248        2.7332009625
  1        4.3292822206        9.1647992873       20.9007435236
  2        4.6881553836        9.5574538154       20.7609848942
  1        5.0479681091        9.9484817897       20.6190978799
  1       11.3071892358        6.1216042448        4.0397474186
  2       11.8136276709        6.0233097796        4.2304259690
  1       12.3198047320        5.9198023069        4.4190286860
  1        7.3852575066       28.3801776617       18.2631554010
  2        7.7123690645       28.0027928979       18.0327671011
  1        8.0437463772       27.6279798292       17.8042846309
  1        2.1456754118       15.6567995032        5.1378788646
  2        2.3956463991       15.7495069165        4.6568177032
  1        2.6610190075       15.8636740869        4.1887971536
  1       22.3804269523       27.6000734677       20.0644253181
  2       22.5010690127       27.1173884120       19.8299884817
  1       22.6240386265       26.6401468887       19.5858184559
  1       18.1781215759       11.2937660625       19.0164003300
  2       18.2691914638       10.8094309741       19.2605842722
  1       18.3561040907       10.3160988979       19.4876738070
  1       20.1461986437       12.8790499952        3.7347500131
  2       20.1053658706       13.4193756487        3.6405116300
  1       20.0743732628       13.9573147080        3.5302345894
  1       16.7696594107        4.4670795726       27.2965273790
  2       16.4203598688        4.8545932907       27.1223925224
  1       16.0914424286        5.2563934633       26.9410918392
  1       26.8629334248        3.2527725450       22.5561643019
  2       27.1051813183        3.7464054949       22.5681003313
  1       27.3320583840        4.2473880051       22.5746821609
  1       22.1964339875       26.9714905413        0.5039987497
  2       21.7659904618       26.6800397513        0.3243468415
  1       21.3266683079       26.3870448436        0.1705611850
  1        0.0649373438        4.9094875619       18.3318244015
  2        0.3616758911        4.4955586186       18.1241971767
  1        0.6443164590        4.0813651299       17.8982368654
  1       11.2811071515       -0.0804572927       17.9422305853
  2       11.2058807198        0.0474558653       17.4126277077
  1       11.1315115120        0.1786692255       16.8837115763
  1       20.5713000456       26.3071962166       15.8625297927
  2       20.4978630067       25.7638312678       15.8193842979
  1       20.4218979912       25.2232449842       15.7523336795
  1        8.9387009709        4.0815273636       23.0733279986
  2        9.4769863306        4.1922380898       23.0511467768
  1       10.0079615732        4.3349400879       23.0369541594
  1       25.2662382364        4.0469377765        9.5375288311
  2       25.1603253582        4.5832881169        9.4774391098
  1       25.0584511748        5.1179205007        9.3981304474
  1       13.8204801391       22.7605077933       21.6856282886
  2       14.3198253969       22.5650765727       21.8079432572
  1       14.8253463728       22.3884216924       21.9334087712
  1        4.0633212128       18.0328646670       18.1996534540
  2        4.3748459436       17.7068176504       17.8847793758
  1        4.6872382865       17.3707803256       17.5814809430
  1        0.0860486904       14.5092440495       16.8608650693
  2        0.4265725204       14.9265457061       16.9722331462
  1        0.7435623722       15.3650158696       17.0710326837
  1       12.6031350999       23.5292585215        1.8217253671
  2       12.7642490965       23.7169057723        2.3129796693
  1       12.9259495546       23.9201055779        2.7978124237
  1       23.7097711812        9.9374232051       11.2869340872
  2       23.5605200241       10.3520447843       11.6160435495
  1       23.4373627080       10.7863994317       11.9301586793
  1       -0.0677388660       12.9975144052        1.3922686103
  2        0.3710116758       13.1840964145        1.6664676545
  1        0.7975499186       13.3482791470        1.9724237898
  1       27.0160380885        7.5387216064       20.2104092243
  2       27.3618888946        7.7436102456       19.8350322598
  1       27.7041796195        7.9714360576       19.4697481813
  1        2.0116443811       18.8726401231        1.5221450210
  2        1.8884076048       19.2416025060        1.9109630465
  1        1.7425828943       19.6291726501        2.2729361618
  1        6.4242524998       14.6309429763       23.0475363703
  2        5.9872079469       14.9066667930       23.2358670256
  1        5.5580566964       15.1846204475       23.4385267628
  1        4.5498451355        4.2911909467       15.0967438730
  2        4.3664885145        4.2282302215       15.6114440737
  1        4.2034096596        4.1699992803       16.1334732334
  1       21.8944915722       10.4122655830       19.6065530604
  2       21.9984366718       10.9394179868       19.4890551480
  1       22.0750045621       11.4727935290       19.3788376894
  1       24.6483767657        9.2066926103       16.7861212301
  2       24.7671366814        8.6878914691       16.9248348140
  1       24.8955136122        8.1792641769       17.0901153034
  1        8.2525182089       25.4686859325       21.1059847422
  2        8.6295593864       25.3189411124       21.4773557687
  1        9.0101767100       25.1867764234       21.8517391910
  1       26.6771097932       18.6748766701       23.4079948086
  2       27.0561766104       18.2933448721       23.2929216354
  1       27.4304005002       17.9138749456       23.1570575335
  1       15.6956017908       16.9961319144        4.8459877669
  2       15.6259628842       17.1599430622        4.3255876031
  1       15.5379174249       17.3043581642        3.8022404197
  1       18.1377773794        7.8038109772       -0.0976693157
  2       18.2970829044        7.8084267672        0.4287339937
  1       18.4641454947        7.8330072947        0.9521706065
  1       10.5923761290       24.9624237472       27.6260410242
  2       10.1224774425       25.2447002077       27.6709322735
  1        9.6590784022       25.5306089568       27.7485049212
  1       21.5729311465        2.4242569065       19.5620931332
  2       21.0852453058        2.6182969167       19.7264433545
  1       20.5966200480        2.8131916371       19.8869469508
  1       10.1225055017        7.9507735871       24.2889923458
  2        9.7375586445        7.7961661580       24.6501189994
  1        9.3666542421        7.6374186537       25.0239226285
  1        9.0133459315       20.7242860785        4.0617236865
  2        8.4799097520       20.7111807241        4.1950431977
  1        7.9472910246       20.7243088970        4.3315896781
  1       25.7981166017        6.9030901037        5.6107815538
  2       25.5048407581        6.9701817008        6.0712030967
  1       25.2046588242        7.0375647106        6.5271091567
  1       17.0705102514       13.3267454046        9.5744576674
  2       17.5824406104       13.4577407419        9.7269946435
  1       18.0836918320       13.5933207211        9.9082824839
  1       21.2665531297       17.3547143054        2.5542791798
  2       21.0992699409       17.8008141103        2.2794859869
  1       20.9244152323       18.2448106375        2.0060030556
