# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.215915
40000 0.215302
60000 0.214788
80000 0.226146
100000 0.225391
120000 0.219984
140000 0.21866
160000 0.214482
180000 0.221244
200000 0.219018
220000 0.225064
240000 0.222317
260000 0.226586
280000 0.230996
300000 0.224023
320000 0.220684
340000 0.224009
360000 0.22901
380000 0.226108
400000 0.220389
420000 0.221215
440000 0.221851
460000 0.231137
480000 0.22445
500000 0.221536
520000 0.225523
540000 0.221774
560000 0.226
580000 0.228776
600000 0.223328
620000 0.226425
640000 0.225421
660000 0.222997
680000 0.227956
700000 0.226124
720000 0.2345
740000 0.233408
760000 0.227507
780000 0.222692
800000 0.230509
820000 0.227388
840000 0.225964
860000 0.226803
880000 0.227459
900000 0.225969
920000 0.227243
940000 0.223086
960000 0.224149
980000 0.227936
1000000 0.228775
1020000 0.228928
1040000 0.229139
1060000 0.233155
1080000 0.233824
1100000 0.230604
1120000 0.233238
1140000 0.234146
1160000 0.233822
1180000 0.230877
1200000 0.233898
1220000 0.229472
1240000 0.229342
1260000 0.226393
1280000 0.22101
1300000 0.228731
1320000 0.23351
1340000 0.222718
1360000 0.229275
1380000 0.231049
1400000 0.22655
1420000 0.223804
1440000 0.226565
1460000 0.224148
1480000 0.223585
1500000 0.220888
1520000 0.227572
1540000 0.22781
1560000 0.224727
1580000 0.225484
1600000 0.229568
1620000 0.229066
1640000 0.231742
1660000 0.2284
1680000 0.228168
1700000 0.233341
1720000 0.231382
1740000 0.230616
1760000 0.228395
1780000 0.228219
1800000 0.232977
1820000 0.229761
1840000 0.23032
1860000 0.234071
1880000 0.228937
1900000 0.225224
1920000 0.230096
1940000 0.242701
1960000 0.238645
1980000 0.233939
2000000 0.224674
