# Lambda, (Probability, Probability_biased(/observed)) per Fractional
 0.0000000   0.3313202100E-001   0.1029748290E+001   0.8604909652E+000   0.1014462270E+001
 0.0101010   0.3302037011E-001   0.9775078854E+000   0.8611882001E+000   0.9543011907E+000
 0.0202020   0.3310525370E-001   0.1029890220E+001   0.8736432138E+000   0.9753742580E+000
 0.0303030   0.3111463305E-001   0.1021156451E+001   0.8645199252E+000   0.9934775592E+000
 0.0404040   0.2902000978E-001   0.9906668306E+000   0.8639826241E+000   0.9737396595E+000
 0.0505051   0.2679209068E-001   0.9939109465E+000   0.8654326161E+000   0.9715356513E+000
 0.0606061   0.2485275505E-001   0.1006507240E+001   0.8747514481E+000   0.9903212624E+000
 0.0707071   0.2217597453E-001   0.1003531778E+001   0.8778909149E+000   0.9602505403E+000
 0.0808081   0.1979879679E-001   0.1039455293E+001   0.8721556368E+000   0.9906845065E+000
 0.0909091   0.1806987443E-001   0.1037630477E+001   0.8722274208E+000   0.9873613138E+000
 0.1010101   0.1626728879E-001   0.1012493648E+001   0.8624525390E+000   0.9417299992E+000
 0.1111111   0.1543562352E-001   0.1015296767E+001   0.8812756070E+000   0.9730917105E+000
 0.1212121   0.1469160769E-001   0.1052756168E+001   0.8924888919E+000   0.1019508418E+001
 0.1313131   0.1421518188E-001   0.1029504981E+001   0.8723846500E+000   0.9814463252E+000
 0.1414141   0.1430018146E-001   0.1033671642E+001   0.8817249756E+000   0.9618753214E+000
 0.1515152   0.1487966071E-001   0.1048721299E+001   0.8864480343E+000   0.9867869954E+000
 0.1616162   0.1493276672E-001   0.1015808729E+001   0.8970106700E+000   0.9783832937E+000
 0.1717172   0.1618381104E-001   0.1081035735E+001   0.8996415638E+000   0.9871698743E+000
 0.1818182   0.1695461755E-001   0.1012681198E+001   0.9049068972E+000   0.1002440853E+001
 0.1919192   0.1846359756E-001   0.1026321692E+001   0.9011761391E+000   0.9650512530E+000
 0.2020202   0.2009844347E-001   0.1060714390E+001   0.9142176156E+000   0.1001964709E+001
 0.2121212   0.2204806454E-001   0.1036697794E+001   0.9031356422E+000   0.9866102820E+000
 0.2222222   0.2462131899E-001   0.1026240589E+001   0.9299343357E+000   0.9933892026E+000
 0.2323232   0.2732929193E-001   0.1041543692E+001   0.9234340988E+000   0.1004453422E+001
 0.2424242   0.3087081465E-001   0.1033484092E+001   0.9228952782E+000   0.9855990889E+000
 0.2525253   0.3504397240E-001   0.1073903749E+001   0.9288579398E+000   0.9953085059E+000
 0.2626263   0.3953733956E-001   0.1017608200E+001   0.9280190780E+000   0.9861292290E+000
 0.2727273   0.4516843579E-001   0.1018768985E+001   0.9283388167E+000   0.1003245881E+001
 0.2828283   0.5191424435E-001   0.1053475956E+001   0.9395826582E+000   0.9886719378E+000
 0.2929293   0.5880326968E-001   0.1015347456E+001   0.9389339387E+000   0.9941107821E+000
 0.3030303   0.6738084382E-001   0.1026463622E+001   0.9405495113E+000   0.9809750896E+000
 0.3131313   0.7807817264E-001   0.9930492282E+000   0.9403570588E+000   0.9816966691E+000
 0.3232323   0.9202660049E-001   0.1017765336E+001   0.9646821980E+000   0.1000639359E+001
 0.3333333   0.1045505212E+000   0.9859932761E+000   0.9672131777E+000   0.9872042352E+000
 0.3434343   0.1230658816E+000   0.1005483316E+001   0.9645664573E+000   0.1020863220E+001
 0.3535354   0.1426148155E+000   0.9831901571E+000   0.9754130050E+000   0.1007315196E+001
 0.3636364   0.1690547134E+000   0.9930695039E+000   0.9705126260E+000   0.9794975696E+000
 0.3737374   0.1955057632E+000   0.9640093218E+000   0.9958459274E+000   0.1009843179E+001
 0.3838384   0.2314220634E+000   0.9869614419E+000   0.9982417799E+000   0.1015856342E+001
 0.3939394   0.2725650548E+000   0.1007003996E+001   0.1001844507E+001   0.1023150676E+001
 0.4040404   0.3291456224E+000   0.1032622374E+001   0.1005723116E+001   0.9861734073E+000
 0.4141414   0.3754915154E+000   0.9888268086E+000   0.9931029906E+000   0.9941451430E+000
 0.4242424   0.4429679226E+000   0.9826325747E+000   0.1008152859E+001   0.1007217022E+001
 0.4343434   0.5309363733E+000   0.9926437137E+000   0.1010310493E+001   0.1015031680E+001
 0.4444444   0.6218704494E+000   0.9591330100E+000   0.1006002594E+001   0.9718596258E+000
 0.4545455   0.7439324777E+000   0.9880411242E+000   0.1012070407E+001   0.9975714186E+000
 0.4646465   0.8863822280E+000   0.9863024809E+000   0.1044330826E+001   0.1017451671E+001
 0.4747475   0.1065774601E+001   0.1003683846E+001   0.1022599716E+001   0.9773082875E+000
 0.4848485   0.1260924801E+001   0.9805391062E+000   0.1039664686E+001   0.9786189115E+000
 0.4949495   0.1522351697E+001   0.9939413601E+000   0.1048638877E+001   0.9879159973E+000
 0.5050505   0.1665127833E+001   0.9779438134E+000   0.1068711782E+001   0.1009195230E+001
 0.5151515   0.1654703967E+001   0.9803769004E+000   0.1058719162E+001   0.9996919788E+000
 0.5252525   0.1655674699E+001   0.9910926208E+000   0.1053006230E+001   0.1025065071E+001
 0.5353535   0.1674203606E+001   0.1005584695E+001   0.1065039616E+001   0.1030130854E+001
 0.5454545   0.1694837691E+001   0.1009766563E+001   0.1044512896E+001   0.1004153991E+001
 0.5555556   0.1656977733E+001   0.9741674597E+000   0.1045844272E+001   0.9990293037E+000
 0.5656566   0.1667035690E+001   0.9929478496E+000   0.1033806914E+001   0.9969480131E+000
 0.5757576   0.1705756283E+001   0.1010248112E+001   0.1055722571E+001   0.9999275966E+000
 0.5858586   0.1669345193E+001   0.9599389701E+000   0.1059271624E+001   0.1003417685E+001
 0.5959596   0.1678603405E+001   0.9760987225E+000   0.1065962107E+001   0.9976990449E+000
 0.6060606   0.1687440167E+001   0.9897544230E+000   0.1066067165E+001   0.1010712020E+001
 0.6161616   0.1662955028E+001   0.9881019514E+000   0.1057780814E+001   0.9993974566E+000
