Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.191718   50.605177

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.8322450072E+000
Box 2    0.2548809791E+002

Rotation per molecule type
Box 1    0.1800000000E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.5295559290E+003
Box 2   0.2451647819E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 323   
Atomtype         X                  Y                   Z
  1       24.0363509059       12.1455842835       20.3413901371
  2       23.8959036072       11.8464630908       19.9017299634
  1       23.7590366384       11.5576621162       19.4541124605
  1       11.9128454129       -0.4072536742       15.9438020752
  2       12.1433433836        0.0290698793       16.1866856731
  1       12.3746586662        0.4672214535       16.4254668220
  1       15.1016898628        0.9757945323       25.0722418106
  2       14.7567399938        0.6645582564       25.3665912091
  1       14.4281012214        0.3419748163       25.6673177966
  1        5.5205286520        4.4460869671        7.0899670843
  2        5.9843641810        4.2580018992        7.3179596484
  1        6.4513670674        4.0693803525        7.5389352471
  1        0.6461883278        2.4573777872       12.2050686867
  2        0.4004584782        2.9353411942       12.0881592236
  1        0.1682226670        3.4189464572       11.9669466970
  1       14.7708053707       22.7545707524       10.6394016691
  2       14.7185127550       22.4029337650       10.2197388145
  1       14.6752159115       22.0276450346        9.8200092170
  1        9.7565363103       10.5000623277       16.4190045452
  2        9.5182864487       10.0409878810       16.6060544207
  1        9.2774083799        9.5782911536       16.7803802459
  1        4.0071150209        7.4073894278       25.6369161347
  2        3.9164905701        6.9382414317       25.9092897139
  1        3.8026650257        6.4607252073       26.1573260013
  1        4.2267318312       11.1347630856       21.1035147094
  2        4.4749540669       11.5782449269       20.8932539710
  1        4.7080015997       12.0288482611       20.6807793099
  1        2.7263397083       20.6628145024        0.5851359728
  2        2.3019513945       20.7584335221        0.9216646672
  1        1.8878069485       20.8572048820        1.2698436374
  1       15.4291401437       10.5561366974        7.8456652212
  2       14.9976850025       10.7749140838        8.1073576290
  1       14.5789187309       11.0065171032        8.3784569653
  1        5.2458406878       16.0571642544       14.1484257870
  2        5.4929659753       15.6113741724       13.9417852901
  1        5.7342194174       15.1720396822       13.7153300375
  1        6.4472705254       21.8915760848       10.8483169695
  2        6.0782356501       21.7314108012       10.4732698488
  1        5.7090193662       21.5581323355       10.1042794587
  1       24.2756269098        2.2056454050        1.6263349848
  2       24.1171390888        2.3237872571        2.1395835730
  1       23.9770502233        2.4544467572        2.6551446303
  1       19.3714895330        8.7577029178       14.5886040259
  2       19.0443013380        8.3736686620       14.3695935799
  1       18.7098754972        8.0015395935       14.1411656650
  1       25.3697060009        7.2456994794       17.7884112587
  2       25.6985409660        7.6529264789       17.6194919389
  1       26.0111560412        8.0760336343       17.4590171785
  1        1.7041645928        0.8918578240        0.7232686131
  2        1.2478780706        0.7900960835        1.0130049723
  1        0.7816025386        0.6963056182        1.2892122782
  1        8.2368826812       19.2092017778       12.7775833929
  2        8.0792584684       18.9910974135       13.2572552535
  1        7.9056785754       18.7547546236       13.7225638665
  1       10.1058064789       20.9538645344       21.4886178653
  2        9.7064181266       21.0849856270       21.1339402608
  1        9.3038956770       21.1896044099       20.7740366809
  1        8.5524040707        2.7889450057       14.7082996541
  2        8.9913584862        2.6460048775       14.4093228308
  1        9.4374925773        2.5085076545       14.1185327253
  1        7.8733698543       24.4445428202        7.1824464329
  2        7.3904457126       24.5915712262        6.9641188782
  1        6.9073962332       24.7287252511        6.7397264253
  1       14.3529723169        3.6365154543       11.1752921587
  2       13.9250360368        3.3974353695       11.4247139967
  1       13.5031990216        3.1413200251       11.6675276329
  1       20.8725162641       20.8016463638       21.2116010905
  2       21.0495877783       20.2818345753       21.1809191187
  1       21.2021009251       19.7539679173       21.1564951467
  1        8.0904818520       24.4812237996       23.3318229228
  2        8.2415525321       24.2852815477       22.8406159567
  1        8.3893378005       24.0924260060       22.3471929602
  1       12.4892446411        9.4421904512       14.0117362050
  2       12.7394903460        9.8836830816       13.7996953022
  1       12.9935190659       10.3252011154       13.5922555899
  1       27.0158925177        4.7340193688       20.9331967379
  2       27.1897787987        4.7582956933       20.4119729651
  1       27.3476239687        4.7816973404       19.8856296701
  1       27.1575707675        1.1988737502        4.6405116678
  2       27.4762889252        1.3291617338        5.0693983396
  1       27.7762520301        1.4606188391        5.5112593632
  1        0.5473696902       10.3830426371       20.9330825507
  2        0.5403906838       10.5993468696       21.4387146032
  1        0.5309448287       10.8175334934       21.9434971029
  1       19.9842862451        1.9615971564       17.6944909902
  2       20.1581895292        2.1561393272       18.1786510790
  1       20.3306742941        2.3483826188       18.6642347707
  1       16.2979061920        0.8866967124       16.5741881291
  2       16.6456478146        0.5081376476       16.7698122542
  1       16.9898457008        0.1304142189       16.9731661958
  1        9.7929515037        5.4736343332       23.2744593741
  2        9.3946599817        5.8004086946       23.4670272329
  1        8.9986070946        6.1271933242       23.6641411986
  1        1.8706784678       14.7420327647       24.1078720731
  2        1.3331123078       14.6556247715       24.1856941934
  1        0.7983712234       14.5746958909       24.2857066321
  1       18.9042636993       11.6705049133       10.5073389329
  2       19.0045619280       11.9740560762       10.0597934528
  1       19.1211670665       12.2909368590        9.6256393210
  1       16.2484051952       26.0463013791        8.8399536550
  2       16.0174066969       25.5509016512        8.7789716628
  1       15.7751049643       25.0615707829        8.7130537539
  1       10.5690940406       22.0989210756       16.7687664388
  2       10.5377261045       21.7758033752       17.2127382895
  1       10.4935010727       21.4534932271       17.6562022835
  1        3.5384111666       23.5099044531        7.6872480289
  2        3.7348464926       23.3750743133        7.1915323885
  1        3.9393582758       23.2230869804        6.7041159545
  1       16.1792715558        9.7655234535       11.9261215606
  2       16.2954397482       10.1164625465       12.3333643679
  1       16.4191716701       10.4753925219       12.7313086897
  1       22.4191095197       23.5941503727       28.0585042786
  2       22.8994660110       23.6871225450       27.8072796453
  1       23.3913127211       23.7693251683       27.5752677028
  1       13.5704277780       13.5643408006       -0.0478963951
  2       13.6020925718       14.0051405087        0.2795069618
  1       13.6268177973       14.4444793680        0.6094615480
  1       25.9137152260       20.2631702401       25.3685426787
  2       25.9648213172       20.6783083207       25.7256820653
  1       26.0113256407       21.0926284235       26.0843967142
  1       16.6700381741       14.5369297336        9.8847374414
  2       16.6274348754       14.9610834810        9.5372053457
  1       16.5781083810       15.3966548800        9.2050239913
  1       15.6022004405       22.0220322557        5.9568230985
  2       15.9034712453       22.3516487854        5.6357485814
  1       16.2141555308       22.6905458367        5.3338809576
  1        7.6139386123       12.1976451845       13.8912281430
  2        7.4419070973       12.4347459983       14.3567261149
  1        7.2795302646       12.7068038178       14.8063018105
  1        8.5024260674       10.3786301896        4.1912620327
  2        7.9942037818       10.5655172595        4.2876120798
  1        7.4791410230       10.7446384912        4.3592077346
  1       17.7242207979        2.4485161365        8.9950079008
  2       17.3469912780        2.3684658571        8.6028474208
  1       16.9593049200        2.2700675786        8.2253330958
  1       26.2240719491       21.7746094093        6.1898836559
  2       26.4178211048       22.2093666877        6.4654691662
  1       26.6101019259       22.6357544236        6.7548159883
  1       19.4128369688       16.3157836969       21.8985968808
  2       19.7260538288       16.2476021861       21.4516668189
  1       20.0628944172       16.1958374143       21.0199738431
  1        2.0487637326        3.4389687180       18.5778214654
  2        2.2051245882        3.8537436513       18.9034178989
  1        2.3372372143        4.2795965527       19.2254358479
  1        9.4569465620       25.5756064949       15.0165261796
  2        9.2427895687       25.1686014058       15.3181611239
  1        9.0474010526       24.7655946715       15.6373928561
  1        7.6935312494        9.2317502616       26.1261989502
  2        7.8420173864        9.6069814405       25.7524966228
  1        7.9986943857        9.9666957264       25.3670644635
  1        6.8957098711        3.4808765434       11.5046471160
  2        7.3692291308        3.7189770137       11.3577196619
  1        7.8541341536        3.9366202356       11.2163034471
  1       26.8523249321       22.5805177029        1.6724786521
  2       27.1059068677       23.0601653543        1.5822881178
  1       27.3796091777       23.5282873099        1.4903703327
  1       19.0685543146       16.5182929200        1.6316932206
  2       18.8429763586       16.0371295422        1.7734549560
  1       18.6551272314       15.5369820524        1.9040887680
  1       10.4338294156       17.9203661410       17.6400320038
  2       10.9750247584       17.9255165650       17.5421490432
  1       11.5169636252       17.9351498436       17.4488245358
  1        4.1917441568        8.3880203693        6.1072639985
  2        4.6530954549        8.3633964646        5.8088538059
  1        5.1279435445        8.3613920060        5.5313375489
  1        3.2644947596       22.0067268897       25.9060079058
  2        2.7483096022       22.1546281831       26.0250796938
  1        2.2283373301       22.3015847064       26.1277082255
  1       26.6986324822       13.4349917832       17.2368067919
  2       26.5887810424       12.8997939454       17.1735933788
  1       26.4768988773       12.3627407068       17.1341446895
  1        2.0096879003       24.4560949904       20.3924901292
  2        1.9530163745       24.5847644469       20.9242161011
