# Energies per box
# Cycle, LJ_Inter, LJ_tail, LJ_Inter_Total, EL_Real, EL_Excl, EL_Self, EL_Four,                                                EL_Inter, LJ_Intra, EL_Intra, E_Bending, E_Torsion, E_Total
       100  -0.2182399417E+006  -0.5295622655E+004  -0.2235355644E+006  -0.4082442918E+005   0.1092742099E+008  -0.1093755405E+008   0.3251153602E+004  -0.4770632907E+005   0.0000000000E+000   0.0000000000E+000   0.5458034709E+007   0.0000000000E+000   0.5186792815E+007  -0.2693237271E+005  -0.4759011750E+002  -0.2697996282E+005  -0.8601115163E+004   0.1754899885E+007  -0.1755432745E+007   0.4153739777E+003  -0.8718600899E+004   0.0000000000E+000   0.0000000000E+000   0.1612155128E+007   0.0000000000E+000   0.1576456564E+007
       200  -0.2373073054E+006  -0.5852355182E+004  -0.2431596606E+006  -0.2177287980E+005   0.1131457310E+008  -0.1132071677E+008   0.2978441304E+004  -0.2493811156E+005   0.0000000000E+000   0.0000000000E+000   0.2730377526E+007   0.0000000000E+000   0.2462279754E+007  -0.2129543712E+005  -0.3606607140E+002  -0.2133150319E+005  -0.3398873581E+004   0.1528973413E+007  -0.1529233796E+007   0.3023635924E+003  -0.3356892587E+004   0.0000000000E+000   0.0000000000E+000   0.7407931598E+006   0.0000000000E+000   0.7161047641E+006
       300  -0.2629159957E+006  -0.6803664054E+004  -0.2697196598E+006  -0.1400289383E+005   0.1183921698E+008  -0.1184321139E+008   0.2171685534E+004  -0.1582561573E+005   0.0000000000E+000   0.0000000000E+000   0.1245893843E+007   0.0000000000E+000   0.9603485674E+006  -0.1416446113E+005  -0.2260793630E+002  -0.1418706907E+005  -0.1052854333E+004   0.1223282254E+007  -0.1223387037E+007   0.1124753967E+003  -0.1045161848E+004   0.0000000000E+000   0.0000000000E+000   0.2527884756E+006   0.0000000000E+000   0.2375562447E+006
       400  -0.2855541695E+006  -0.7554041100E+004  -0.2931082106E+006  -0.8308758039E+004   0.1225830191E+008  -0.1226120709E+008   0.1663377601E+004  -0.9550554858E+004   0.0000000000E+000   0.0000000000E+000   0.4834540739E+006   0.0000000000E+000   0.1807953084E+006  -0.1297967558E+005  -0.1453257641E+002  -0.1299420815E+005  -0.4203103189E+003   0.9786627318E+006  -0.9787096293E+006   0.7961800989E+002  -0.3875897954E+003   0.0000000000E+000   0.0000000000E+000   0.8467273891E+005   0.0000000000E+000   0.7129094096E+005
       500  -0.2991566968E+006  -0.8064620792E+004  -0.3072213176E+006  -0.6479342177E+004   0.1246770660E+008  -0.1247020493E+008   0.1353852664E+004  -0.7623824064E+004   0.0000000000E+000   0.0000000000E+000   0.1936582914E+006   0.0000000000E+000  -0.1211868503E+006  -0.9506253412E+004  -0.1080465088E+002  -0.9517058063E+004  -0.5420814221E+003   0.8563433035E+006  -0.8563709256E+006   0.4558860015E+002  -0.5241149477E+003   0.0000000000E+000   0.0000000000E+000   0.3149815143E+005   0.0000000000E+000   0.2145697842E+005
       600  -0.3098820156E+006  -0.8263201421E+004  -0.3181452170E+006  -0.8653714629E+004   0.1260719798E+008  -0.1260953683E+008   0.1232461855E+004  -0.9760105677E+004   0.0000000000E+000   0.0000000000E+000   0.7380307165E+005   0.0000000000E+000  -0.2541022511E+006  -0.7163381246E+004  -0.9246724297E+001  -0.7172627970E+004  -0.1640722970E+003   0.7747936680E+006  -0.7748117899E+006   0.3554029318E+002  -0.1466538624E+003   0.0000000000E+000   0.0000000000E+000   0.7102133325E+004   0.0000000000E+000  -0.2171485072E+003
       700  -0.3180254721E+006  -0.8467552374E+004  -0.3264930245E+006  -0.7081925431E+004   0.1260725849E+008  -0.1260953683E+008   0.1197146701E+004  -0.8163120532E+004   0.0000000000E+000   0.0000000000E+000   0.3454922225E+005   0.0000000000E+000  -0.3001069228E+006  -0.3874402433E+004  -0.8802990586E+001  -0.3883205423E+004  -0.8231641623E+002   0.7747950864E+006  -0.7748117899E+006   0.2382133422E+002  -0.7519857374E+002   0.0000000000E+000   0.0000000000E+000   0.2543894209E+004   0.0000000000E+000  -0.1414509788E+004
       800  -0.3246798164E+006  -0.8700783176E+004  -0.3333805996E+006  -0.9423848729E+004   0.1264209503E+008  -0.1264436981E+008   0.9481272725E+003  -0.1075050099E+005   0.0000000000E+000   0.0000000000E+000   0.2825035756E+005   0.0000000000E+000  -0.3158807430E+006  -0.3246914105E+004  -0.8774831815E+001  -0.3255688937E+004   0.1553109803E+001   0.7612579276E+006  -0.7612749664E+006   0.2034835485E+002   0.4862677136E+001   0.0000000000E+000   0.0000000000E+000   0.3645042845E+004   0.0000000000E+000   0.3942165851E+003
       900  -0.3292753089E+006  -0.8812259136E+004  -0.3380875681E+006  -0.7976687401E+004   0.1265028686E+008  -0.1265256085E+008   0.1018568484E+004  -0.9232109550E+004   0.0000000000E+000   0.0000000000E+000   0.2611427765E+005   0.0000000000E+000  -0.3212054000E+006  -0.1414862239E+004  -0.8310328704E+001  -0.1423172568E+004  -0.1272889629E+003   0.7544056436E+006  -0.7544220059E+006   0.2057429865E+002  -0.1230769710E+003   0.0000000000E+000   0.0000000000E+000   0.2782576977E+004   0.0000000000E+000   0.1236327439E+004
      1000  -0.3285361782E+006  -0.8844024818E+004  -0.3373802030E+006  -0.7480042752E+004   0.1267692251E+008  -0.1267920278E+008   0.9094909159E+003  -0.8850824459E+004   0.0000000000E+000   0.0000000000E+000   0.2782685901E+005   0.0000000000E+000  -0.3184041685E+006  -0.1007420731E+004  -0.8306005231E+001  -0.1015726737E+004  -0.3090164792E+002   0.7340379314E+006  -0.7340536200E+006   0.1557406583E+002  -0.3101615618E+002   0.0000000000E+000   0.0000000000E+000   0.2186827031E+004   0.0000000000E+000   0.1140084138E+004
