# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.143196
40000 0.143897
60000 0.142195
80000 0.146994
100000 0.141926
120000 0.142012
140000 0.144047
160000 0.146585
180000 0.14667
200000 0.148343
220000 0.144611
240000 0.144022
260000 0.145138
280000 0.145499
300000 0.142031
320000 0.144584
340000 0.144673
360000 0.146538
380000 0.147692
400000 0.142209
420000 0.147651
440000 0.152423
460000 0.149623
480000 0.150033
500000 0.152088
520000 0.151946
540000 0.150381
560000 0.147327
580000 0.146965
600000 0.149815
620000 0.144881
640000 0.146574
660000 0.148105
680000 0.149248
700000 0.150335
720000 0.149011
740000 0.152136
760000 0.148442
780000 0.14913
800000 0.148146
820000 0.147139
840000 0.148431
860000 0.14798
880000 0.148797
900000 0.147393
920000 0.143759
940000 0.151993
960000 0.145233
980000 0.148401
1000000 0.155334
1020000 0.148054
1040000 0.154532
1060000 0.148489
1080000 0.150625
1100000 0.147677
1120000 0.152789
1140000 0.148948
1160000 0.151004
1180000 0.154961
1200000 0.147491
1220000 0.150322
1240000 0.153618
1260000 0.15284
1280000 0.15218
1300000 0.150538
1320000 0.149931
1340000 0.153028
1360000 0.144093
1380000 0.147163
1400000 0.148411
1420000 0.151441
1440000 0.151142
1460000 0.155146
1480000 0.154192
1500000 0.152686
1520000 0.150118
1540000 0.148026
1560000 0.147272
1580000 0.151525
1600000 0.153326
1620000 0.154714
1640000 0.154368
1660000 0.14879
1680000 0.150905
1700000 0.155912
1720000 0.150759
1740000 0.152948
1760000 0.150194
1780000 0.149212
1800000 0.150172
1820000 0.154128
1840000 0.149956
1860000 0.148037
1880000 0.151087
1900000 0.15261
1920000 0.150075
1940000 0.148224
1960000 0.155107
1980000 0.154171
2000000 0.153309
