Date and Time     Completed      Estimated Time Left
01-01-2025 16:36      1%    1 days and  15 hours
01-01-2025 17:01      2%    1 days and  16 hours
01-01-2025 17:27      3%    1 days and  17 hours
01-01-2025 17:53      4%    1 days and  17 hours
01-01-2025 18:19      5%    1 days and  16 hours
01-01-2025 18:44      6%    1 days and  16 hours
01-01-2025 19:11      7%    1 days and  16 hours
01-01-2025 19:37      8%    1 days and  16 hours
01-01-2025 20:03      9%    1 days and  15 hours
01-01-2025 20:29     10%    1 days and  15 hours
01-01-2025 20:55     11%    1 days and  15 hours
01-01-2025 21:21     12%    1 days and  14 hours
01-01-2025 21:47     13%    1 days and  14 hours
01-01-2025 22:13     14%    1 days and  13 hours
01-01-2025 22:38     15%    1 days and  13 hours
01-01-2025 23:04     16%    1 days and  12 hours
01-01-2025 23:30     17%    1 days and  12 hours
01-01-2025 23:56     18%    1 days and  12 hours
02-01-2025 00:22     19%    1 days and  11 hours
02-01-2025 00:48     20%    1 days and  11 hours
02-01-2025 01:14     21%    1 days and  10 hours
02-01-2025 01:40     22%    1 days and  10 hours
02-01-2025 02:07     23%    1 days and  10 hours
02-01-2025 02:32     24%    1 days and   9 hours
02-01-2025 02:58     25%    1 days and   9 hours
02-01-2025 03:24     26%    1 days and   8 hours
02-01-2025 03:50     27%    1 days and   8 hours
02-01-2025 04:16     28%    1 days and   7 hours
02-01-2025 04:42     29%    1 days and   7 hours
02-01-2025 05:08     30%    1 days and   7 hours
02-01-2025 05:34     31%    1 days and   6 hours
02-01-2025 06:01     32%    1 days and   6 hours
02-01-2025 06:27     33%    1 days and   5 hours
02-01-2025 06:52     34%    1 days and   5 hours
02-01-2025 07:17     35%    1 days and   4 hours
02-01-2025 07:42     36%    1 days and   4 hours
02-01-2025 08:08     37%    1 days and   4 hours
02-01-2025 08:34     38%    1 days and   3 hours
02-01-2025 09:00     39%    1 days and   3 hours
02-01-2025 09:25     40%    1 days and   2 hours
02-01-2025 09:52     41%    1 days and   2 hours
02-01-2025 10:18     42%    1 days and   1 hours
02-01-2025 10:43     43%    1 days and   1 hours
02-01-2025 11:09     44%    1 days and   1 hours
02-01-2025 11:35     45%   23 hours and  40 minutes
02-01-2025 12:02     46%   23 hours and  15 minutes
02-01-2025 12:26     47%   22 hours and  48 minutes
02-01-2025 12:51     48%   22 hours and  21 minutes
02-01-2025 13:15     49%   21 hours and  53 minutes
02-01-2025 13:40     50%   21 hours and  27 minutes
02-01-2025 14:05     51%   21 hours and   0 minutes
02-01-2025 14:29     52%   20 hours and  33 minutes
02-01-2025 14:54     53%   20 hours and   6 minutes
02-01-2025 15:19     54%   19 hours and  40 minutes
02-01-2025 15:44     55%   19 hours and  13 minutes
02-01-2025 16:08     56%   18 hours and  47 minutes
02-01-2025 16:33     57%   18 hours and  21 minutes
02-01-2025 16:57     58%   17 hours and  54 minutes
02-01-2025 17:22     59%   17 hours and  28 minutes
02-01-2025 17:47     60%   17 hours and   2 minutes
02-01-2025 18:12     61%   16 hours and  36 minutes
02-01-2025 18:37     62%   16 hours and  10 minutes
02-01-2025 19:02     63%   15 hours and  44 minutes
02-01-2025 19:27     64%   15 hours and  18 minutes
02-01-2025 19:51     65%   14 hours and  52 minutes
02-01-2025 20:16     66%   14 hours and  26 minutes
02-01-2025 20:40     67%   14 hours and   0 minutes
02-01-2025 21:05     68%   13 hours and  34 minutes
02-01-2025 21:29     69%   13 hours and   8 minutes
02-01-2025 21:54     70%   12 hours and  43 minutes
02-01-2025 22:19     71%   12 hours and  17 minutes
02-01-2025 22:44     72%   11 hours and  51 minutes
02-01-2025 23:08     73%   11 hours and  26 minutes
02-01-2025 23:33     74%   11 hours and   0 minutes
02-01-2025 23:58     75%   10 hours and  34 minutes
03-01-2025 00:22     76%   10 hours and   9 minutes
03-01-2025 00:47     77%    9 hours and  43 minutes
03-01-2025 01:11     78%    9 hours and  17 minutes
03-01-2025 01:36     79%    8 hours and  52 minutes
03-01-2025 02:00     80%    8 hours and  26 minutes
03-01-2025 02:25     81%    8 hours and   1 minutes
03-01-2025 02:50     82%    7 hours and  35 minutes
03-01-2025 03:14     83%    7 hours and  10 minutes
03-01-2025 03:39     84%    6 hours and  44 minutes
03-01-2025 04:03     85%    6 hours and  19 minutes
03-01-2025 04:28     86%    5 hours and  54 minutes
03-01-2025 04:53     87%    5 hours and  28 minutes
03-01-2025 05:17     88%    5 hours and   3 minutes
03-01-2025 05:41     89%    4 hours and  37 minutes
03-01-2025 06:06     90%    4 hours and  12 minutes
03-01-2025 06:31     91%    3 hours and  47 minutes
03-01-2025 06:55     92%    3 hours and  21 minutes
03-01-2025 07:20     93%    2 hours and  56 minutes
03-01-2025 07:44     94%    2 hours and  31 minutes
03-01-2025 08:09     95%    2 hours and   6 minutes
03-01-2025 08:33     96%    1 hours and  40 minutes
03-01-2025 08:58     97%    1 hours and  15 minutes
03-01-2025 09:22     98%   50 minutes and 23 seconds
03-01-2025 09:47     99%   25 minutes and 11 seconds
03-01-2025 10:12    100%    0 minutes and  0 seconds
