# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.136285
40000 0.133678
60000 0.141784
80000 0.135916
100000 0.136173
120000 0.133988
140000 0.136076
160000 0.133765
180000 0.133839
200000 0.136345
220000 0.141014
240000 0.136354
260000 0.134172
280000 0.135224
300000 0.13407
320000 0.132003
340000 0.137758
360000 0.138491
380000 0.142408
400000 0.134755
420000 0.134261
440000 0.139349
460000 0.136147
480000 0.138894
500000 0.135336
520000 0.138436
540000 0.13538
560000 0.136163
580000 0.138598
600000 0.139958
620000 0.136597
640000 0.138509
660000 0.139795
680000 0.137384
700000 0.137766
720000 0.13789
740000 0.144003
760000 0.140471
780000 0.136998
800000 0.137303
820000 0.143719
840000 0.134305
860000 0.137172
880000 0.141386
900000 0.140891
920000 0.138368
940000 0.139899
960000 0.137572
980000 0.141647
1000000 0.135867
1020000 0.137081
1040000 0.13504
1060000 0.139161
1080000 0.136997
1100000 0.139029
1120000 0.147492
1140000 0.146714
1160000 0.144115
1180000 0.141217
1200000 0.141033
1220000 0.141757
1240000 0.139985
1260000 0.143012
1280000 0.140829
1300000 0.139035
1320000 0.138686
1340000 0.142851
1360000 0.138344
1380000 0.14509
1400000 0.136179
1420000 0.144088
1440000 0.141255
1460000 0.142094
1480000 0.143244
1500000 0.142374
1520000 0.145586
1540000 0.147907
1560000 0.144307
1580000 0.141093
1600000 0.143182
1620000 0.135605
1640000 0.137101
1660000 0.137449
1680000 0.138602
1700000 0.141155
1720000 0.138778
1740000 0.143979
1760000 0.142692
1780000 0.144491
1800000 0.143007
1820000 0.14462
1840000 0.141794
1860000 0.143899
1880000 0.142008
1900000 0.145762
1920000 0.144472
1940000 0.144515
1960000 0.142783
1980000 0.140396
2000000 0.146982
