Simulation state at cycle:     360000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.458792   50.825816

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4463750599E+000
Box 2    0.2540059485E+002

Rotation per molecule type
Box 1    0.7074781859E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.2914894577E+003
Box 2   0.1349488230E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  1        5.7086363692       24.1587966847       24.2067357241
  2        6.0793455162       24.0670542525       23.8109352004
  1        6.4676758150       23.9757047591       23.4323128978
  1       26.3608394944       22.6081667083       11.6712586151
  2       26.8298398088       22.6771951674       11.3923791126
  1       27.3051271285       22.7423151479       11.1233784605
  1        4.4393775850       23.6869378150       12.7631702894
  2        4.8088409287       23.2806147049       12.7331975033
  1        5.1717101601       22.8678132816       12.7126815397
  1       18.8401382089       12.5441524430       22.4022252930
  2       19.1727248132       12.8941164227       22.1387649286
  1       19.5058455985       13.2484242724       21.8818671104
  1       10.8823010180       13.0753111729       16.4427323738
  2       11.1827169069       12.7214625389       16.1477045141
  1       11.4799837021       12.3704768740       15.8461394059
  1       12.2089798325        0.8550745537        3.0066635442
  2       12.4150295777        1.2504719608        2.6846318797
  1       12.6405300893        1.6413113366        2.3701575555
  1       26.3494870858       13.9742611784       11.7151654752
  2       26.3662353947       13.4840952080       11.4662542146
  1       26.3917701781       12.9939868953       11.2179765159
  1        0.9094750808       22.0752742515       15.4548023385
  2        0.9391862187       22.3787218173       14.9970504154
  1        0.9543920825       22.6745228767       14.5336170178
  1       17.5608654365        5.5903255250        6.8086658892
  2       17.5024545642        5.1717313312        7.1606134291
  1       17.4184527785        4.7501290957        7.5036808482
  1       23.8723046166       20.2494390870       26.1126245866
  2       23.9639453920       20.2718624586       25.5707766738
  1       24.0542064061       20.2938535926       25.0286795069
  1        8.9344363812        7.2682506893       22.0471105623
  2        9.0541757262        7.8025718464       22.0987186080
