# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.202916
40000 0.199928
60000 0.204888
80000 0.20256
100000 0.204503
120000 0.202632
140000 0.202566
160000 0.201037
180000 0.203325
200000 0.198803
220000 0.20067
240000 0.198434
260000 0.207903
280000 0.208348
300000 0.203283
320000 0.202929
340000 0.202251
360000 0.203934
380000 0.202659
400000 0.21205
420000 0.207164
440000 0.204035
460000 0.207018
480000 0.209052
500000 0.207128
520000 0.205288
540000 0.209435
560000 0.206849
580000 0.207681
600000 0.207538
620000 0.202494
640000 0.204124
660000 0.208103
680000 0.211143
700000 0.206843
720000 0.207161
740000 0.209271
760000 0.207574
780000 0.204154
800000 0.202033
820000 0.209593
840000 0.208921
860000 0.206064
880000 0.204096
900000 0.215825
920000 0.209239
940000 0.201756
960000 0.20829
980000 0.203255
1000000 0.208867
1020000 0.201965
1040000 0.207931
1060000 0.211099
1080000 0.203952
1100000 0.208295
1120000 0.207705
1140000 0.209631
1160000 0.205118
1180000 0.213803
1200000 0.212082
1220000 0.208485
1240000 0.207926
1260000 0.205952
1280000 0.204271
1300000 0.214191
1320000 0.217799
1340000 0.209518
1360000 0.210224
1380000 0.210312
1400000 0.210361
1420000 0.214361
1440000 0.210956
1460000 0.210303
1480000 0.210479
1500000 0.211031
1520000 0.213664
1540000 0.210114
1560000 0.212168
1580000 0.210917
1600000 0.212747
1620000 0.212291
1640000 0.20928
1660000 0.210184
1680000 0.21735
1700000 0.216903
1720000 0.209524
1740000 0.213056
1760000 0.209026
1780000 0.214964
1800000 0.210439
1820000 0.208506
1840000 0.210426
1860000 0.212981
1880000 0.212412
1900000 0.212121
1920000 0.210872
1940000 0.214161
1960000 0.212858
1980000 0.21832
2000000 0.209327
