Simulation state at cycle:    1100000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.027286   50.655861

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6183271337E+000
Box 2    0.2533197875E+002

Rotation per molecule type
Box 1    0.1055005758E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4134827168E+003
Box 2   0.1914271837E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 381   
Atomtype         X                  Y                   Z
  1       15.2948693372        8.6975260734        7.7125452981
  2       14.7494272465        8.6269343181        7.7094260308
  1       14.2066223913        8.5401306407        7.6913149906
  1       27.1572940847       25.5762345731       21.3231352386
  2       27.0914105706       25.8756882629       20.8665316357
  1       27.0404628104       26.1887682559       20.4172152185
  1       16.1136252582       19.1002089263       22.3681938461
  2       15.5944189902       18.9652948309       22.2468553191
  1       15.0719671139       18.8409429987       22.1281933715
  1       22.4829937544        5.6823215410       11.8707445896
  2       22.0507946155        5.3832339257       12.0327646585
  1       21.6068536489        5.1113481637       12.2102316966
  1       19.5978396783       20.1730299924        0.3368717727
  2       19.3434757381       19.7023521184        0.2093518730
  1       19.0861565991       19.2350207699        0.0756048342
  1       26.1325501852        2.5567258369       22.7727327515
  2       26.0484627096        2.0619567360       22.5477153451
  1       25.9708049732        1.5698824373       22.3146227465
  1       26.7219644857       15.9559667795        2.4005535996
  2       26.4095790140       16.2349972639        2.7570045862
  1       26.0861738545       16.5156915717        3.1021419607
  1        8.9094987970        6.9444678830       26.6362805955
  2        8.9302939061        6.9817361689       27.1846223122
  1        8.9454968907        6.9946901727       27.7342595217
  1        3.1737247523        0.4089535504       15.8307937909
  2        3.3209077530        0.6526590381       15.3602145738
  1        3.4606196898        0.9197253916       14.9001535599
  1        2.9449939588       28.1821778970        3.5128508311
  2        3.2122567381       27.7912721207        3.7926065832
  1        3.4838969131       27.3796469611        4.0360739164
  1       21.6418177251       20.8211677464       12.2733503629
  2       22.1431741187       20.6453210421       12.4155463656
  1       22.6581462708       20.4904367622       12.5309350194
  1       13.5660562028       10.8828564136       17.1581946056
  2       13.3437932553       11.3621209114       17.0052085821
  1       13.1151789276       11.8343650912       16.8402209379
  1        6.5390900176       22.4682582936       15.1439225102
  2        6.0666651626       22.2611976077       15.3348167971
  1        5.6030825397       22.0340863130       15.5245840506
  1       10.4860977444       10.0924387580       25.4742499876
  2       10.8284074528       10.3568563644       25.8139666239
  1       11.1770454184       10.6117795939       26.1545040154
  1       25.7385216371       24.2769263415       15.5333691664
  2       26.2752442917       24.1568327564       15.5358836968
  1       26.8150038353       24.0514514948       15.5432609432
  1       28.1786123671        5.1812926579       25.5555084557
  2       27.6774244454        4.9547918191       25.5526734760
  1       27.1824442536        4.7160361802       25.5305295452
  1       11.6627840288        4.0344238818       17.2013537979
  2       11.4449873943        3.9237378112       16.7085929839
  1       11.2215572910        3.8100448783       16.2190494159
  1       14.0707603230       15.2885606866        9.7274619065
  2       14.1349654821       14.8926938665       10.1038488859
  1       14.2069156755       14.4941783806       10.4760162893
  1       14.3653454696        9.9438125623       11.4093887462
  2       14.6982143624        9.5199588631       11.2996329177
  1       15.0197406814        9.0930362301       11.1697949780
  1        2.8789731561        3.1478192944       26.1579180465
  2        2.7999391231        2.8057568490       26.5812936541
  1        2.7470065795        2.4597306807       27.0055153363
  1       23.5434165025       27.5538124885        6.9889615200
  2       23.0164641765       27.4319227128        6.8891410376
  1       22.4896429498       27.3154815931        6.7823662288
