Simulation state at cycle:     160000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.686500   50.758712

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.5056987785E+000
Box 2    0.2536033958E+002

Rotation per molecule type
Box 1    0.8357972087E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3366937210E+003
Box 2   0.1558767227E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 399   
Atomtype         X                  Y                   Z
  1       19.6837243084       19.2034494294        5.2480242175
  2       19.6112021108       18.9043045116        5.7038233499
  1       19.5230610651       18.6237567552        6.1686072905
  1       23.5316149987       15.4463311334       12.4479076217
  2       23.3865234235       15.1631798817       11.9992721311
  1       23.2522698106       14.8848554874       11.5442869688
  1        4.6292648640        0.6793716536        1.4140391350
  2        4.2261672560        0.3182090748        1.3161927752
  1        3.8237047122       -0.0480426780        1.2362956330
  1       25.1788159025        0.5959224439       18.4380248468
  2       24.8175635233        0.9475861784       18.2181855048
  1       24.4507862064        1.3010596705       18.0107466242
  1       26.0269380004       22.4944852206       27.2885494521
  2       26.4459643881       22.5720125633       26.9408334797
  1       26.8732542394       22.6190710342       26.5977461988
  1       14.2069594830        5.6906535710       18.9885302355
  2       14.5926316089        5.3127880808       18.8837701160
  1       14.9694309560        4.9271290031       18.7751914499
  1       10.7758237648       14.4213688879       17.4060065994
  2       10.8008149166       14.8931116525       17.6876698849
  1       10.8236935835       15.3653611259       17.9686627680
  1       23.3105087093       20.5039924369        7.0453885234
  2       22.9125277570       20.6486764179        7.3963553413
  1       22.5005098838       20.7950753619        7.7299848069
  1       23.9913144080        9.2169636413        1.3981105362
  2       24.1800584202        9.1406575975        0.8871769930
  1       24.3703243364        9.0538644105        0.3784866915
  1        3.3472464489       26.3417681200        4.3589892519
  2        3.3289008211       26.7925331285        4.6735911353
  1        3.2900788624       27.2497663068        4.9767918529
  1       17.8335672449        9.1297599132       25.5628481360
  2       17.7994229144        9.6121851660       25.3009320423
  1       17.7784400525       10.1089228108       25.0657482188
  1       25.0734027979        8.1372783031       20.2858439880
  2       25.0587171342        7.5880393840       20.3107626767
  1       25.0275530841        7.0391087069       20.3250424744
  1       21.8933900700       26.4017214010        0.5183571771
  2       21.3583168352       26.5283145031        0.5052873711
  1       20.8268350714       26.6682166509        0.4839678305
  1       12.4651431442       13.7601782434        6.8084521609
  2       12.9948818835       13.6609881987        6.6987334155
  1       13.5224129255       13.5520800066        6.5876028419
  1       23.2350196347        0.7442800723        6.9603155605
  2       22.6929044347        0.8252159018        7.0057083070
  1       22.1537810064        0.9147558972        7.0675833202
  1       26.9457326568        9.2859788994        7.2358701204
  2       26.7837348289        9.5961681643        7.6601805300
  1       26.6096813135        9.8940993983        8.0884822374
  1       18.9358651067       23.7519553294       14.7777258294
  2       18.5153211706       23.9975801796       15.0332864500
  1       18.0947190949       24.2245770801       15.3054376949
  1       27.0867345120       27.8299510684       15.7467067662
  2       26.8442253385       27.3754764606       15.9394297062
  1       26.5809959402       26.9422964303       16.1528901107
  1        5.3303367769        2.2070495164        6.6258568102
  2        5.5832883917        1.9859732415        6.1903791859
  1        5.8587178178        1.7630687001        5.7697223238
  1       20.8299205051       16.2415905674       15.2925737164
  2       20.4020761346       16.2438041358       15.6381808557
  1       19.9937725617       16.2454128056       16.0066718374
