Simulation state at cycle:     770000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.624090   50.777232

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4810730193E+000
Box 2    0.2536235472E+002

Rotation per molecule type
Box 1    0.7790327072E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.3339917479E+003
Box 2   0.1546258092E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 397   
Atomtype         X                  Y                   Z
  1        7.0216643155       26.5417795420       14.0275695699
  2        6.7615826019       27.0176828302       14.1190767424
  1        6.4917002533       27.4833424969       14.2323224562
  1       15.3401291274       24.5601336415        4.5486846087
  2       15.0109080927       24.5373921084        4.1086887758
  1       14.7038115349       24.4886274653        3.6550218134
  1       22.8088842371        9.3126418512       23.7615254258
  2       23.0159460972        9.8147364055       23.6747703416
  1       23.2166679654       10.3193620360       23.5878007859
  1        4.4942438509       26.0690453139       17.0646245418
  2        4.7921052744       26.0810244762       17.5268312834
  1        5.0778681734       26.0830035294       17.9967628188
  1        4.9592952043        9.9342610358        9.7077269701
  2        5.0909467547        9.7139712609       10.1941838380
  1        5.2290763427        9.4606140328       10.6624042250
  1        8.2465079283        2.5446560601        9.8164391803
  2        7.8346578963        2.8824509182        9.6794202584
  1        7.4243018130        3.2195186654        9.5362657343
  1       27.4102773840       11.6413448009        1.3561155809
  2       27.1146257155       11.8687455107        0.9519138886
  1       26.8086649374       12.1012503784        0.5584301052
  1        0.6230768279       15.3437987799        2.3652313411
  2        0.1525938978       15.1525638472        2.1541033869
  1       -0.3198009813       14.9555971534        1.9527400368
  1        6.2714900956        8.4299459895       14.3637872843
  2        6.7098522286        8.4241862499       14.0316646176
  1        7.1382150629        8.4220410704       13.6866998666
  1        6.0924368149       17.6093332319       10.2629716704
  2        5.6456470500       17.6552493925       10.5804155428
  1        5.1811623839       17.6751081426       10.8742856230
  1        6.7420319733       27.5092818730        6.6389031853
  2        7.1257165767       27.5913774080        7.0243204245
  1        7.5271506881       27.6734445427        7.3912204635
  1        1.2583245003       17.2055503678       12.5706906324
  2        0.7385881168       17.3486927624       12.4616752825
  1        0.2179788607       17.4937778497       12.3596149132
  1        5.4156987683        2.9523823205        6.5483374647
  2        4.9962000922        3.2682082811        6.3847073227
  1        4.5552386456        3.5601636437        6.2336607473
  1       18.1285496686        1.6098883261       15.8426810046
  2       18.0535145771        1.1295668583       16.0998988551
  1       17.9696932634        0.6458925981       16.3479577116
  1        7.8112474588       11.3069604190       22.1640747838
  2        8.0565112891       11.0687965381       22.5949153800
