# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.108882
40000 0.109897
60000 0.107527
80000 0.111356
100000 0.111935
120000 0.108166
140000 0.108374
160000 0.113892
180000 0.115908
200000 0.110096
220000 0.111756
240000 0.112999
260000 0.113911
280000 0.113847
300000 0.111782
320000 0.109608
340000 0.112117
360000 0.112836
380000 0.10954
400000 0.113424
420000 0.110626
440000 0.117332
460000 0.113346
480000 0.112766
500000 0.112786
520000 0.111243
540000 0.113331
560000 0.112101
580000 0.111328
600000 0.111544
620000 0.111922
640000 0.111015
660000 0.111002
680000 0.110268
700000 0.117656
720000 0.114213
740000 0.11404
760000 0.113411
780000 0.114404
800000 0.117414
820000 0.113558
840000 0.11367
860000 0.113737
880000 0.11259
900000 0.11051
920000 0.110169
940000 0.11635
960000 0.112038
980000 0.110755
1000000 0.114585
1020000 0.112964
1040000 0.112848
1060000 0.111824
1080000 0.112801
1100000 0.111594
1120000 0.110089
1140000 0.109175
1160000 0.113326
1180000 0.109773
1200000 0.112761
1220000 0.113085
1240000 0.115308
1260000 0.115252
1280000 0.11266
1300000 0.113034
1320000 0.114963
1340000 0.112154
1360000 0.114667
1380000 0.110986
1400000 0.112059
1420000 0.110431
1440000 0.119488
1460000 0.113169
1480000 0.115394
1500000 0.112403
1520000 0.114901
1540000 0.115081
1560000 0.116567
1580000 0.114609
1600000 0.115007
1620000 0.110501
1640000 0.111852
1660000 0.111897
1680000 0.115794
1700000 0.115131
1720000 0.115228
1740000 0.116558
1760000 0.118918
1780000 0.114068
1800000 0.111037
1820000 0.115527
1840000 0.113416
1860000 0.111101
1880000 0.109901
1900000 0.115449
1920000 0.112848
1940000 0.111475
1960000 0.11426
1980000 0.110717
2000000 0.115304
