Simulation state at cycle:     610000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    27.491691   50.816200

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.4418000901E+000
Box 2    0.2542115440E+002

Rotation per molecule type
Box 1    0.7075362755E+002
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.2887175077E+003
Box 2   0.1336655128E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 400   
Atomtype         X                  Y                   Z
  1       15.3185804166       19.4382748402       25.1688843065
  2       15.0902814323       18.9648303669       25.0069278171
  1       14.8384077986       18.5047165502       24.8415345060
  1       20.4017968662       24.3052674926       27.5777425178
  2       20.7920957431       24.3565350872       27.1936352146
  1       21.1632655500       24.3876935435       26.7889598830
  1       22.6760799535       17.2006532192        0.8447663597
  2       22.8372052066       17.5592161330        1.2294367246
  1       22.9809084334       17.9276916612        1.6116345356
  1       12.8336782954       12.0296313780       20.0148760255
  2       12.9922024003       12.5166186487       20.2154090808
  1       13.1539341310       13.0021380049       20.4169377413
  1        7.6942313554        1.7575677691        6.0374651446
  2        7.7670402726        2.1960848224        6.3613503951
  1        7.8513252406        2.6376714527        6.6782057108
  1       14.4457120530        1.7724297340       21.6610948363
  2       13.9952535053        1.7052125905       21.9694273717
  1       13.5454439663        1.6256023378       22.2757500533
  1       24.6664538128       17.5745591833       25.7262116736
  2       24.5509375684       17.6815148564       25.1992235511
  1       24.4350378674       17.7893940977       24.6725079470
  1       18.5725504273        8.4295290017        6.2658484670
  2       18.4980999807        8.4481314036        5.7212283410
  1       18.4247136083        8.4566554049        5.1762129460
  1        6.8542029120       27.2674135183        8.6972009261
  2        6.8446241476       26.7298461600        8.8130870022
  1        6.8269159401       26.1890661497        8.9117956580
  1       21.1864398840        3.4510048098        6.6276468643
  2       20.9255355641        3.1912155199        7.0362278975
  1       20.6471196336        2.9487001916        7.4438685286
  1        7.3591355957       25.1832400192        3.9911038089
  2        7.3614427116       25.4443802971        4.4751497080
  1        7.3723834156       25.7110624352        4.9560456814
  1       21.8926336908       24.3229301942       12.5225954323
  2       21.9848156578       23.8185927276       12.3234818851
  1       22.0620933312       23.3133577659       12.1203420472
  1       14.0066091501       25.1427489468        6.4868656902
  2       14.0069496425       25.5313935873        6.8760381808
  1       14.0026161287       25.9168247213        7.2683697505
  1        8.1407116904       17.5656749146        5.9760831041
  2        7.6032789424       17.6710559033        6.0266883278
  1        7.0673070978       17.7849763009        6.0741891037
  1        3.1873285162       18.5462616867       18.1922547584
  2        2.7668772379       18.2097609764       18.3040044540
  1        2.3282597353       17.8914731411       18.3978529454
  1        8.7483310287        9.3936419489       17.5104754891
  2        8.4824400880        9.0041989021       17.2273922488
  1        8.2106691142        8.6065042568       16.9619124833
  1       24.8767142006        5.4708969139       13.4318873645
  2       24.3346510728        5.5634150541       13.4422777044
  1       23.7928169552        5.6575087694       13.4343934929
  1        0.4272969673       10.6607033701       15.6376122620
  2        0.8829701050       10.5200195356       15.3636231193
  1        1.3311583963       10.3518466149       15.0928000715
  1        6.4247161303       14.6869278935       10.9318782423
  2        6.5088255182       15.2303926157       10.9403462182
  1        6.6085340673       15.7712103065       10.9317189641
  1       17.5083397554       21.4978772712       21.5738568529
  2       17.2805586572       21.8609042903       21.2291437044
  1       17.0851580228       22.2324614218       20.8738074002
  1       13.5175719511        5.2741579305       20.6154495937
  2       13.1151472709        5.1488455490       20.2621067236
  1       12.7079876823        5.0307731965       19.9117069691
  1        7.9392322383       11.6691730399       14.5448159097
  2        8.4875832579       11.6824239176       14.5043736851
  1        9.0349949326       11.6953463411       14.4526680920
  1        6.2983336757       22.5327630311       18.3279363149
  2        6.4126518107       22.5910205562       17.7931116475
  1        6.5296909636       22.6550724171       17.2595395392
  1       12.7516685881       13.0617108696       12.6671377969
  2       13.0810114474       12.7987261901       13.0205106021
  1       13.4363382349       12.5671901793       13.3707019051
  1       19.7690358600       -0.2189550027       22.0726186134
  2       19.6520219590        0.2399135506       22.3523459766
  1       19.5191724181        0.6962979637       22.6290484630
  1       21.3294744008       15.5114759606        5.1624714219
  2       21.4391432695       15.8088626300        4.7129896001
  1       21.5756811669       16.0915747432        4.2614021084
  1        9.7895082544       21.0436890658       27.3253444908
  2        9.2490772737       21.1083251931       27.2462462846
  1        8.7082329860       21.1773536203       27.1739791989
  1       27.1012244798       16.9475590369       16.9234162144
  2       27.0212889336       16.4332037438       17.1010364298
  1       26.9646482311       15.9126167827       17.2692061231
  1        6.1368370974        3.7989034136       21.7589187060
  2        6.5563656910        3.4506458703       21.8311159547
  1        6.9854496517        3.1157877801       21.9102172379
  1       13.8201068205       10.6415972753       10.6029115853
  2       14.2003611024       10.5009524302       10.2312589132
  1       14.6002209334       10.3821968248        9.8727770857
  1        4.7416932240       13.0476044823       21.7669062321
  2        4.8551398567       13.1277579017       21.2347358732
  1        4.9661293547       13.2236764521       20.7046594994
  1        8.6160985934        1.3609708436       17.0980415120
  2        8.5249857645        1.8372342945       17.3576018666
  1        8.4552650689        2.3220941038       17.6077018246
  1        1.4225429804       25.3239286677       12.4688333885
  2        1.5013453908       25.0412857237       12.9340249043
  1        1.5686372374       24.7542362080       13.3983247879
  1       15.2883043480       12.9820534507       16.6789845861
  2       14.9500400087       12.5641391389       16.5631188678
  1       14.5934738503       12.1562211549       16.4684431469
  1       10.2103276729       14.5075870552       25.1303310800
  2        9.9226225123       14.8817364531       24.8479519578
  1        9.6437830181       15.2470042641       24.5457467930
  1        2.6448476079       13.0650199139       18.1057346898
  2        2.4548790898       13.5361374629       18.3165906055
  1        2.2508433316       14.0096286908       18.5080990008
  1       10.2923063661        3.1673909493       12.7550731462
  2       10.2806022812        3.3712730470       13.2657541667
  1       10.2577730197        3.5565439606       13.7831065730
  1       17.3005710235        3.4642223269       21.5513610864
  2       17.4249556042        3.0469102402       21.2153862385
  1       17.5489438942        2.6401375460       20.8665841769
  1        2.0404418154       16.4776550490       10.5315511478
  2        2.2557685529       16.5099631727       11.0366160755
  1        2.4814521435       16.5687941352       11.5347183078
  1       16.7127779468       12.9523179673       20.3803693335
  2       17.1882008681       12.8833044674       20.1125817634
  1       17.6589573204       12.8074427562       19.8384771074
  1       14.6100061978       21.6468877896        7.4211239876
  2       14.9992855310       21.2649118134        7.4922292220
  1       15.3943886255       20.8950717935        7.5902695368
  1       21.3848212227       14.7618835681       19.0153471823
  2       21.2930603016       15.3036701186       19.0387409221
  1       21.1670359030       15.8383503659       19.0658496505
  1        1.3802037402       21.3323776317        6.6457843541
  2        1.3733903073       20.8071521710        6.8088542548
  1        1.3578535584       20.2806180794        6.9670328210
  1       15.3672597582        9.2321888316       14.0860447703
  2       15.6034913180        9.2271524571       13.5893866533
  1       15.8510946613        9.2190733559       13.0983394952
  1       20.0906256850        5.6901507926        4.0786343035
  2       20.3379792640        5.8272824233        3.6069234569
  1       20.5931958958        5.9741095566        3.1423739302
  1        5.2265423419       23.9444510271        1.3811737898
  2        5.5088768870       23.5422758067        1.6282411828
  1        5.7881743514       23.1532699029        1.8987357894
  1       22.8224361717       21.2576340471       26.9185666510
  2       22.7467900008       20.7846904931       26.6481927404
  1       22.6536999381       20.3272350416       26.3573856753
  1       13.8583695221       13.5826059163        8.4436173559
  2       13.3232397573       13.6808703214        8.5241173032
  1       12.7907388545       13.7593035660        8.6372146668
  1       18.8797262398        8.2788547918       24.7189778469
  2       18.5428867774        7.8455639285       24.6829472432
  1       18.1938249952        7.4209409122       24.6642078427
  1       14.8933537702       22.9387011572        3.5312811617
  2       15.2457816505       22.8230645108        3.9373879891
  1       15.6025099301       22.7198622694        4.3430901346
  1       12.2640593899       19.7581609651       18.0083436786
  2       11.9736891019       20.2174251070       17.9231289865
  1       11.6997499782       20.6841689539       17.8251109428
  1        5.3353775712        3.2236986698        9.3203350788
  2        5.1499231760        3.0030701575        8.8519018104
  1        4.9416406509        2.8104371930        8.3807214525
  1       12.6982074444        1.0412094683       11.9932069058
  2       12.9701805691        1.1830060696       11.5366717557
  1       13.2428687133        1.3110339689       11.0765087063
  1        8.4013858933       24.9975295060        0.7713338507
  2        8.5328287995       25.4705847319        1.0192078422
  1        8.6833461650       25.9501751936        1.2424510071
  1       25.5982563942       10.6931541014       24.4934673492
  2       25.7719761143       11.1543305652       24.7376757193
  1       25.9348323467       11.6165771341       24.9872873298
  1       25.8695524197        8.7162886288       27.7757625621
  2       26.0374276817        8.4636542840       27.3169665461
  1       26.2073442733        8.2394988395       26.8443327687
  1       10.0065842874       15.3796642421       18.7752166169
  2       10.5000110390       15.3970703267       19.0175533021
  1       10.9951043624       15.4024878463       19.2570386891
  1        2.7679476229        7.1472838230       16.2850081281
  2        3.0801519319        6.7981933179       16.5733903201
  1        3.3967738092        6.4417327107       16.8475917449
  1       17.5223609788       18.8565596109       10.1379826561
  2       17.4821528018       18.7161438860        9.6077310868
  1       17.4443079739       18.5797065332        9.0762683724
  1        4.7231243552       13.0986080227       13.6608570317
  2        4.1818527539       13.0958446479       13.5632997800
  1        3.6421725163       13.1004282791       13.4573553113
  1       20.0649797880        3.6159825896       24.6991537401
  2       20.4983682584        3.4827804148       24.3878153160
  1       20.9374243803        3.3759701254       24.0742530687
  1        0.1113444318       13.8491829860       13.1580248302
  2        0.0869110896       14.0181539146       13.6808554310
  1        0.0565529424       14.2069132529       14.1965571801
  1        7.5711984590        6.3614045196       23.6352316121
  2        7.7896838102        6.7078174140       24.0023314049
  1        8.0119400480        7.0527560700       24.3685546802
  1        7.1882174354       25.6632982648       16.1091462388
  2        7.3081295564       25.7268682181       15.5761547339
  1        7.4206905816       25.7988966541       15.0426363003
  1       19.1551959046       10.1489631629       13.8227765664
  2       18.8078569740       10.4126534153       14.1579229793
  1       18.4521477864       10.7003319765       14.4632294127
  1       25.9448814121       15.0163877749        4.4002225176
  2       25.6251976342       14.9895688193        4.8469696784
  1       25.3015554404       14.9568225356        5.2904597125
  1       21.6622258347        2.8256865704        0.0463261825
  2       22.1929841265        2.6984823794        0.1142579830
  1       22.7282291340        2.5814102013        0.1622880359
  1        7.1187910705       10.3092739430        3.8372964434
  2        7.5973951983       10.0451068560        3.8977434369
  1        8.0776930847        9.7882447490        3.9741358269
  1       27.0301472213       23.1774521560        2.5286701761
  2       26.9283718972       23.3229789145        3.0492119573
  1       26.8375948957       23.4522725027        3.5760351753
  1       17.3120448477        4.5983619670        6.2357423384
  2       17.0711143441        4.1596710661        6.0077011449
  1       16.8166546041        3.7367763791        5.7649866554
  1       20.8612103138        6.6624339349       15.3796331579
  2       21.0369925536        7.1635374215       15.5227970496
  1       21.1884610472        7.6755376692       15.6547555307
  1        7.5047951236       15.1939189964       15.4306531580
  2        6.9836742982       15.3641962238       15.3866219064
  1        6.4587440902       15.5274157701       15.3690817976
  1        9.8762644614       26.1362745685       18.5398824074
  2        9.4534311544       25.8662184289       18.7652303073
  1        9.0167814871       25.6216693940       18.9933373797
  1        1.3958319579        2.0889798808        0.9664512310
  2        1.8336673341        2.1857953080        1.2849272213
  1        2.2571688007        2.2801501639        1.6229267301
  1       15.2546148963        3.1434076812        1.2085941258
  2       15.3920688814        2.7421846354        0.8584135016
  1       15.5292619240        2.3666526305        0.4807181464
  1       21.8010628255       21.0186653770       23.1838995356
  2       21.2664839205       20.9440251647       23.0782859329
  1       20.7315215594       20.8699562115       22.9742231567
  1       26.6592227010        4.3640391098       16.0255821137
  2       27.0841332223        4.4358167233       16.3673408342
  1       27.5065846107        4.4909358871       16.7151866352
  1       16.5360685934       25.6386766846       20.0482655123
  2       16.7790468178       26.1298424376       20.0953588829
  1       16.9966044555       26.6332125186       20.1376345838
  1        5.7169524398       10.5118664330        0.2222019580
  2        5.2916484048       10.1854403177        0.0994727070
  1        4.8670227917        9.8554645868       -0.0158923863
  1       21.4796371850       13.4919974082       14.9613033554
  2       21.2551850753       13.0224981728       14.7832816758
  1       21.0491971769       12.5544502933       14.5807966957
  1       19.3022982192       22.3001320283        9.2660381005
  2       19.8346448241       22.1620529970        9.2596136671
