# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.168048
40000 0.168104
60000 0.172199
80000 0.173516
100000 0.168416
120000 0.170683
140000 0.166123
160000 0.165774
180000 0.163585
200000 0.16778
220000 0.167587
240000 0.165643
260000 0.164562
280000 0.164552
300000 0.165393
320000 0.170847
340000 0.168603
360000 0.163381
380000 0.164903
400000 0.16573
420000 0.173414
440000 0.170908
460000 0.171479
480000 0.172361
500000 0.16837
520000 0.173849
540000 0.170243
560000 0.171005
580000 0.174902
600000 0.172746
620000 0.166255
640000 0.171327
660000 0.171674
680000 0.170448
700000 0.171228
720000 0.171492
740000 0.168459
760000 0.171161
780000 0.175565
800000 0.173564
820000 0.17971
840000 0.173013
860000 0.173945
880000 0.172984
900000 0.172134
920000 0.176299
940000 0.168796
960000 0.175824
980000 0.172355
1000000 0.175429
1020000 0.171075
1040000 0.17285
1060000 0.174668
1080000 0.172804
1100000 0.17375
1120000 0.174159
1140000 0.170331
1160000 0.173889
1180000 0.172866
1200000 0.169919
1220000 0.171983
1240000 0.174199
1260000 0.177577
1280000 0.177687
1300000 0.174024
1320000 0.17434
1340000 0.177345
1360000 0.174583
1380000 0.172616
1400000 0.174636
1420000 0.176179
1440000 0.171605
1460000 0.165933
1480000 0.172237
1500000 0.175435
1520000 0.173554
1540000 0.170514
1560000 0.173749
1580000 0.17451
1600000 0.174274
1620000 0.175248
1640000 0.17408
1660000 0.172501
1680000 0.178772
1700000 0.176977
1720000 0.179784
1740000 0.175344
1760000 0.175959
1780000 0.177644
1800000 0.179058
1820000 0.175348
1840000 0.180368
1860000 0.170804
1880000 0.172941
1900000 0.176521
1920000 0.178814
1940000 0.17452
1960000 0.176846
1980000 0.175415
2000000 0.175577
