Date and Time     Completed      Estimated Time Left
01-01-2025 16:36      1%    1 days and  14 hours
01-01-2025 17:00      2%    1 days and  15 hours
01-01-2025 17:26      3%    1 days and  16 hours
01-01-2025 17:52      4%    1 days and  16 hours
01-01-2025 18:17      5%    1 days and  16 hours
01-01-2025 18:42      6%    1 days and  15 hours
01-01-2025 19:08      7%    1 days and  15 hours
01-01-2025 19:33      8%    1 days and  15 hours
01-01-2025 19:59      9%    1 days and  15 hours
01-01-2025 20:25     10%    1 days and  14 hours
01-01-2025 20:51     11%    1 days and  14 hours
01-01-2025 21:16     12%    1 days and  14 hours
01-01-2025 21:42     13%    1 days and  13 hours
01-01-2025 22:07     14%    1 days and  13 hours
01-01-2025 22:33     15%    1 days and  12 hours
01-01-2025 22:59     16%    1 days and  12 hours
01-01-2025 23:24     17%    1 days and  12 hours
01-01-2025 23:50     18%    1 days and  11 hours
02-01-2025 00:16     19%    1 days and  11 hours
02-01-2025 00:42     20%    1 days and  10 hours
02-01-2025 01:07     21%    1 days and  10 hours
02-01-2025 01:33     22%    1 days and  10 hours
02-01-2025 01:59     23%    1 days and   9 hours
02-01-2025 02:25     24%    1 days and   9 hours
02-01-2025 02:51     25%    1 days and   8 hours
02-01-2025 03:16     26%    1 days and   8 hours
02-01-2025 03:42     27%    1 days and   8 hours
02-01-2025 04:08     28%    1 days and   7 hours
02-01-2025 04:33     29%    1 days and   7 hours
02-01-2025 04:59     30%    1 days and   6 hours
02-01-2025 05:24     31%    1 days and   6 hours
02-01-2025 05:50     32%    1 days and   5 hours
02-01-2025 06:16     33%    1 days and   5 hours
02-01-2025 06:42     34%    1 days and   5 hours
02-01-2025 07:07     35%    1 days and   4 hours
02-01-2025 07:32     36%    1 days and   4 hours
02-01-2025 07:58     37%    1 days and   3 hours
02-01-2025 08:23     38%    1 days and   3 hours
02-01-2025 08:49     39%    1 days and   2 hours
02-01-2025 09:14     40%    1 days and   2 hours
02-01-2025 09:40     41%    1 days and   2 hours
02-01-2025 10:06     42%    1 days and   1 hours
02-01-2025 10:32     43%    1 days and   1 hours
02-01-2025 10:57     44%   23 hours and  50 minutes
02-01-2025 11:23     45%   23 hours and  25 minutes
02-01-2025 11:49     46%   23 hours and   0 minutes
02-01-2025 12:14     47%   22 hours and  34 minutes
02-01-2025 12:39     48%   22 hours and   7 minutes
02-01-2025 13:03     49%   21 hours and  41 minutes
02-01-2025 13:28     50%   21 hours and  14 minutes
02-01-2025 13:52     51%   20 hours and  47 minutes
02-01-2025 14:17     52%   20 hours and  21 minutes
02-01-2025 14:41     53%   19 hours and  55 minutes
02-01-2025 15:05     54%   19 hours and  28 minutes
02-01-2025 15:29     55%   19 hours and   2 minutes
02-01-2025 15:54     56%   18 hours and  36 minutes
02-01-2025 16:18     57%   18 hours and  10 minutes
02-01-2025 16:43     58%   17 hours and  44 minutes
02-01-2025 17:07     59%   17 hours and  18 minutes
02-01-2025 17:32     60%   16 hours and  52 minutes
02-01-2025 17:56     61%   16 hours and  26 minutes
02-01-2025 18:21     62%   16 hours and   0 minutes
02-01-2025 18:45     63%   15 hours and  34 minutes
02-01-2025 19:10     64%   15 hours and   9 minutes
02-01-2025 19:34     65%   14 hours and  43 minutes
02-01-2025 19:58     66%   14 hours and  17 minutes
02-01-2025 20:23     67%   13 hours and  52 minutes
02-01-2025 20:47     68%   13 hours and  26 minutes
02-01-2025 21:12     69%   13 hours and   1 minutes
02-01-2025 21:36     70%   12 hours and  35 minutes
02-01-2025 22:00     71%   12 hours and   9 minutes
02-01-2025 22:25     72%   11 hours and  44 minutes
02-01-2025 22:49     73%   11 hours and  18 minutes
02-01-2025 23:13     74%   10 hours and  53 minutes
02-01-2025 23:37     75%   10 hours and  28 minutes
03-01-2025 00:01     76%   10 hours and   2 minutes
03-01-2025 00:26     77%    9 hours and  37 minutes
03-01-2025 00:50     78%    9 hours and  11 minutes
03-01-2025 01:14     79%    8 hours and  46 minutes
03-01-2025 01:39     80%    8 hours and  21 minutes
03-01-2025 02:03     81%    7 hours and  56 minutes
03-01-2025 02:27     82%    7 hours and  30 minutes
03-01-2025 02:52     83%    7 hours and   5 minutes
03-01-2025 03:16     84%    6 hours and  40 minutes
03-01-2025 03:40     85%    6 hours and  15 minutes
03-01-2025 04:04     86%    5 hours and  50 minutes
03-01-2025 04:28     87%    5 hours and  25 minutes
03-01-2025 04:53     88%    4 hours and  59 minutes
03-01-2025 05:17     89%    4 hours and  34 minutes
03-01-2025 05:41     90%    4 hours and   9 minutes
03-01-2025 06:06     91%    3 hours and  44 minutes
03-01-2025 06:30     92%    3 hours and  19 minutes
03-01-2025 06:54     93%    2 hours and  54 minutes
03-01-2025 07:18     94%    2 hours and  29 minutes
03-01-2025 07:42     95%    2 hours and   4 minutes
03-01-2025 08:06     96%    1 hours and  39 minutes
03-01-2025 08:30     97%    1 hours and  14 minutes
03-01-2025 08:54     98%   49 minutes and 49 seconds
03-01-2025 09:18     99%   24 minutes and 53 seconds
03-01-2025 09:43    100%    0 minutes and  0 seconds
