# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.135941
40000 0.141347
60000 0.141044
80000 0.135381
100000 0.136196
120000 0.139859
140000 0.140632
160000 0.139829
180000 0.143555
200000 0.138612
220000 0.139081
240000 0.136129
260000 0.136459
280000 0.143151
300000 0.13855
320000 0.140285
340000 0.141575
360000 0.141152
380000 0.137091
400000 0.136467
420000 0.138595
440000 0.137054
460000 0.141811
480000 0.138706
500000 0.138294
520000 0.138886
540000 0.138265
560000 0.140273
580000 0.140668
600000 0.13991
620000 0.135631
640000 0.137853
660000 0.140931
680000 0.13753
700000 0.142654
720000 0.138342
740000 0.145459
760000 0.136279
780000 0.135866
800000 0.137209
820000 0.136691
840000 0.13636
860000 0.139766
880000 0.140495
900000 0.137947
920000 0.139391
940000 0.138065
960000 0.136629
980000 0.138837
1000000 0.138166
1020000 0.142692
1040000 0.143288
1060000 0.138648
1080000 0.138322
1100000 0.140497
1120000 0.141108
1140000 0.143033
1160000 0.138595
1180000 0.139172
1200000 0.143512
1220000 0.146459
1240000 0.138958
1260000 0.142788
1280000 0.141214
1300000 0.139594
1320000 0.146111
1340000 0.145255
1360000 0.139429
1380000 0.14328
1400000 0.13982
1420000 0.138928
1440000 0.13804
1460000 0.144997
1480000 0.145566
1500000 0.141849
1520000 0.139356
1540000 0.147652
1560000 0.145
1580000 0.148562
1600000 0.147035
1620000 0.143224
1640000 0.146205
1660000 0.143974
1680000 0.142481
1700000 0.144715
1720000 0.140644
1740000 0.144874
1760000 0.142467
1780000 0.144312
1800000 0.149229
1820000 0.140886
1840000 0.148055
1860000 0.145837
1880000 0.145137
1900000 0.145253
1920000 0.142374
1940000 0.145792
1960000 0.140954
1980000 0.142256
2000000 0.143582
