# Time-averaged data for fix DensAve
# TimeStep v_Density
20000 0.133375
40000 0.13453
60000 0.134057
80000 0.133678
100000 0.135235
120000 0.128376
140000 0.130131
160000 0.133233
180000 0.14015
200000 0.135828
220000 0.136889
240000 0.132075
260000 0.138053
280000 0.131236
300000 0.13375
320000 0.135272
340000 0.135841
360000 0.138876
380000 0.134182
400000 0.135683
420000 0.133532
440000 0.132868
460000 0.137382
480000 0.136737
500000 0.131525
520000 0.137927
540000 0.139489
560000 0.138411
580000 0.137611
600000 0.137296
620000 0.136369
640000 0.138717
660000 0.136617
680000 0.131103
700000 0.136939
720000 0.139745
740000 0.141715
760000 0.138065
780000 0.136868
800000 0.132283
820000 0.135042
840000 0.134783
860000 0.137182
880000 0.13817
900000 0.137747
920000 0.13891
940000 0.137205
960000 0.142458
980000 0.131016
1000000 0.132087
1020000 0.13938
1040000 0.138194
1060000 0.139391
1080000 0.136022
1100000 0.140941
1120000 0.146892
1140000 0.140208
1160000 0.136195
1180000 0.139616
1200000 0.139361
1220000 0.136821
1240000 0.140519
1260000 0.137347
1280000 0.138036
1300000 0.136901
1320000 0.142013
1340000 0.13821
1360000 0.141801
1380000 0.140978
1400000 0.138702
1420000 0.137982
1440000 0.140715
1460000 0.139933
1480000 0.139793
1500000 0.143483
1520000 0.136135
1540000 0.139175
1560000 0.140151
1580000 0.146436
1600000 0.141068
1620000 0.134332
1640000 0.138561
1660000 0.140102
1680000 0.140456
1700000 0.142866
1720000 0.138516
1740000 0.140863
1760000 0.144185
1780000 0.132968
1800000 0.137496
1820000 0.138858
1840000 0.141701
1860000 0.141806
1880000 0.142802
1900000 0.142057
1920000 0.140706
1940000 0.143472
1960000 0.138079
1980000 0.137514
2000000 0.140717
