Simulation state at cycle:     530000
##############################################################################                                           

Number-of-molecules: 401   

Box-size(s):    28.425298   50.531977

------------------------------------------------------------------------------                                           

Deltas
Translation per molecule type
Box 1    0.6192828858E+000
Box 2    0.2531156008E+002

Rotation per molecule type
Box 1    0.1101751962E+003
Box 2    0.1800000000E+003

Volume    Delta_Volume
Box 1   0.4085268413E+003
Box 2   0.1891327969E+004

------------------------------------------------------------------------------                                           

Molecules in box 1
##############################################################################                                           
Moleculetype  1
Number-of-molecules: 393   
Atomtype         X                  Y                   Z
  1        1.5651635579        8.1543114927        2.5626863270
  2        1.9011632289        8.4086884496        2.2092792178
  1        2.2306521721        8.6639244033        1.8504036917
  1       11.2967055963       26.3465834435       20.3457885262
  2       10.7683709611       26.2187900964       20.2619352399
  1       10.2352336068       26.1000554836       20.1973856301
  1       24.1062256940       17.5903307909       11.3960299439
  2       24.2433756277       18.0709569837       11.1664904952
  1       24.3591552615       18.5691085318       10.9641538687
  1       16.4778297698       17.8923720287       13.7350495300
  2       15.9723662439       17.8168546050       13.9382827525
  1       15.4715158100       17.7160431836       14.1419636283
  1       27.8879100667       11.6304168700       26.2345705537
  2       28.3630515091       11.3696066907       26.1411967883
  1       28.8454933968       11.1265111422       26.0379767409
  1       27.0473117342        9.1053635029        0.6761883737
  2       26.5364492207        9.2410815742        0.8281755358
  1       26.0317729493        9.4123108172        0.9641255500
  1        4.1856999654       24.6483893698       13.5134983774
  2        3.6647115504       24.7493532692       13.3690083693
  1        3.1404796609       24.8537709537       13.2394789434
  1        3.1965023288       19.7347995824        7.2916818582
  2        3.5238365680       20.0539540408        7.5974476632
  1        3.8440776477       20.3776850369        7.9059016987
  1       10.1332014064        3.9142339508       27.3337067504
  2        9.9521197877        4.0947113394       27.8206742643
  1        9.7580399933        4.2521129750       28.3106311578
  1       24.6163621511        7.8198484117        8.1372815838
  2       24.8909737724        8.2927741435        8.1958453064
  1       25.1859612510        8.7552085399        8.2363028828
  1       20.0617284004       18.9986786607       16.5961986193
  2       19.7092438390       19.3267547415       16.8619442104
  1       19.3411679268       19.6539429903       17.1068277983
  1       27.3713923346       24.8978337890       24.2819506657
  2       27.8155241005       25.0256081589       23.9837549499
  1       28.2769652669       25.1218259122       23.7003573620
  1        1.9237016113       21.6000375340       15.4479388494
  2        2.1872802927       21.4148741024       15.0021353251
  1        2.4152447993       21.1805604987       14.5598352936
  1       21.9710632442       23.0639716872       16.6816733132
  2       22.0347383634       23.3961949165       16.2479992362
  1       22.1039939921       23.7123419790       15.8033030570
  1        8.0215784521       22.0089308507       15.5998282139
  2        8.4011782734       22.3811692391       15.7406918283
  1        8.7641248273       22.7631467145       15.8983719044
  1        9.6574077709        1.6781532179       20.0646303984
  2        9.4772772639        1.5145834441       19.5713779990
  1        9.2803350885        1.3708778361       19.0783643311
  1       18.6132612762       19.4855218534       25.7716506374
  2       18.2360710629       19.8326379750       25.9709944136
  1       17.8559720759       20.1610985151       26.1949105423
  1       17.1603431766       15.1276646708       18.3839692796
  2       16.6509763330       14.9203779911       18.3751572936
  1       16.1410422980       14.7143527779       18.3797278972
  1        5.1093850350       20.1863223797        4.9049778324
  2        4.9750291793       20.6106982388        4.5819397012
  1        4.8421537890       21.0577028361        4.2903389129
  1       11.9994862541       28.4689009844        6.5549995218
  2       12.1186026896       28.2011930851        7.0204495787
  1       12.2498244256       27.9085412418        7.4672557488
  1        8.3360340012        3.7019462220       11.3364623069
  2        7.9896685934        3.9285833873       10.9742930100
  1        7.6149603102        4.1496497937       10.6378062415
  1        9.4057901948        7.0720638579       10.2561649910
  2        9.4040957991        7.0983336020       10.8055346566
  1        9.4032248034        7.1074310975       11.3554587204
  1        0.9740535135       14.6573435219       15.6038803713
  2        0.4373111371       14.5579129655       15.6711201352
  1       -0.0992988305       14.4665234538       15.7498456002
  1       27.2813112930       28.2924123911       16.2071968482
  2       27.1011926235       28.0113428147       16.6442977040
  1       26.9107053071       27.7381170861       17.0819759905
  1       18.7925829327        2.3555049953       25.8325421368
  2       19.2043738693        2.1026804202       26.0952357964
  1       19.6367113770        1.8692879667       26.3424446980
  1       19.3325659055        3.2986571146       19.5859464292
  2       19.6418184933        3.0595774915       19.1990307139
  1       19.9131511357        2.7913913773       18.8028554947
  1        3.9476482406       27.7944360669        0.6015240172
  2        4.0252031036       27.9425283881        1.1255029363
  1        4.1102205800       28.0942661518        1.6472765258
  1        2.3053154977        1.0206600397       17.3044672002
  2        2.2003836135        0.7314632048       17.7603778168
  1        2.1481702421        0.4227133320       18.2125362833
  1       20.1678885769        7.8799314819       21.5788123789
  2       20.6560617172        8.0724897336       21.4141663804
  1       21.1453750107        8.2660628694       21.2541603153
  1        0.3415250787       14.0861357822       19.2205690558
  2        0.6940026477       13.6728369189       19.3068454305
  1        1.0383446867       13.2547489178       19.4024016055
  1       14.7504239567        4.9583571135       24.8576347737
  2       14.8166814377        4.4264390102       24.7344557268
  1       14.8879736543        3.8927992023       24.6220014062
  1       27.5514295949       25.5196966482        5.8178903881
  2       27.0880000773       25.8068651764        5.7453140936
  1       26.6157845217       26.0834886033        5.6906153934
  1       21.5405076227        9.0938728279       10.6557103363
  2       21.8722446394        9.5301756465       10.6099894193
  1       22.1928422552        9.9738305531       10.5562540341
  1       23.9200311865       20.3399872656       15.5140392674
  2       23.5800711785       19.9158939132       15.5981345789
  1       23.2376764577       19.4923273574       15.6746671011
  1       19.6504643821       25.9374654020       26.1291912796
  2       19.9645490363       26.3602679677       25.9707967707
  1       20.2926252284       26.7745096071       25.8182521042
  1       10.5331184232       10.3997951896       10.1018831331
  2       10.8614840068       10.7969585257       10.2940739962
  1       11.1940141581       11.1942345958       10.4787234524
  1        0.3278554787       15.9346538705        1.2470276807
  2        0.8381733005       16.0750348665        1.0974653301
  1        1.3395520095       16.2246735777        0.9279730138
  1        7.0127582759        2.0475641897        6.3417699490
  2        7.1535410119        2.1663544617        6.8600064708
  1        7.3088184957        2.2704959151        7.3772525048
  1       14.7180035066        7.2456455594       21.5635493495
  2       14.5547944003        7.3613024537       22.0758834889
  1       14.3771483221        7.4890047678       22.5804962007
  1       11.6179505095       14.5459370514       16.3029919162
  2       11.9087919938       14.9167164262       16.5866006012
  1       12.2020103968       15.2859287229       16.8698059103
  1       28.3834683251       17.7913905070       17.2535494446
  2       28.3351400720       18.3355358750       17.1897513376
  1       28.3098896318       18.8775550461       17.0998756880
  1        8.0637138188        3.5524957582       24.0086003750
  2        8.2755778257        3.0699010955       23.8513870356
  1        8.4560643068        2.5784842337       23.6827629059
  1        7.9608848477       21.8454407992        1.4339071288
  2        7.4426899307       21.8076488772        1.2535025872
  1        6.9212891011       21.7531213784        1.0871658030
  1       24.7123490745        5.7489603958       16.4217811096
  2       25.1255140986        6.0265965120       16.1878733291
  1       25.5373919505        6.2755124399       15.9216074939
  1       14.6007176579       10.3499077014       28.2968818938
  2       14.4025607430        9.8521546550       28.1724803588
  1       14.2103069815        9.3629379165       28.0105993133
  1       22.6261127723       17.6910786972       26.8888129027
  2       22.2299245340       18.0396920563       26.7338819319
  1       21.8369219509       18.3932619903       26.5821015960
  1       11.5296169578        9.0240102978       14.7204230481
  2       11.0183158574        8.8852998098       14.5726712788
  1       10.5054053261        8.7696703535       14.4112630552
  1        6.0342254423       24.6341977646       23.6710621944
  2        5.8403959946       24.3035699937       24.0655434010
  1        5.6425702507       23.9645925606       24.4508475327
  1       10.8923413136       11.2160262184       18.5614043567
  2       10.3770829591       11.2510556936       18.7505650397
  1        9.8622707221       11.2884721771       18.9404817751
  1       26.9453712305       20.1908941915       13.5787857992
  2       26.8349511469       19.6558884209       13.5149404348
  1       26.7007204456       19.1304398872       13.4233655680
  1       25.0782818761       15.9790346809       14.4614608165
  2       24.9432934448       15.4937182028       14.2406757640
  1       24.8155723734       15.0168927691       13.9981374522
  1       15.2631762522       27.7842523112       24.8167630696
  2       15.6860148884       28.1053855182       24.6733024441
  1       16.1337522600       28.3959981103       24.5407295721
  1        3.8578827798        4.9591727853        0.7727117636
  2        3.3724124152        5.2166498997        0.7498193918
  1        2.8920006680        5.4841652342        0.7379830947
  1        8.5502355442       -0.2179316203       11.4034866668
  2        8.9238668559        0.1500995425       11.2377980851
  1        9.2664675276        0.5366637495       11.0488724579
  1       14.1253716183       12.4629286244       20.7490344656
  2       13.6354822776       12.2131918103       20.7372040982
  1       13.1608732579       11.9352679306       20.7350606355
  1        7.9485281161       23.7110830409        4.8080236598
  2        7.8717992919       23.1670187025        4.7833927199
  1        7.8004626895       22.6225245254        4.7527793356
  1       12.7733995155       25.9479319384       26.8635028590
  2       13.1246965516       26.2933202410       27.1080377499
  1       13.4759225520       26.6440037443       27.3450216652
  1        7.7203643313       18.4765434253       -0.0432866203
  2        7.6434220216       18.2415598002        0.4480000342
  1        7.5332517134       18.0244263833        0.9411689520
  1        8.7328078708       13.7194406813        9.3982096316
  2        8.4586194732       14.1405887983        9.6217157527
  1        8.1727063151       14.5499761031        9.8522709514
  1       23.6304176459       25.4876994400       25.2832298566
  2       24.0120253914       25.8718871924       25.1869215005
  1       24.3792539388       26.2627422007       25.0649561143
  1        8.0890097795       14.6746580134       18.6991335786
  2        7.6807980788       14.4624024583       19.0004818601
  1        7.2606992041       14.2629984048       19.2941738040
  1        5.8738278701        8.2714541112       16.3237140340
  2        5.3690466033        8.4357275072       16.1798039091
  1        4.8551638757        8.5730788671       16.0399498952
  1       25.7111314703       18.2270956999        1.3642303533
  2       26.2035533356       18.4682558296        1.3210736812
  1       26.6997584283       18.7043088005        1.2974199295
  1        0.3746974097        0.6629280296        0.6976037828
  2        0.3928311048        0.1993505497        0.4021937471
  1        0.4244176788       -0.2582373581        0.0986882382
  1       21.2851000379       25.0497070658       22.4348758848
  2       21.3253346566       24.5397423324       22.6369084224
  1       21.3582506154       24.0282711451       22.8364422871
  1       -0.0463143059       12.9436652666        9.0178098261
  2        0.3045079286       12.6497293319        8.7128091276
  1        0.6651992278       12.3718831607        8.4042588224
  1        5.1027187392        0.1741917864       11.8817697537
  2        5.0763910255        0.7231341032       11.8601090916
  1        5.0716537657        1.2725689969       11.8356375780
  1       25.4142960012       27.8544241576        0.9191134598
  2       25.2100347703       27.6786869132        0.4396410721
  1       25.0141973814       27.4909836610       -0.0388097667
  1       10.9427296275       13.5008663615        2.8260162070
  2       10.7147346809       13.8152060303        3.2155144444
  1       10.4548408580       14.1252678622        3.5880957915
  1       -0.0895128933        0.9616629122        6.4728186761
  2        0.1646706031        1.4338612652        6.5949639405
  1        0.4215659703        1.9104202009        6.6918987126
  1        6.7974184492       27.5977915771        3.6953288407
  2        6.6126700939       27.0798592128        3.7060111291
  1        6.4132897186       26.5679913112        3.7331904629
  1       12.8500864417       22.5014478102       27.9392181065
  2       13.3062179602       22.7058667609       28.1686890858
  1       13.7601652512       22.9044903746       28.4073950056
  1        9.9743155692        7.7226164369        0.1800469288
  2        9.7928012283        8.1305526908        0.5012019642
  1        9.6461001418        8.5403503292        0.8374231501
  1        4.1533762082       14.1852922713        2.4033130226
  2        3.8717480735       14.5771432520        2.6672039142
  1        3.5911678796       14.9665750030        2.9357512380
  1       10.2663941500       12.4493266886       13.5284993394
  2       10.2813744026       12.9215311466       13.2468993715
  1       10.2838233041       13.3957417301       12.9682987175
  1       12.9095563730       20.1931212069        4.9482831998
  2       13.0401466399       19.8418783794        5.3508681701
  1       13.1648956342       19.5031430289        5.7658332888
  1       11.0855676715        4.3599002426       22.6297941834
  2       11.4855510263        4.7057572569       22.4784791430
  1       11.8908506025        5.0369117776       22.3094556655
  1        3.4492904054       21.2867294585       26.1786661497
  2        3.2068313623       20.9663864802       25.8030413520
  1        2.9446188344       20.6296946982       25.4560784820
  1       17.2219787140       28.1773932815       27.8810149450
  2       16.8846121509       27.7879031536       28.0733200213
  1       16.5261000648       27.4128291320       28.2557715530
  1       28.0928508045       16.9971541858       20.6618882375
  2       27.8459979898       17.3679820857       20.9844566126
  1       27.5936510244       17.7363701461       21.3055660097
  1       13.3817824443        8.3358951094       11.3118095689
  2       13.4974337462        8.0471790732       10.8581931817
  1       13.6198858422        7.7698453354       10.3992907072
  1        7.1936651253       19.7887145311       17.8708174729
  2        6.8082261476       19.3975450591       17.9012023154
  1        6.4077407879       19.0212539785       17.9239289156
  1       14.5008521300        6.5448652424       15.1698400495
  2       14.8497026927        6.3238883748       14.8065598424
  1       15.2248305462        6.0900867614       14.4792741901
  1        1.9840543955        8.1727893587       26.8117081949
  2        1.4397939684        8.0973792341       26.7873381195
  1        0.8932570204        8.0448050776       26.7551927994
  1       17.2810310177        6.6545937249       18.7135029823
  2       16.8037236709        6.9196008627       18.6468028054
  1       16.3210015752        7.1771542936       18.5907170895
  1       25.5272421116       13.7729698580        0.9603326110
  2       25.3445017646       13.3907561763        1.3110727813
  1       25.1525863589       13.0128532989        1.6615836817
  1       23.1282542787       22.3702755684        7.2882195741
  2       23.5960065495       22.5193745533        7.5361657494
  1       24.0572567364       22.6792967278        7.7894899727
  1       16.5071772554       23.6442786825       26.8217605322
  2       16.8428836740       23.4082504074       27.1879460778
  1       17.1605234976       23.1645383080       27.5650526333
  1       22.0625602123        9.3958397449       16.6337274365
  2       21.8069272890        9.8196522523       16.8735914960
  1       21.5649519756       10.2574302618       17.1022798452
  1       28.0688806785       21.1804316936       22.9937909175
  2       27.7267057685       20.9299787467       23.3440617446
  1       27.3896378582       20.6595111927       23.6842565786
  1       18.8460503949       11.6218874634        6.6051507350
